walker	inv_sigma_noise	inv_sigma_gp	lambda2	zeta0	ell0	nu0	zeta1	ell1	nu1	zeta2	ell2	nu2	log_l	log_p

4	1.130992322e-02	6.279058956e-02	7.253126454e-01	3.344153217e+00	3.357233651e+00	6.171283698e-02	6.387104080e-01	1.675870373e+00	-2.421885110e-01	2.668025825e+00	4.540537242e+00	2.829323265e-01	-2.161270320e+03	-1.854582146e+01

5	1.802110245e-02	1.118637176e-02	2.490898373e+00	9.320510044e-01	6.541028950e+00	-1.238561155e+00	7.336205493e-01	4.770724133e+00	-1.412806231e-01	3.179659148e+00	1.875393573e+00	-2.252355661e-01	-2.017028899e+03	-2.041796347e+01

6	2.275608272e-01	1.391651290e-02	1.980808408e+00	2.824941782e+00	1.892425402e-01	-1.119228696e+00	4.092665978e+00	6.065250291e-02	-1.707636068e+00	1.760853133e+00	2.627191553e-01	1.197615781e+00	-2.795700077e+03	-1.932676187e+01

7	3.355382511e-01	1.110603443e-02	3.274619562e+00	2.416728550e+00	2.095996391e-01	-9.956316921e-01	3.168439823e+00	7.405973853e-02	-1.268295005e+00	1.242915015e+00	1.890485303e-02	8.603869531e-01	-2.556922473e+03	-2.112306946e+01

8	1.739165067e-02	9.954455584e-03	1.057419461e+00	3.451072769e+00	5.874678104e+00	8.359760913e-02	4.101051958e-01	2.132348161e+00	-6.155142997e-01	3.681097750e+00	3.728245389e+00	4.557815825e-01	-1.989310761e+03	-2.111466961e+01

9	8.776690301e-02	5.453147120e-03	1.858290659e+00	2.953629361e+00	2.218109486e-01	-1.181083372e+00	4.276383466e+00	1.694794945e-02	-1.820111212e+00	1.820966560e+00	2.727229625e-01	1.186717440e+00	-2.355473612e+03	-2.274506724e+01

10	7.961894497e-03	8.105912718e-02	1.998855443e+00	2.264345325e+00	1.606241980e+00	9.063761225e-03	1.436696476e-01	2.391447543e+00	2.075938311e-01	3.741165820e+00	2.059428064e+00	3.522621543e-02	-2.201891181e+03	-1.629517687e+01

11	1.102716387e-02	7.603318545e-02	8.890763104e-01	3.373034639e+00	3.337134666e+00	1.526837290e-02	4.576929321e-01	1.740894637e+00	-2.507037488e-01	3.167030388e+00	4.018122034e+00	1.925395618e-01	-2.166402496e+03	-1.872195878e+01

12	6.514418932e-03	2.106026393e+00	1.047877550e+00	1.681974443e+00	1.871589520e+00	1.775917315e-01	7.147821363e-01	9.799806688e-01	1.720917803e-01	1.920474442e+00	2.452072536e+00	-4.617055240e-02	-2.324000615e+03	-1.524273502e+01

13	6.794985208e-03	2.255673814e+00	1.364524297e+00	1.431587335e+00	7.001136468e+00	1.273797618e-01	2.234365163e-01	1.800783012e+00	3.044305594e-02	2.208867728e+00	3.757913647e+00	2.489719906e-02	-2.325232392e+03	-1.979314496e+01

14	1.550567558e-01	1.045359644e-02	1.941486919e+00	2.749890884e+00	1.158640152e-01	-1.173015675e+00	3.514995719e+00	1.459583346e-01	-1.378766939e+00	1.391222356e+00	2.533976500e-01	9.456231780e-01	-2.448739348e+03	-1.675235084e+01

15	6.057719719e-03	8.141997441e-01	3.708800765e-01	1.991601131e+00	1.053140826e-01	2.697573835e-02	1.304652601e+00	1.398327918e+00	6.536297947e-02	3.233540647e+00	1.869955808e+00	8.927558245e-03	-2.324498892e+03	-1.514673838e+01

16	6.009608432e-03	3.229872182e+00	1.089582730e+00	6.610368271e-01	6.407553765e+00	7.371923906e-02	9.175389245e-01	1.003270854e+00	1.753676131e-01	1.137104332e+00	1.949623465e+00	2.478366730e-02	-2.322932846e+03	-1.714869807e+01

17	2.012552702e-02	1.283736256e-02	5.258292606e+00	2.001786756e+00	1.909268680e+01	7.625478050e-02	1.358812104e+00	2.902946557e+00	-1.706051746e+00	1.809533598e+00	2.784206140e+00	2.837573974e+00	-2.049347759e+03	-3.021189524e+01

18	6.577008892e-03	2.709888597e+00	9.999578297e-01	9.226145906e-01	2.677587616e+00	1.600515924e-01	9.239884347e-01	1.054048713e+00	2.272095485e-01	2.223509568e+00	8.258683434e-01	-1.025954738e-01	-2.333182683e+03	-1.483343216e+01

19	5.854684094e-03	1.724992285e+00	1.214922804e+00	1.928582555e+00	2.945451953e+00	3.549906355e-02	7.202396579e-01	1.344178526e+00	4.053518510e-02	2.393949684e+00	2.376235885e+00	2.934815668e-02	-2.325379253e+03	-1.679163716e+01

20	2.719191508e-02	3.002892813e-02	1.755615552e+00	2.089836914e+00	1.443445154e+01	1.104261197e-01	1.379956011e+00	3.091582183e+00	-1.082330385e+00	1.914135780e+00	3.613594614e+00	1.533765694e+00	-2.244157047e+03	-2.439435712e+01

21	2.143826716e-02	3.585812935e-02	2.385711202e+00	1.695724310e+00	8.072188119e+00	-6.650719008e-01	2.910898481e-01	4.194369943e+00	-2.418379174e-01	3.397180426e+00	2.201864107e+00	1.096241229e-01	-2.207117224e+03	-2.095977559e+01

22	1.005370534e-02	6.044543329e-02	8.455412152e-01	3.336820302e+00	2.488576903e+00	-6.752175190e-02	4.174483049e-01	1.873172070e+00	-2.013371455e-01	3.432522240e+00	3.790324555e+00	3.394760907e-02	-2.154626692e+03	-1.821776177e+01

23	1.998862373e-01	2.123088036e-02	1.507421472e+00	2.195608826e+00	1.222918357e-01	-8.187919938e-01	3.052715382e+00	3.245008154e-01	-9.876636772e-01	1.279015243e+00	4.954644109e-01	6.376675719e-01	-3.686866045e+03	-1.387050307e+01

24	6.096079983e-03	3.882152107e+00	1.307020434e+00	2.357463127e-01	1.053792240e+01	3.880847469e-01	6.408169731e-02	9.087799855e-01	4.967689324e-01	2.685198561e-01	3.212780950e+00	8.398291410e-02	-2.316949723e+03	-1.836845326e+01
0	6.493393434e-03	2.620610949e-01	1.684200308e-01	3.692764457e+00	1.621134450e+00	2.212202665e-02	4.583209966e-01	1.352937755e+00	1.579998810e-02	1.925296286e+00	6.063419791e+00	-2.488135112e-02	-2.316174125e+03	-1.690464360e+01

1	6.146641238e-03	4.207905543e+00	5.969919331e-01	1.006890489e-01	7.860048403e+00	2.116978735e-01	9.922721960e-01	7.955542922e-01	1.029817716e-01	1.101520774e+00	1.700302879e+00	2.827219405e-02	-2.320925217e+03	-1.751868871e+01

2	2.065606006e-01	1.726849825e-02	1.476117689e+00	2.283571008e+00	2.651422181e-01	-9.505193291e-01	3.244603943e+00	1.586048973e-01	-1.003321809e+00	1.034038115e+00	4.297473145e-01	7.733262390e-01	-3.221803944e+03	-1.387928525e+01

3	6.029694300e-03	3.426563666e+00	7.914864102e-01	6.979992616e-01	1.021226088e+01	1.231592075e-01	4.950678302e-01	1.183123046e+00	1.682096761e-01	8.889107032e-01	3.396409360e+00	-2.517301912e-02	-2.320548908e+03	-1.924717678e+01

4	1.130992322e-02	6.279058956e-02	7.253126454e-01	3.344153217e+00	3.357233651e+00	6.171283698e-02	6.387104080e-01	1.675870373e+00	-2.421885110e-01	2.668025825e+00	4.540537242e+00	2.829323265e-01	-2.161270320e+03	-1.854582146e+01

5	1.802110245e-02	1.118637176e-02	2.490898373e+00	9.320510044e-01	6.541028950e+00	-1.238561155e+00	7.336205493e-01	4.770724133e+00	-1.412806231e-01	3.179659148e+00	1.875393573e+00	-2.252355661e-01	-2.017028899e+03	-2.041796347e+01

6	2.275608272e-01	1.391651290e-02	1.980808408e+00	2.824941782e+00	1.892425402e-01	-1.119228696e+00	4.092665978e+00	6.065250291e-02	-1.707636068e+00	1.760853133e+00	2.627191553e-01	1.197615781e+00	-2.795700077e+03	-1.932676187e+01

7	3.355382511e-01	1.110603443e-02	3.274619562e+00	2.416728550e+00	2.095996391e-01	-9.956316921e-01	3.168439823e+00	7.405973853e-02	-1.268295005e+00	1.242915015e+00	1.890485303e-02	8.603869531e-01	-2.556922473e+03	-2.112306946e+01

8	1.739165067e-02	9.954455584e-03	1.057419461e+00	3.451072769e+00	5.874678104e+00	8.359760913e-02	4.101051958e-01	2.132348161e+00	-6.155142997e-01	3.681097750e+00	3.728245389e+00	4.557815825e-01	-1.989310761e+03	-2.111466961e+01

9	8.776690301e-02	5.453147120e-03	1.858290659e+00	2.953629361e+00	2.218109486e-01	-1.181083372e+00	4.276383466e+00	1.694794945e-02	-1.820111212e+00	1.820966560e+00	2.727229625e-01	1.186717440e+00	-2.355473612e+03	-2.274506724e+01

10	7.961894497e-03	8.105912718e-02	1.998855443e+00	2.264345325e+00	1.606241980e+00	9.063761225e-03	1.436696476e-01	2.391447543e+00	2.075938311e-01	3.741165820e+00	2.059428064e+00	3.522621543e-02	-2.201891181e+03	-1.629517687e+01

11	1.102716387e-02	7.603318545e-02	8.890763104e-01	3.373034639e+00	3.337134666e+00	1.526837290e-02	4.576929321e-01	1.740894637e+00	-2.507037488e-01	3.167030388e+00	4.018122034e+00	1.925395618e-01	-2.166402496e+03	-1.872195878e+01

12	6.514418932e-03	2.106026393e+00	1.047877550e+00	1.681974443e+00	1.871589520e+00	1.775917315e-01	7.147821363e-01	9.799806688e-01	1.720917803e-01	1.920474442e+00	2.452072536e+00	-4.617055240e-02	-2.324000615e+03	-1.524273502e+01

13	6.850342029e-03	2.140322353e+00	1.457108854e+00	1.560845016e+00	8.099136123e+00	1.190824903e-01	4.552577885e-02	1.990422133e+00	-1.952736151e-02	2.205149317e+00	4.502529897e+00	5.727497843e-02	-2.326456838e+03	-2.071780768e+01

14	1.241506131e-01	8.156896508e-03	1.903274984e+00	2.843467704e+00	1.645253052e-01	-1.176721158e+00	3.864700130e+00	8.670403084e-02	-1.581475795e+00	1.588603315e+00	2.622737411e-01	1.056357462e+00	-2.358897083e+03	-1.801478409e+01

15	6.057719719e-03	8.141997441e-01	3.708800765e-01	1.991601131e+00	1.053140826e-01	2.697573835e-02	1.304652601e+00	1.398327918e+00	6.536297947e-02	3.233540647e+00	1.869955808e+00	8.927558245e-03	-2.324498892e+03	-1.514673838e+01

16	6.009608432e-03	3.229872182e+00	1.089582730e+00	6.610368271e-01	6.407553765e+00	7.371923906e-02	9.175389245e-01	1.003270854e+00	1.753676131e-01	1.137104332e+00	1.949623465e+00	2.478366730e-02	-2.322932846e+03	-1.714869807e+01

17	2.012552702e-02	1.283736256e-02	5.258292606e+00	2.001786756e+00	1.909268680e+01	7.625478050e-02	1.358812104e+00	2.902946557e+00	-1.706051746e+00	1.809533598e+00	2.784206140e+00	2.837573974e+00	-2.049347759e+03	-3.021189524e+01

18	6.578607427e-03	2.706557602e+00	1.002631387e+00	9.263471550e-01	2.709294470e+00	1.598119927e-01	9.188509196e-01	1.059524908e+00	2.257665565e-01	2.223402191e+00	8.473705715e-01	-1.016605031e-01	-2.332903388e+03	-1.487965131e+01

19	5.842052846e-03	1.617571405e+00	1.241656995e+00	2.007664628e+00	2.732826614e+00	2.787598967e-02	7.084704290e-01	1.367914231e+00	3.783349295e-02	2.449865391e+00	2.405479484e+00	2.939470718e-02	-2.326301914e+03	-1.671477465e+01

20	2.719191508e-02	3.002892813e-02	1.755615552e+00	2.089836914e+00	1.443445154e+01	1.104261197e-01	1.379956011e+00	3.091582183e+00	-1.082330385e+00	1.914135780e+00	3.613594614e+00	1.533765694e+00	-2.244157047e+03	-2.439435712e+01

21	2.143826716e-02	3.585812935e-02	2.385711202e+00	1.695724310e+00	8.072188119e+00	-6.650719008e-01	2.910898481e-01	4.194369943e+00	-2.418379174e-01	3.397180426e+00	2.201864107e+00	1.096241229e-01	-2.207117224e+03	-2.095977559e+01

22	1.005370534e-02	6.044543329e-02	8.455412152e-01	3.336820302e+00	2.488576903e+00	-6.752175190e-02	4.174483049e-01	1.873172070e+00	-2.013371455e-01	3.432522240e+00	3.790324555e+00	3.394760907e-02	-2.154626692e+03	-1.821776177e+01

23	1.782366595e-01	1.818429374e-02	1.575172229e+00	2.341978091e+00	1.415083855e-01	-8.887483080e-01	3.288998424e+00	2.651141830e-01	-1.148404354e+00	1.383662824e+00	4.524543596e-01	7.436858416e-01	-3.191496139e+03	-1.454858098e+01

24	6.096079983e-03	3.882152107e+00	1.307020434e+00	2.357463127e-01	1.053792240e+01	3.880847469e-01	6.408169731e-02	9.087799855e-01	4.967689324e-01	2.685198561e-01	3.212780950e+00	8.398291410e-02	-2.316949723e+03	-1.836845326e+01
0	6.508140943e-03	2.313699322e-01	1.441200383e-01	3.730918113e+00	1.595963763e+00	2.199174670e-02	4.526571688e-01	1.352598661e+00	1.530111039e-02	1.913419109e+00	6.146242061e+00	-2.611025756e-02	-2.312679736e+03	-1.689564651e+01

1	6.146641238e-03	4.207905543e+00	5.969919331e-01	1.006890489e-01	7.860048403e+00	2.116978735e-01	9.922721960e-01	7.955542922e-01	1.029817716e-01	1.101520774e+00	1.700302879e+00	2.827219405e-02	-2.320925217e+03	-1.751868871e+01

2	2.065606006e-01	1.726849825e-02	1.476117689e+00	2.283571008e+00	2.651422181e-01	-9.505193291e-01	3.244603943e+00	1.586048973e-01	-1.003321809e+00	1.034038115e+00	4.297473145e-01	7.733262390e-01	-3.221803944e+03	-1.387928525e+01

3	6.029694300e-03	3.426563666e+00	7.914864102e-01	6.979992616e-01	1.021226088e+01	1.231592075e-01	4.950678302e-01	1.183123046e+00	1.682096761e-01	8.889107032e-01	3.396409360e+00	-2.517301912e-02	-2.320548908e+03	-1.924717678e+01

4	1.130992322e-02	6.279058956e-02	7.253126454e-01	3.344153217e+00	3.357233651e+00	6.171283698e-02	6.387104080e-01	1.675870373e+00	-2.421885110e-01	2.668025825e+00	4.540537242e+00	2.829323265e-01	-2.161270320e+03	-1.854582146e+01

5	1.802110245e-02	1.118637176e-02	2.490898373e+00	9.320510044e-01	6.541028950e+00	-1.238561155e+00	7.336205493e-01	4.770724133e+00	-1.412806231e-01	3.179659148e+00	1.875393573e+00	-2.252355661e-01	-2.017028899e+03	-2.041796347e+01

6	2.275608272e-01	1.391651290e-02	1.980808408e+00	2.824941782e+00	1.892425402e-01	-1.119228696e+00	4.092665978e+00	6.065250291e-02	-1.707636068e+00	1.760853133e+00	2.627191553e-01	1.197615781e+00	-2.795700077e+03	-1.932676187e+01

7	3.355382511e-01	1.110603443e-02	3.274619562e+00	2.416728550e+00	2.095996391e-01	-9.956316921e-01	3.168439823e+00	7.405973853e-02	-1.268295005e+00	1.242915015e+00	1.890485303e-02	8.603869531e-01	-2.556922473e+03	-2.112306946e+01

8	1.739165067e-02	9.954455584e-03	1.057419461e+00	3.451072769e+00	5.874678104e+00	8.359760913e-02	4.101051958e-01	2.132348161e+00	-6.155142997e-01	3.681097750e+00	3.728245389e+00	4.557815825e-01	-1.989310761e+03	-2.111466961e+01

9	8.776690301e-02	5.453147120e-03	1.858290659e+00	2.953629361e+00	2.218109486e-01	-1.181083372e+00	4.276383466e+00	1.694794945e-02	-1.820111212e+00	1.820966560e+00	2.727229625e-01	1.186717440e+00	-2.355473612e+03	-2.274506724e+01

10	1.222881546e-02	7.701671497e-02	1.991339889e+00	2.301199159e+00	1.532220839e+00	-5.456963526e-02	3.646327618e-01	2.264490573e+00	9.917886685e-02	3.638498850e+00	1.963898603e+00	9.679280292e-02	-2.164824898e+03	-1.618548322e+01

11	1.102716387e-02	7.603318545e-02	8.890763104e-01	3.373034639e+00	3.337134666e+00	1.526837290e-02	4.576929321e-01	1.740894637e+00	-2.507037488e-01	3.167030388e+00	4.018122034e+00	1.925395618e-01	-2.166402496e+03	-1.872195878e+01

12	6.514418932e-03	2.106026393e+00	1.047877550e+00	1.681974443e+00	1.871589520e+00	1.775917315e-01	7.147821363e-01	9.799806688e-01	1.720917803e-01	1.920474442e+00	2.452072536e+00	-4.617055240e-02	-2.324000615e+03	-1.524273502e+01

13	6.812219320e-03	2.210948522e+00	1.438528672e+00	1.536717197e+00	8.321821709e+00	1.228557822e-01	4.215975679e-02	1.976668239e+00	-2.731689492e-02	2.152468843e+00	4.586320507e+00	5.803118077e-02	-2.325811802e+03	-2.081736273e+01

14	1.241506131e-01	8.156896508e-03	1.903274984e+00	2.843467704e+00	1.645253052e-01	-1.176721158e+00	3.864700130e+00	8.670403084e-02	-1.581475795e+00	1.588603315e+00	2.622737411e-01	1.056357462e+00	-2.358897083e+03	-1.801478409e+01

15	6.057719719e-03	8.141997441e-01	3.708800765e-01	1.991601131e+00	1.053140826e-01	2.697573835e-02	1.304652601e+00	1.398327918e+00	6.536297947e-02	3.233540647e+00	1.869955808e+00	8.927558245e-03	-2.324498892e+03	-1.514673838e+01

16	6.009608432e-03	3.229872182e+00	1.089582730e+00	6.610368271e-01	6.407553765e+00	7.371923906e-02	9.175389245e-01	1.003270854e+00	1.753676131e-01	1.137104332e+00	1.949623465e+00	2.478366730e-02	-2.322932846e+03	-1.714869807e+01

17	2.012552702e-02	1.283736256e-02	5.258292606e+00	2.001786756e+00	1.909268680e+01	7.625478050e-02	1.358812104e+00	2.902946557e+00	-1.706051746e+00	1.809533598e+00	2.784206140e+00	2.837573974e+00	-2.049347759e+03	-3.021189524e+01

18	6.578607427e-03	2.706557602e+00	1.002631387e+00	9.263471550e-01	2.709294470e+00	1.598119927e-01	9.188509196e-01	1.059524908e+00	2.257665565e-01	2.223402191e+00	8.473705715e-01	-1.016605031e-01	-2.332903388e+03	-1.487965131e+01

19	5.842052846e-03	1.617571405e+00	1.241656995e+00	2.007664628e+00	2.732826614e+00	2.787598967e-02	7.084704290e-01	1.367914231e+00	3.783349295e-02	2.449865391e+00	2.405479484e+00	2.939470718e-02	-2.326301914e+03	-1.671477465e+01

20	2.719191508e-02	3.002892813e-02	1.755615552e+00	2.089836914e+00	1.443445154e+01	1.104261197e-01	1.379956011e+00	3.091582183e+00	-1.082330385e+00	1.914135780e+00	3.613594614e+00	1.533765694e+00	-2.244157047e+03	-2.439435712e+01

21	2.143826716e-02	3.585812935e-02	2.385711202e+00	1.695724310e+00	8.072188119e+00	-6.650719008e-01	2.910898481e-01	4.194369943e+00	-2.418379174e-01	3.397180426e+00	2.201864107e+00	1.096241229e-01	-2.207117224e+03	-2.095977559e+01

22	1.005370534e-02	6.044543329e-02	8.455412152e-01	3.336820302e+00	2.488576903e+00	-6.752175190e-02	4.174483049e-01	1.873172070e+00	-2.013371455e-01	3.432522240e+00	3.790324555e+00	3.394760907e-02	-2.154626692e+03	-1.821776177e+01

23	1.782366595e-01	1.818429374e-02	1.575172229e+00	2.341978091e+00	1.415083855e-01	-8.887483080e-01	3.288998424e+00	2.651141830e-01	-1.148404354e+00	1.383662824e+00	4.524543596e-01	7.436858416e-01	-3.191496139e+03	-1.454858098e+01

24	6.097701744e-03	4.011856224e+00	1.346597730e+00	1.615138694e-01	1.097898278e+01	4.033513872e-01	1.163396174e-02	8.880833204e-01	5.150075234e-01	1.431673866e-01	3.269551697e+00	8.715603660e-02	-2.315265253e+03	-1.843984749e+01
0	6.508140943e-03	2.313699322e-01	1.441200383e-01	3.730918113e+00	1.595963763e+00	2.199174670e-02	4.526571688e-01	1.352598661e+00	1.530111039e-02	1.913419109e+00	6.146242061e+00	-2.611025756e-02	-2.312679736e+03	-1.689564651e+01

1	6.146641238e-03	4.207905543e+00	5.969919331e-01	1.006890489e-01	7.860048403e+00	2.116978735e-01	9.922721960e-01	7.955542922e-01	1.029817716e-01	1.101520774e+00	1.700302879e+00	2.827219405e-02	-2.320925217e+03	-1.751868871e+01

2	2.457780737e-01	1.539471425e-02	2.022977540e+00	2.324059436e+00	2.482537139e-01	-9.642363791e-01	3.221445168e+00	1.328977498e-01	-1.083890645e+00	1.097550082e+00	3.048248716e-01	7.997982766e-01	-2.885539748e+03	-1.461646007e+01

3	6.029694300e-03	3.426563666e+00	7.914864102e-01	6.979992616e-01	1.021226088e+01	1.231592075e-01	4.950678302e-01	1.183123046e+00	1.682096761e-01	8.889107032e-01	3.396409360e+00	-2.517301912e-02	-2.320548908e+03	-1.924717678e+01

4	1.130992322e-02	6.279058956e-02	7.253126454e-01	3.344153217e+00	3.357233651e+00	6.171283698e-02	6.387104080e-01	1.675870373e+00	-2.421885110e-01	2.668025825e+00	4.540537242e+00	2.829323265e-01	-2.161270320e+03	-1.854582146e+01

5	1.802110245e-02	1.118637176e-02	2.490898373e+00	9.320510044e-01	6.541028950e+00	-1.238561155e+00	7.336205493e-01	4.770724133e+00	-1.412806231e-01	3.179659148e+00	1.875393573e+00	-2.252355661e-01	-2.017028899e+03	-2.041796347e+01

6	2.275608272e-01	1.391651290e-02	1.980808408e+00	2.824941782e+00	1.892425402e-01	-1.119228696e+00	4.092665978e+00	6.065250291e-02	-1.707636068e+00	1.760853133e+00	2.627191553e-01	1.197615781e+00	-2.795700077e+03	-1.932676187e+01

7	3.355382511e-01	1.110603443e-02	3.274619562e+00	2.416728550e+00	2.095996391e-01	-9.956316921e-01	3.168439823e+00	7.405973853e-02	-1.268295005e+00	1.242915015e+00	1.890485303e-02	8.603869531e-01	-2.556922473e+03	-2.112306946e+01

8	1.739165067e-02	9.954455584e-03	1.057419461e+00	3.451072769e+00	5.874678104e+00	8.359760913e-02	4.101051958e-01	2.132348161e+00	-6.155142997e-01	3.681097750e+00	3.728245389e+00	4.557815825e-01	-1.989310761e+03	-2.111466961e+01

9	8.776690301e-02	5.453147120e-03	1.858290659e+00	2.953629361e+00	2.218109486e-01	-1.181083372e+00	4.276383466e+00	1.694794945e-02	-1.820111212e+00	1.820966560e+00	2.727229625e-01	1.186717440e+00	-2.355473612e+03	-2.274506724e+01

10	1.222881546e-02	7.701671497e-02	1.991339889e+00	2.301199159e+00	1.532220839e+00	-5.456963526e-02	3.646327618e-01	2.264490573e+00	9.917886685e-02	3.638498850e+00	1.963898603e+00	9.679280292e-02	-2.164824898e+03	-1.618548322e+01

11	1.102716387e-02	7.603318545e-02	8.890763104e-01	3.373034639e+00	3.337134666e+00	1.526837290e-02	4.576929321e-01	1.740894637e+00	-2.507037488e-01	3.167030388e+00	4.018122034e+00	1.925395618e-01	-2.166402496e+03	-1.872195878e+01

12	6.514418932e-03	2.106026393e+00	1.047877550e+00	1.681974443e+00	1.871589520e+00	1.775917315e-01	7.147821363e-01	9.799806688e-01	1.720917803e-01	1.920474442e+00	2.452072536e+00	-4.617055240e-02	-2.324000615e+03	-1.524273502e+01

13	6.812219320e-03	2.210948522e+00	1.438528672e+00	1.536717197e+00	8.321821709e+00	1.228557822e-01	4.215975679e-02	1.976668239e+00	-2.731689492e-02	2.152468843e+00	4.586320507e+00	5.803118077e-02	-2.325811802e+03	-2.081736273e+01

14	1.241506131e-01	8.156896508e-03	1.903274984e+00	2.843467704e+00	1.645253052e-01	-1.176721158e+00	3.864700130e+00	8.670403084e-02	-1.581475795e+00	1.588603315e+00	2.622737411e-01	1.056357462e+00	-2.358897083e+03	-1.801478409e+01

15	6.057719719e-03	8.141997441e-01	3.708800765e-01	1.991601131e+00	1.053140826e-01	2.697573835e-02	1.304652601e+00	1.398327918e+00	6.536297947e-02	3.233540647e+00	1.869955808e+00	8.927558245e-03	-2.324498892e+03	-1.514673838e+01

16	6.009608432e-03	3.229872182e+00	1.089582730e+00	6.610368271e-01	6.407553765e+00	7.371923906e-02	9.175389245e-01	1.003270854e+00	1.753676131e-01	1.137104332e+00	1.949623465e+00	2.478366730e-02	-2.322932846e+03	-1.714869807e+01

17	2.012552702e-02	1.283736256e-02	5.258292606e+00	2.001786756e+00	1.909268680e+01	7.625478050e-02	1.358812104e+00	2.902946557e+00	-1.706051746e+00	1.809533598e+00	2.784206140e+00	2.837573974e+00	-2.049347759e+03	-3.021189524e+01

18	6.578607427e-03	2.706557602e+00	1.002631387e+00	9.263471550e-01	2.709294470e+00	1.598119927e-01	9.188509196e-01	1.059524908e+00	2.257665565e-01	2.223402191e+00	8.473705715e-01	-1.016605031e-01	-2.332903388e+03	-1.487965131e+01

19	6.212401436e-03	1.566021674e+00	1.235749248e+00	2.053948852e+00	2.833573002e+00	2.966275520e-02	6.989030704e-01	1.392426516e+00	1.688328867e-02	2.489346001e+00	2.447895202e+00	4.306719868e-02	-2.327152880e+03	-1.686615713e+01

20	2.719191508e-02	3.002892813e-02	1.755615552e+00	2.089836914e+00	1.443445154e+01	1.104261197e-01	1.379956011e+00	3.091582183e+00	-1.082330385e+00	1.914135780e+00	3.613594614e+00	1.533765694e+00	-2.244157047e+03	-2.439435712e+01

21	2.143826716e-02	3.585812935e-02	2.385711202e+00	1.695724310e+00	8.072188119e+00	-6.650719008e-01	2.910898481e-01	4.194369943e+00	-2.418379174e-01	3.397180426e+00	2.201864107e+00	1.096241229e-01	-2.207117224e+03	-2.095977559e+01

22	1.112243733e-02	6.858766882e-02	1.408524988e+00	2.827971836e+00	2.018675029e+00	-6.115777920e-02	3.914975909e-01	2.065444912e+00	-5.367975840e-02	3.533728055e+00	2.892917187e+00	6.482635341e-02	-2.142432585e+03	-1.728390186e+01

23	1.782366595e-01	1.818429374e-02	1.575172229e+00	2.341978091e+00	1.415083855e-01	-8.887483080e-01	3.288998424e+00	2.651141830e-01	-1.148404354e+00	1.383662824e+00	4.524543596e-01	7.436858416e-01	-3.191496139e+03	-1.454858098e+01

24	6.097701744e-03	4.011856224e+00	1.346597730e+00	1.615138694e-01	1.097898278e+01	4.033513872e-01	1.163396174e-02	8.880833204e-01	5.150075234e-01	1.431673866e-01	3.269551697e+00	8.715603660e-02	-2.315265253e+03	-1.843984749e+01
0	6.882436991e-03	2.181655880e-01	2.466842726e-01	3.657674178e+00	1.630252665e+00	1.524693962e-02	4.476961116e-01	1.410422327e+00	9.705616646e-03	2.044853066e+00	5.882343399e+00	-1.873378859e-02	-2.311499607e+03	-1.695749433e+01

1	6.146641238e-03	4.207905543e+00	5.969919331e-01	1.006890489e-01	7.860048403e+00	2.116978735e-01	9.922721960e-01	7.955542922e-01	1.029817716e-01	1.101520774e+00	1.700302879e+00	2.827219405e-02	-2.320925217e+03	-1.751868871e+01

2	2.457780737e-01	1.539471425e-02	2.022977540e+00	2.324059436e+00	2.482537139e-01	-9.642363791e-01	3.221445168e+00	1.328977498e-01	-1.083890645e+00	1.097550082e+00	3.048248716e-01	7.997982766e-01	-2.885539748e+03	-1.461646007e+01

3	6.029694300e-03	3.426563666e+00	7.914864102e-01	6.979992616e-01	1.021226088e+01	1.231592075e-01	4.950678302e-01	1.183123046e+00	1.682096761e-01	8.889107032e-01	3.396409360e+00	-2.517301912e-02	-2.320548908e+03	-1.924717678e+01

4	1.130992322e-02	6.279058956e-02	7.253126454e-01	3.344153217e+00	3.357233651e+00	6.171283698e-02	6.387104080e-01	1.675870373e+00	-2.421885110e-01	2.668025825e+00	4.540537242e+00	2.829323265e-01	-2.161270320e+03	-1.854582146e+01

5	1.802110245e-02	1.118637176e-02	2.490898373e+00	9.320510044e-01	6.541028950e+00	-1.238561155e+00	7.336205493e-01	4.770724133e+00	-1.412806231e-01	3.179659148e+00	1.875393573e+00	-2.252355661e-01	-2.017028899e+03	-2.041796347e+01

6	2.275608272e-01	1.391651290e-02	1.980808408e+00	2.824941782e+00	1.892425402e-01	-1.119228696e+00	4.092665978e+00	6.065250291e-02	-1.707636068e+00	1.760853133e+00	2.627191553e-01	1.197615781e+00	-2.795700077e+03	-1.932676187e+01

7	3.355382511e-01	1.110603443e-02	3.274619562e+00	2.416728550e+00	2.095996391e-01	-9.956316921e-01	3.168439823e+00	7.405973853e-02	-1.268295005e+00	1.242915015e+00	1.890485303e-02	8.603869531e-01	-2.556922473e+03	-2.112306946e+01

8	1.739165067e-02	9.954455584e-03	1.057419461e+00	3.451072769e+00	5.874678104e+00	8.359760913e-02	4.101051958e-01	2.132348161e+00	-6.155142997e-01	3.681097750e+00	3.728245389e+00	4.557815825e-01	-1.989310761e+03	-2.111466961e+01

