walker	inv_sigma_noise	inv_sigma_gp	lambda2	zeta0	ell0	nu0	zeta1	ell1	nu1	zeta2	ell2	nu2	log_l	log_p
24	8.105427031e-02	5.912590917e-01	1.542135452e+00	6.262367341e-01	1.093815204e+00	1.694271535e-01	5.257880772e-01	2.667454180e+00	-5.655769052e-01	3.846819091e-01	3.330157786e+00	-3.499476750e-01	-1.458201000e+04	-1.288392331e+01

25	7.784892714e-03	3.732834691e-01	1.185735611e+00	3.808501247e-01	1.230509608e+00	-4.854014505e-01	9.171139089e-01	2.221301124e+00	-9.177368652e-01	4.185199927e-01	1.887369517e+00	9.092269411e-01	-2.758906188e+03	-1.198863970e+01

26	2.616041951e-02	5.762555108e-02	2.476655802e+00	9.477095420e-01	3.681153288e+00	-7.566025950e-01	9.634134667e-01	1.147022874e+00	-1.187284669e-01	6.954855848e-01	1.291900326e+01	-5.657519622e-01	-2.362698612e+03	-1.875650171e+01

27	8.347589421e-03	8.208715000e-01	1.105775949e+00	2.053810513e+00	1.731910893e+00	4.682647004e-01	8.696608527e-01	1.582086119e+00	4.002614871e-01	2.402337681e+00	5.866267367e+00	-3.467194788e-01	-2.495614943e+03	-1.771464565e+01

28	3.434313754e-02	2.257538167e+00	2.046210620e+00	1.490151463e+00	4.359427905e+00	-2.209601555e+00	2.693036408e+00	8.397758421e-01	1.072822088e+00	2.634953704e+00	1.309978682e+00	2.909140426e+00	-1.181188711e+04	-2.630134035e+01

29	1.767295497e-01	6.809554887e-01	1.726115066e+00	1.286464110e+00	1.925010327e+00	-2.180008698e-01	9.152658402e-01	1.382489905e+00	-6.983393159e-02	1.105831425e+00	3.657402271e+00	-2.669057806e-01	-3.885916581e+04	-1.467031208e+01

30	1.851273525e+00	1.931418520e-01	6.332967979e+00	1.261169577e-01	2.098789196e-01	2.183674366e+00	2.778805407e-01	3.684159557e-01	-7.034617458e-01	4.424202528e-01	8.058225283e-01	3.251450473e-01	-3.455307649e+05	-1.418833100e+01

31	7.018011942e-03	1.099548839e+00	1.674553977e+00	3.907850300e-01	2.597584029e+00	-1.617828754e-01	9.704325382e-01	1.188785609e+00	6.544178753e-02	6.407379394e-01	9.400845449e+00	-4.746850148e-01	-2.401859749e+03	-1.661688986e+01

32	2.461197521e-02	1.115180555e-01	2.073132483e+00	9.997065842e-01	3.935664500e+00	-5.669724443e-01	5.799758904e-01	2.871904706e+00	-7.779113159e-01	5.637077650e-01	9.970098720e+00	-2.932551957e-01	-2.598542673e+03	-1.890449695e+01

33	1.028168842e-01	4.414884434e-01	1.904297235e+00	1.091840178e+00	3.789557532e+00	4.409603961e-01	4.390720466e-01	1.889033825e+00	7.962614931e-01	1.794838081e+00	7.876142712e+00	-2.672061040e-01	-1.290700908e+04	-1.873166985e+01

34	4.220488573e+00	2.814482078e-01	3.059632989e+00	1.603895994e+00	1.943364712e+00	-1.196277832e-01	5.573117904e-01	2.443245787e-01	1.144533179e+00	3.853649806e-01	1.371425176e-01	1.309963673e-01	-1.136723723e+06	-1.598407951e+01

35	1.885982933e-02	1.019660954e+00	8.870765806e-01	7.744844499e-01	1.966341281e+00	2.111920001e+00	1.030248105e+00	4.795226936e-01	9.496186052e-01	2.472542645e-01	5.303733914e-01	-2.189974288e-01	-4.612142306e+03	-1.239089752e+01

36	4.055117430e-01	7.205029467e-01	1.365992640e+00	1.135502312e+00	2.013016774e+00	1.876721588e-01	8.022103652e-01	1.445882978e+00	7.485887152e-02	1.018048254e+00	4.201378741e+00	-2.624127043e-01	-1.315461475e+05	-1.484096812e+01

37	3.907485774e-04	8.650850642e-01	1.063774988e+00	7.795850483e-01	2.554902665e-01	5.243454454e-01	3.265281857e-01	2.351327795e+00	-1.024298295e+00	1.772185434e-01	3.358310675e+00	-2.267153209e-01	-3.248668074e+03	-1.225660196e+01

38	2.119231919e-02	2.331455230e+00	6.431256660e-01	1.466846050e+00	1.845552810e+00	4.876306535e-01	4.725141917e-01	1.315222207e+00	1.234658659e-01	2.130862820e+00	2.200767897e+00	-1.608929593e-01	-3.848226323e+03	-1.522586580e+01

39	6.387508753e-03	8.216786634e-02	1.885605486e+00	3.643146520e-01	1.551440520e+00	-1.888665856e-01	3.926405987e-01	3.760036545e+00	-6.111094850e-01	4.424975036e-02	3.478282187e+00	-3.982399652e-01	-2.309439289e+03	-1.308377126e+01

40	3.216210453e+00	1.402192458e-01	1.665556795e-01	2.574746437e-01	2.774475577e-01	1.360698827e+00	4.947397021e-02	1.709837937e+00	-4.805956058e-01	6.775241621e-01	1.362896248e-01	-7.200429986e-01	-3.240579347e+05	-1.203824018e+01

41	6.138996248e-03	1.124794493e-01	3.220388491e+00	5.774909814e-01	5.997231819e+00	-4.969034467e-01	6.197275597e-01	1.771765539e+00	-2.673002325e-01	1.036623671e-01	6.113364952e+00	-6.412684691e-01	-2.344282265e+03	-1.726436362e+01

42	6.301464497e-02	1.997214147e+00	2.559723796e+00	7.750617832e-01	2.363067964e+00	-1.813376665e-01	1.168012739e+00	1.416442736e+00	1.977118703e-01	1.352643394e+00	6.076227281e+00	-2.103077132e-01	-1.901776185e+04	-1.801310382e+01

43	2.374019601e-01	1.499573936e+00	1.204712516e+00	9.880925671e-01	1.351618999e+00	2.661054911e-01	8.239762705e-01	1.666401193e+00	-2.326712115e-01	1.544107787e+00	6.455771333e+00	-2.573173110e-01	-9.955711958e+04	-1.654757275e+01

44	1.770807708e-01	5.313407786e-01	1.549378654e+00	4.018472465e-01	2.530932097e+00	2.597895024e-01	7.473106668e-01	1.340506390e+00	-7.244651847e-01	5.237131333e-01	4.890682960e+00	-7.086613871e-01	-3.240174405e+04	-1.443209963e+01

45	6.639165299e-02	8.559841497e-02	1.613541330e-01	7.935428827e-01	4.329652109e-01	-6.178247410e-01	1.288547314e+00	1.408707110e+00	-7.485419002e-01	5.784129365e-01	1.181608807e+01	-3.359962190e-01	-6.066292179e+03	-1.495408041e+01

46	7.968346310e-02	7.312252496e-01	2.261075777e+00	9.549509797e-01	8.879916060e-01	8.092567853e-03	6.218312979e-01	2.351606432e+00	2.676751565e-01	1.700784317e+00	7.177207525e+00	-7.751726949e-02	-1.706774282e+04	-1.650996208e+01

47	6.849556134e-02	3.148713882e-01	4.265286045e-01	6.043217454e-01	2.444449863e+00	5.178850480e-01	2.850784371e-01	3.073047319e+00	-2.426139921e-01	2.421410663e-01	2.356755767e+00	-1.568611416e-01	-6.816868253e+03	-1.229150772e+01

48	2.337522768e-01	5.920313014e-01	1.700952055e+00	1.451205994e+00	1.734412446e+00	-2.212285620e-01	9.075142530e-01	1.285270933e+00	-4.924054342e-02	5.800208851e-01	2.868324162e+00	-1.242783741e-01	-5.444683027e+04	-1.343741457e+01

49	1.164280275e-01	9.440330892e-02	1.615314481e+00	5.274197117e-01	2.110457810e+00	-2.286714295e-01	8.335294844e-01	2.411132575e+00	-5.047357842e-01	5.168886972e-01	7.444307820e+00	-3.102224924e-01	-1.013349827e+04	-1.560363401e+01
0	6.902632540e-02	3.459524209e-01	1.519291488e+00	1.750630984e+00	2.349976542e+00	-3.833377990e-01	1.164304449e+00	1.574616797e+00	2.271615946e-01	6.543946045e-01	5.021790098e+00	-3.872374353e-01	-8.091328546e+03	-1.579476423e+01

1	4.126938597e-02	2.631806965e+00	1.826736891e+00	6.022156815e-01	1.989673739e+00	-2.640418057e-01	1.227259974e+00	8.307618336e-01	-4.610886964e-02	1.150606590e+00	8.375258399e+00	-8.179834962e-02	-1.014877846e+04	-1.794902015e+01

2	2.658712773e-01	3.631595411e-01	1.298740191e+00	1.733612959e+00	2.496060766e+00	-4.613172007e-01	1.297350699e+00	1.179658882e+00	-6.219528860e-02	5.953888019e-01	2.814976044e+00	-1.453602589e-01	-5.426444724e+04	-1.427662073e+01

3	1.865679150e-02	1.416751759e-01	2.106001417e+00	5.623758167e-01	1.860961182e+00	-3.485414645e-01	9.563427997e-01	1.375918506e+00	-4.487035363e-01	4.202169992e-01	6.562599537e+00	-3.424132182e-01	-2.597075487e+03	-1.442789759e+01

4	5.994246428e-02	1.729654749e-01	1.345788270e+00	1.152974070e+00	3.569600324e+00	-2.135404228e-02	3.608806857e-01	2.308381259e+00	-8.765987847e-02	4.956594231e-01	5.369218517e+00	-2.512278866e-01	-4.632250262e+03	-1.548585868e+01

5	8.614667670e-03	8.109395711e-01	1.823412750e+00	1.609965953e+00	1.376686958e+00	-3.742398566e-01	7.949533775e-01	5.731148958e-01	7.867299302e-01	8.920710109e-01	2.216779624e+00	3.385422075e-01	-2.496300937e+03	-1.274993981e+01

6	1.059256245e-01	2.245655637e-01	2.776067653e+00	8.526722616e-01	3.685847129e+00	-2.490526601e-01	6.331876158e-01	1.616834902e+00	-1.268019425e-01	6.023637385e-01	5.264002115e+00	-3.521807832e-01	-1.048968783e+04	-1.596104603e+01

7	3.276048272e-02	8.126846738e-01	7.125970142e+00	3.380377003e-01	2.966947554e+00	4.608496945e-01	8.184834926e-01	1.190098449e+00	-5.681674689e-01	1.695240564e+00	1.429315796e+00	-7.592517470e-01	-6.414640474e+03	-1.663570447e+01

8	2.184203371e-02	1.852826414e+00	1.189635427e+00	1.024440751e+00	6.085540538e-01	3.883377661e-01	1.100034253e-01	1.790608445e+00	-1.709030870e-01	2.258738673e+00	2.162976597e+00	-3.254704446e-01	-4.123145245e+03	-1.361739474e+01

9	2.317973700e-01	1.235102077e-01	1.647519469e+00	1.535022767e+00	1.892157315e+00	-5.774310087e-01	2.034062166e+00	1.412032483e+00	-1.061211280e+00	1.058216316e+00	4.682868587e+00	3.575827079e-01	-3.533327354e+04	-1.677351059e+01

10	5.610576007e-02	3.255285377e-01	2.040200195e+00	8.625753808e-01	2.146501254e+00	3.996725449e-02	7.143669674e-01	2.119107993e+00	3.357459752e-01	1.161441571e+00	8.517259985e+00	-1.978153440e-01	-5.816576790e+03	-1.695810553e+01

11	1.741092519e-01	3.637043827e-01	1.943826528e+00	1.132599426e+00	2.982587692e+00	1.708330431e-01	7.583013567e-01	2.017282569e+00	5.109400722e-01	1.672955909e+00	6.952611424e+00	-2.519477468e-01	-2.512188953e+04	-1.791788477e+01

12	6.053315585e-02	1.008132340e+00	1.388941890e+00	1.438584824e+00	2.523776139e+00	-8.596659051e-02	9.259097543e-01	1.102675020e+00	3.515588735e-01	1.054862459e+00	6.503869024e+00	-3.803232390e-01	-1.436395452e+04	-1.657850339e+01

13	8.188605823e-02	5.444445667e-01	9.293568822e-01	1.195389944e+00	1.062771574e+00	-3.992266903e-01	1.102978539e+00	1.925154238e+00	-1.941896420e-01	6.547408520e-01	2.304026097e+00	8.520989618e-02	-1.549778678e+04	-1.240921236e+01

14	2.679046296e-01	4.939856039e-01	8.161525636e-01	6.516001907e-01	1.071078816e+00	-1.521964137e-01	7.135545677e-01	1.537026771e+00	-4.360593559e-01	6.766008994e-01	3.114075201e+00	5.861265957e-01	-6.354468087e+04	-1.200519357e+01

15	1.705583478e-02	3.105492396e-02	2.700490942e+00	1.251733589e+00	1.931012692e+00	2.919615033e-01	8.121805528e-01	2.857345740e+00	1.311304851e+00	2.608691232e+00	1.326626831e+01	-3.924500858e-01	-2.044502959e+03	-2.170998447e+01

16	2.540160406e-01	2.839150059e-01	1.908187422e+00	1.101568044e+00	3.509908292e+00	-1.317063027e-02	7.471469961e-01	1.744990973e+00	-2.823059410e-02	5.317859494e-01	3.981425957e+00	-4.299630060e-01	-4.575940528e+04	-1.526529318e+01

17	1.670707907e-01	1.974028307e-02	5.834555062e+00	1.197258254e+00	3.014424346e-01	-2.532798911e+00	1.868152880e+00	2.073668481e+00	-1.297757904e+00	1.418655115e+00	9.487551527e+00	-1.444012569e-01	-1.538903432e+04	-2.339530561e+01

18	7.825354650e-02	3.565900967e-01	1.942258913e+00	3.759156155e-01	2.274056078e+00	-1.739576669e-01	9.906887188e-01	2.094871186e+00	-3.751707573e-01	4.116210840e-01	2.565720554e+00	1.592209841e-01	-9.153778810e+03	-1.305076597e+01

19	2.747604201e-01	5.177434698e-01	1.163824393e+00	6.396217084e-01	1.464839643e+00	2.593593576e-02	9.061033779e-01	1.692011338e+00	-2.100803773e-01	5.806783626e-01	5.713874565e+00	-2.913591760e-01	-6.291179832e+04	-1.410840059e+01

20	2.812197544e-01	3.300712568e-01	1.871440703e+00	1.309425014e+00	2.836029472e+00	-2.890425338e-01	1.101993613e+00	1.432633273e+00	-1.907839881e-01	6.614280057e-01	3.263616700e+00	1.119310658e-02	-5.709192756e+04	-1.477802311e+01

21	1.009806645e-01	1.044148762e+00	7.158257156e-02	1.158284286e+00	2.167226125e+00	1.635892017e+00	3.874339981e-01	2.378651407e+00	1.661998630e-01	2.550774016e+00	9.425875523e-01	-5.659871232e-01	-3.256494205e+04	-1.514128900e+01

22	9.704033483e-02	4.664133478e-01	1.537400932e+00	1.125154463e+00	2.527569501e+00	-6.671541018e-01	1.029089900e+00	1.433269887e+00	-4.608793860e-01	8.371587758e-01	8.799722159e+00	-1.349668581e-01	-1.450259009e+04	-1.716799956e+01

23	1.096295512e-01	2.501494587e-01	2.260322571e+00	2.954216565e-01	2.358661004e+00	1.088131920e+00	6.050141056e-01	7.610866459e-01	2.495786863e-01	6.130892285e-01	6.223759561e+00	-9.519352949e-01	-1.244939494e+04	-1.480000904e+01

24	8.105427031e-02	5.912590917e-01	1.542135452e+00	6.262367341e-01	1.093815204e+00	1.694271535e-01	5.257880772e-01	2.667454180e+00	-5.655769052e-01	3.846819091e-01	3.330157786e+00	-3.499476750e-01	-1.458201000e+04	-1.288392331e+01

25	7.784892714e-03	3.732834691e-01	1.185735611e+00	3.808501247e-01	1.230509608e+00	-4.854014505e-01	9.171139089e-01	2.221301124e+00	-9.177368652e-01	4.185199927e-01	1.887369517e+00	9.092269411e-01	-2.758906188e+03	-1.198863970e+01

26	2.616041951e-02	5.762555108e-02	2.476655802e+00	9.477095420e-01	3.681153288e+00	-7.566025950e-01	9.634134667e-01	1.147022874e+00	-1.187284669e-01	6.954855848e-01	1.291900326e+01	-5.657519622e-01	-2.362698612e+03	-1.875650171e+01

27	8.347589421e-03	8.208715000e-01	1.105775949e+00	2.053810513e+00	1.731910893e+00	4.682647004e-01	8.696608527e-01	1.582086119e+00	4.002614871e-01	2.402337681e+00	5.866267367e+00	-3.467194788e-01	-2.495614943e+03	-1.771464565e+01

28	3.434313754e-02	2.257538167e+00	2.046210620e+00	1.490151463e+00	4.359427905e+00	-2.209601555e+00	2.693036408e+00	8.397758421e-01	1.072822088e+00	2.634953704e+00	1.309978682e+00	2.909140426e+00	-1.181188711e+04	-2.630134035e+01

29	1.767295497e-01	6.809554887e-01	1.726115066e+00	1.286464110e+00	1.925010327e+00	-2.180008698e-01	9.152658402e-01	1.382489905e+00	-6.983393159e-02	1.105831425e+00	3.657402271e+00	-2.669057806e-01	-3.885916581e+04	-1.467031208e+01

30	1.851273525e+00	1.931418520e-01	6.332967979e+00	1.261169577e-01	2.098789196e-01	2.183674366e+00	2.778805407e-01	3.684159557e-01	-7.034617458e-01	4.424202528e-01	8.058225283e-01	3.251450473e-01	-3.455307649e+05	-1.418833100e+01

31	7.018011942e-03	1.099548839e+00	1.674553977e+00	3.907850300e-01	2.597584029e+00	-1.617828754e-01	9.704325382e-01	1.188785609e+00	6.544178753e-02	6.407379394e-01	9.400845449e+00	-4.746850148e-01	-2.401859749e+03	-1.661688986e+01

32	2.461197521e-02	1.115180555e-01	2.073132483e+00	9.997065842e-01	3.935664500e+00	-5.669724443e-01	5.799758904e-01	2.871904706e+00	-7.779113159e-01	5.637077650e-01	9.970098720e+00	-2.932551957e-01	-2.598542673e+03	-1.890449695e+01

33	1.028168842e-01	4.414884434e-01	1.904297235e+00	1.091840178e+00	3.789557532e+00	4.409603961e-01	4.390720466e-01	1.889033825e+00	7.962614931e-01	1.794838081e+00	7.876142712e+00	-2.672061040e-01	-1.290700908e+04	-1.873166985e+01

34	4.220488573e+00	2.814482078e-01	3.059632989e+00	1.603895994e+00	1.943364712e+00	-1.196277832e-01	5.573117904e-01	2.443245787e-01	1.144533179e+00	3.853649806e-01	1.371425176e-01	1.309963673e-01	-1.136723723e+06	-1.598407951e+01

35	1.885982933e-02	1.019660954e+00	8.870765806e-01	7.744844499e-01	1.966341281e+00	2.111920001e+00	1.030248105e+00	4.795226936e-01	9.496186052e-01	2.472542645e-01	5.303733914e-01	-2.189974288e-01	-4.612142306e+03	-1.239089752e+01

36	4.055117430e-01	7.205029467e-01	1.365992640e+00	1.135502312e+00	2.013016774e+00	1.876721588e-01	8.022103652e-01	1.445882978e+00	7.485887152e-02	1.018048254e+00	4.201378741e+00	-2.624127043e-01	-1.315461475e+05	-1.484096812e+01

37	2.715862339e-03	7.104363806e-01	1.102125920e+00	6.542014960e-01	5.620884132e-01	2.068271012e-01	5.122398741e-01	2.310440466e+00	-9.907896914e-01	2.530966044e-01	2.895768227e+00	1.304855852e-01	-2.625043843e+03	-1.176927870e+01

38	2.119231919e-02	2.331455230e+00	6.431256660e-01	1.466846050e+00	1.845552810e+00	4.876306535e-01	4.725141917e-01	1.315222207e+00	1.234658659e-01	2.130862820e+00	2.200767897e+00	-1.608929593e-01	-3.848226323e+03	-1.522586580e+01

39	6.387508753e-03	8.216786634e-02	1.885605486e+00	3.643146520e-01	1.551440520e+00	-1.888665856e-01	3.926405987e-01	3.760036545e+00	-6.111094850e-01	4.424975036e-02	3.478282187e+00	-3.982399652e-01	-2.309439289e+03	-1.308377126e+01

40	3.216210453e+00	1.402192458e-01	1.665556795e-01	2.574746437e-01	2.774475577e-01	1.360698827e+00	4.947397021e-02	1.709837937e+00	-4.805956058e-01	6.775241621e-01	1.362896248e-01	-7.200429986e-01	-3.240579347e+05	-1.203824018e+01

41	6.138996248e-03	1.124794493e-01	3.220388491e+00	5.774909814e-01	5.997231819e+00	-4.969034467e-01	6.197275597e-01	1.771765539e+00	-2.673002325e-01	1.036623671e-01	6.113364952e+00	-6.412684691e-01	-2.344282265e+03	-1.726436362e+01

42	2.044684560e-02	3.592598652e+00	2.833131002e+00	1.213059547e+00	2.367092312e+00	-1.340591884e+00	1.682131822e+00	2.014900801e+00	1.503481320e-01	2.027989454e+00	5.941503757e+00	4.669317501e-01	-4.374471621e+03	-2.278554514e+01

43	2.056463942e-01	1.293929935e+00	1.351055263e+00	9.661071682e-01	1.490849362e+00	2.264954625e-01	8.047772721e-01	1.745696625e+00	-1.331081241e-01	1.477080557e+00	6.816858541e+00	-2.468950373e-01	-7.224664470e+04	-1.661468619e+01

44	1.770807708e-01	5.313407786e-01	1.549378654e+00	4.018472465e-01	2.530932097e+00	2.597895024e-01	7.473106668e-01	1.340506390e+00	-7.244651847e-01	5.237131333e-01	4.890682960e+00	-7.086613871e-01	-3.240174405e+04	-1.443209963e+01

45	6.639165299e-02	8.559841497e-02	1.613541330e-01	7.935428827e-01	4.329652109e-01	-6.178247410e-01	1.288547314e+00	1.408707110e+00	-7.485419002e-01	5.784129365e-01	1.181608807e+01	-3.359962190e-01	-6.066292179e+03	-1.495408041e+01

46	7.968346310e-02	7.312252496e-01	2.261075777e+00	9.549509797e-01	8.879916060e-01	8.092567853e-03	6.218312979e-01	2.351606432e+00	2.676751565e-01	1.700784317e+00	7.177207525e+00	-7.751726949e-02	-1.706774282e+04	-1.650996208e+01

47	6.849556134e-02	3.148713882e-01	4.265286045e-01	6.043217454e-01	2.444449863e+00	5.178850480e-01	2.850784371e-01	3.073047319e+00	-2.426139921e-01	2.421410663e-01	2.356755767e+00	-1.568611416e-01	-6.816868253e+03	-1.229150772e+01

48	1.502549367e-01	6.897306226e-01	1.472968502e+00	1.210898335e+00	1.205250381e+00	4.553968787e-02	6.996359809e-01	1.666708752e+00	-3.981186527e-01	4.358971969e-01	3.043642565e+00	-1.609305706e-01	-3.414269062e+04	-1.277535685e+01

49	7.633782252e-02	3.638716714e-01	1.426311693e+00	1.093602835e+00	1.970043654e+00	2.984262524e-02	8.469316688e-01	2.103614925e+00	-1.690457488e-01	1.216257034e+00	6.858966325e+00	-3.237602953e-01	-8.709234167e+03	-1.626323512e+01
0	1.745487969e-02	3.632472158e-01	1.410875053e+00	1.931576796e+00	2.026610688e+00	-4.865330281e-01	1.280599633e+00	1.527119872e+00	2.983598468e-01	6.885754539e-01	5.311822886e+00	-3.753263978e-01	-3.250413580e+03	-1.593075378e+01

1	4.126938597e-02	2.631806965e+00	1.826736891e+00	6.022156815e-01	1.989673739e+00	-2.640418057e-01	1.227259974e+00	8.307618336e-01	-4.610886964e-02	1.150606590e+00	8.375258399e+00	-8.179834962e-02	-1.014877846e+04	-1.794902015e+01

2	2.658712773e-01	3.631595411e-01	1.298740191e+00	1.733612959e+00	2.496060766e+00	-4.613172007e-01	1.297350699e+00	1.179658882e+00	-6.219528860e-02	5.953888019e-01	2.814976044e+00	-1.453602589e-01	-5.426444724e+04	-1.427662073e+01

3	1.865679150e-02	1.416751759e-01	2.106001417e+00	5.623758167e-01	1.860961182e+00	-3.485414645e-01	9.563427997e-01	1.375918506e+00	-4.487035363e-01	4.202169992e-01	6.562599537e+00	-3.424132182e-01	-2.597075487e+03	-1.442789759e+01

4	5.994246428e-02	1.729654749e-01	1.345788270e+00	1.152974070e+00	3.569600324e+00	-2.135404228e-02	3.608806857e-01	2.308381259e+00	-8.765987847e-02	4.956594231e-01	5.369218517e+00	-2.512278866e-01	-4.632250262e+03	-1.548585868e+01

5	8.614667670e-03	8.109395711e-01	1.823412750e+00	1.609965953e+00	1.376686958e+00	-3.742398566e-01	7.949533775e-01	5.731148958e-01	7.867299302e-01	8.920710109e-01	2.216779624e+00	3.385422075e-01	-2.496300937e+03	-1.274993981e+01

6	5.483718291e-02	1.358516094e-01	3.263923223e+00	9.171401380e-01	4.357911266e+00	-3.322626333e-01	5.506048702e-01	1.594086943e+00	-1.016023654e-01	6.089256090e-01	5.127873290e+00	-3.705850530e-01	-4.131662130e+03	-1.642148833e+01

7	3.276048272e-02	8.126846738e-01	7.125970142e+00	3.380377003e-01	2.966947554e+00	4.608496945e-01	8.184834926e-01	1.190098449e+00	-5.681674689e-01	1.695240564e+00	1.429315796e+00	-7.592517470e-01	-6.414640474e+03	-1.663570447e+01

8	2.184203371e-02	1.852826414e+00	1.189635427e+00	1.024440751e+00	6.085540538e-01	3.883377661e-01	1.100034253e-01	1.790608445e+00	-1.709030870e-01	2.258738673e+00	2.162976597e+00	-3.254704446e-01	-4.123145245e+03	-1.361739474e+01

9	2.317973700e-01	1.235102077e-01	1.647519469e+00	1.535022767e+00	1.892157315e+00	-5.774310087e-01	2.034062166e+00	1.412032483e+00	-1.061211280e+00	1.058216316e+00	4.682868587e+00	3.575827079e-01	-3.533327354e+04	-1.677351059e+01

10	5.610576007e-02	3.255285377e-01	2.040200195e+00	8.625753808e-01	2.146501254e+00	3.996725449e-02	7.143669674e-01	2.119107993e+00	3.357459752e-01	1.161441571e+00	8.517259985e+00	-1.978153440e-01	-5.816576790e+03	-1.695810553e+01

11	1.741092519e-01	3.637043827e-01	1.943826528e+00	1.132599426e+00	2.982587692e+00	1.708330431e-01	7.583013567e-01	2.017282569e+00	5.109400722e-01	1.672955909e+00	6.952611424e+00	-2.519477468e-01	-2.512188953e+04	-1.791788477e+01

12	4.295509323e-02	2.141434716e+00	2.022226582e+00	1.339690777e+00	2.455069438e+00	-6.361265286e-01	1.257517198e+00	1.502690931e+00	2.633268813e-01	1.481583880e+00	6.257268830e+00	-8.797370013e-03	-1.073551222e+04	-1.903328130e+01

13	8.188605823e-02	5.444445667e-01	9.293568822e-01	1.195389944e+00	1.062771574e+00	-3.992266903e-01	1.102978539e+00	1.925154238e+00	-1.941896420e-01	6.547408520e-01	2.304026097e+00	8.520989618e-02	-1.549778678e+04	-1.240921236e+01

14	2.611202680e-01	3.913693552e-01	1.349594758e+00	8.714025503e-01	2.262409418e+00	-8.428446169e-02	7.299639511e-01	1.638614078e+00	-2.368412927e-01	6.058610288e-01	3.537762674e+00	8.978248911e-02	-5.199107328e+04	-1.357099876e+01

15	1.705583478e-02	3.105492396e-02	2.700490942e+00	1.251733589e+00	1.931012692e+00	2.919615033e-01	8.121805528e-01	2.857345740e+00	1.311304851e+00	2.608691232e+00	1.326626831e+01	-3.924500858e-01	-2.044502959e+03	-2.170998447e+01

16	2.384320153e-01	2.891412026e-01	1.875425795e+00	1.156246831e+00	3.412192558e+00	-4.435449648e-02	7.822894487e-01	1.730638200e+00	-6.715677282e-03	5.421148284e-01	4.069068997e+00	-4.263636903e-01	-4.102875408e+04	-1.531164437e+01

17	1.670707907e-01	1.974028307e-02	5.834555062e+00	1.197258254e+00	3.014424346e-01	-2.532798911e+00	1.868152880e+00	2.073668481e+00	-1.297757904e+00	1.418655115e+00	9.487551527e+00	-1.444012569e-01	-1.538903432e+04	-2.339530561e+01

18	7.825354650e-02	3.565900967e-01	1.942258913e+00	3.759156155e-01	2.274056078e+00	-1.739576669e-01	9.906887188e-01	2.094871186e+00	-3.751707573e-01	4.116210840e-01	2.565720554e+00	1.592209841e-01	-9.153778810e+03	-1.305076597e+01

19	2.747604201e-01	5.177434698e-01	1.163824393e+00	6.396217084e-01	1.464839643e+00	2.593593576e-02	9.061033779e-01	1.692011338e+00	-2.100803773e-01	5.806783626e-01	5.713874565e+00	-2.913591760e-01	-6.291179832e+04	-1.410840059e+01

20	2.812197544e-01	3.300712568e-01	1.871440703e+00	1.309425014e+00	2.836029472e+00	-2.890425338e-01	1.101993613e+00	1.432633273e+00	-1.907839881e-01	6.614280057e-01	3.263616700e+00	1.119310658e-02	-5.709192756e+04	-1.477802311e+01

21	1.009806645e-01	1.044148762e+00	7.158257156e-02	1.158284286e+00	2.167226125e+00	1.635892017e+00	3.874339981e-01	2.378651407e+00	1.661998630e-01	2.550774016e+00	9.425875523e-01	-5.659871232e-01	-3.256494205e+04	-1.514128900e+01

22	9.704033483e-02	4.664133478e-01	1.537400932e+00	1.125154463e+00	2.527569501e+00	-6.671541018e-01	1.029089900e+00	1.433269887e+00	-4.608793860e-01	8.371587758e-01	8.799722159e+00	-1.349668581e-01	-1.450259009e+04	-1.716799956e+01

23	1.096295512e-01	2.501494587e-01	2.260322571e+00	2.954216565e-01	2.358661004e+00	1.088131920e+00	6.050141056e-01	7.610866459e-01	2.495786863e-01	6.130892285e-01	6.223759561e+00	-9.519352949e-01	-1.244939494e+04	-1.480000904e+01

24	8.105427031e-02	5.912590917e-01	1.542135452e+00	6.262367341e-01	1.093815204e+00	1.694271535e-01	5.257880772e-01	2.667454180e+00	-5.655769052e-01	3.846819091e-01	3.330157786e+00	-3.499476750e-01	-1.458201000e+04	-1.288392331e+01

25	7.784892714e-03	3.732834691e-01	1.185735611e+00	3.808501247e-01	1.230509608e+00	-4.854014505e-01	9.171139089e-01	2.221301124e+00	-9.177368652e-01	4.185199927e-01	1.887369517e+00	9.092269411e-01	-2.758906188e+03	-1.198863970e+01

26	2.616041951e-02	5.762555108e-02	2.476655802e+00	9.477095420e-01	3.681153288e+00	-7.566025950e-01	9.634134667e-01	1.147022874e+00	-1.187284669e-01	6.954855848e-01	1.291900326e+01	-5.657519622e-01	-2.362698612e+03	-1.875650171e+01

27	8.347589421e-03	8.208715000e-01	1.105775949e+00	2.053810513e+00	1.731910893e+00	4.682647004e-01	8.696608527e-01	1.582086119e+00	4.002614871e-01	2.402337681e+00	5.866267367e+00	-3.467194788e-01	-2.495614943e+03	-1.771464565e+01

