walker	inv_sigma_noise	inv_sigma_gp	lambda2	zeta0	ell0	nu0	zeta1	ell1	nu1	zeta2	ell2	nu2	log_l	log_p
4	1.768472226e-01	1.073838322e-01	7.746668036e-01	4.404612207e-01	1.958672372e+00	6.113623099e-01	2.140591528e+00	1.609782128e+00	2.418044129e-01	5.173130957e+00	1.438672365e+00	-2.806960790e-01	-2.115416557e+04	-1.673691643e+01

5	3.352695576e-01	2.495723192e-02	5.433616113e+00	1.403871939e+00	5.640108802e-01	1.210171212e+00	1.516917934e+00	8.495697311e-01	1.844079598e+00	2.371786801e+00	8.795984185e-01	-1.328490256e-01	-3.948386070e+04	-1.655854087e+01

6	1.645160401e-01	1.080386857e-01	7.866498422e-01	2.415574542e-01	2.262166040e-01	6.294713565e-01	3.248707052e+00	1.629806261e+00	1.325108872e+00	2.043047445e+00	1.454539985e+00	5.671254963e-02	-1.900735448e+04	-1.408660105e+01

7	4.430133928e-01	6.831496737e-01	6.897594035e-01	1.888226560e-01	9.883546097e-01	4.156242439e-01	8.802363726e-01	1.890133758e+00	-4.234862525e-01	9.604517219e-05	4.505765580e-01	-5.542748647e-01	-2.079975668e+05	-9.350941304e+00

8	6.028144931e-01	3.466429457e-01	2.436643410e+00	2.998351024e-01	9.644423911e-01	-1.691807233e+00	1.161945423e+00	3.410147702e+00	7.267967830e-01	1.803678904e+00	1.255102451e+00	1.033283352e+00	-2.312949576e+05	-1.609982363e+01

9	7.354537749e-01	2.433069347e-01	2.878163046e-01	1.438103545e-01	1.302251296e+00	3.671531793e-01	1.520759589e+00	1.419802164e+00	3.749050488e-02	2.857467385e-01	1.942016396e+00	-2.464926389e+00	-3.203904639e+05	-1.388196082e+01

10	3.839664877e-01	5.072392074e-01	1.623004919e+00	9.220153045e-01	4.394378162e+00	-2.834398200e-01	9.256548168e-01	1.032771658e+00	9.126375382e-01	7.469059047e-01	8.404180080e-01	-7.023659822e-01	-1.248091082e+05	-1.364114018e+01

11	3.595774291e+00	2.660943353e-01	8.726037301e-01	2.805635310e-01	1.470371950e+00	1.591990067e-01	1.451686717e+00	9.151268180e-02	-8.299298240e-01	9.125721585e-01	1.215996470e+00	9.351934784e-01	-1.806122765e+06	-1.502385955e+01

12	1.193048844e-01	2.722095717e-01	2.092746503e+00	5.787780597e-01	8.465874225e-01	7.018836087e-01	5.761318034e-01	1.995197730e+00	-2.830886023e-01	5.864854501e-01	1.770611233e+00	-4.364086488e-01	-1.574771260e+04	-1.129163408e+01

13	8.794595931e-02	6.158082280e-01	1.442503182e+00	8.313506962e-01	1.529227010e-01	7.495406344e-01	1.280114065e+00	5.868322862e-01	-7.188822498e-02	1.343931971e+00	2.638981895e+00	-6.816934091e-01	-3.373207475e+04	-1.251118098e+01

14	1.007776077e+00	3.859823030e-01	3.510501953e+00	1.317678143e+00	1.393486816e+00	-1.336411587e-01	5.485843688e-01	4.233792731e+00	-6.259420260e-01	5.635962390e-01	1.242260049e+00	1.148931963e-01	-6.235943291e+05	-1.520917008e+01

15	6.302217613e-02	9.125388914e-01	1.050855815e+00	4.114211135e-01	6.656327922e+00	-1.267108026e+00	1.235141025e+00	4.280889526e-01	1.631740543e+00	6.991836599e-01	8.881060423e-01	-6.682245915e-01	-1.909814621e+04	-1.545127289e+01

16	4.574470252e-01	1.364897452e+00	7.329743240e-01	9.630997065e-01	2.753176410e-01	-6.348548734e-02	1.626427211e+00	4.059890426e-01	3.060349626e-01	6.496948664e-01	1.757685509e+00	-1.399231425e-01	-5.495338739e+05	-1.139213077e+01

17	7.958497434e-02	1.799954280e+00	3.887469303e-01	7.541545574e-01	3.811172694e-01	7.425616827e-01	1.400117428e-01	1.922039339e-01	-2.645370620e+00	2.858687502e+00	1.716369677e-01	-5.341665098e-01	-3.645823228e+04	-1.486035441e+01

18	6.002114357e-01	9.836612569e-01	1.037748244e+00	5.450740680e-01	1.878927642e+00	-1.661174246e-01	1.548408893e-01	4.089029391e-01	-1.057800340e+00	1.579815729e+00	1.439444962e+00	5.825341692e-01	-3.728214548e+05	-1.204557512e+01

19	4.235903431e-01	1.500002055e+00	1.033599958e+00	5.405458626e-01	2.914302763e-01	1.042110918e+00	5.927423649e-01	1.273984140e+00	1.886513866e-02	4.828225718e+00	9.645288578e-01	-4.117731951e-02	-4.335721382e+05	-1.486318609e+01

20	1.680863613e+00	7.768276383e-02	2.376327844e+00	8.012152130e-01	2.632140077e-01	1.935604415e+00	5.629831209e-01	9.255796086e-01	1.004804506e+00	3.623012946e+00	5.465598129e-01	-1.225327561e+00	-2.879600355e+05	-1.635989048e+01

21	7.624840491e-01	8.100874589e-01	9.959515241e-01	8.734020904e-01	3.296036617e+00	-2.409378365e-01	1.148170345e+00	2.035259789e+00	6.122903194e-01	8.576022544e-01	7.440824852e-01	-4.238216378e-01	-4.310847926e+05	-1.402301743e+01

22	9.346250037e-01	2.114735405e+00	1.292538961e+00	9.482711365e-01	1.765677226e+00	-1.379493700e+00	5.799246668e-02	1.533582322e-01	-1.243534525e+00	2.950211326e-01	1.900058052e-01	2.441594727e-01	-2.728313310e+06	-1.325273910e+01

23	7.886803127e-01	9.366187397e-01	1.771057989e+00	8.697595726e-01	7.582513547e-01	-2.108083256e-01	7.293014605e-01	3.114074953e+00	-5.631176255e-01	2.606507560e+00	7.408911695e-01	1.409429319e-01	-5.189571136e+05	-1.449451612e+01

24	6.007426616e-01	6.699041955e-01	3.507427738e+00	5.583304501e-01	8.794890335e-01	7.869895393e-01	5.466608545e-01	1.499590470e+00	-3.075204934e-01	6.365221615e-01	4.857167827e-01	-3.685593804e-01	-3.195685861e+05	-1.140346786e+01
0	8.062171391e-01	1.147743260e+00	2.746915088e+00	7.813735054e-01	1.427726361e+00	9.428037740e-01	1.031500585e+00	1.539117280e+00	1.053971670e+00	7.624589718e-02	1.047537403e+00	-1.934073858e+00	-5.432958731e+05	-1.533790518e+01

1	1.241051315e-01	3.788237064e-01	2.579006476e+00	4.045751377e-01	3.272715047e+00	-2.039843123e-02	1.194364025e+00	2.741606346e+00	6.307120463e-01	1.009010145e+00	2.195200771e+00	-1.014533521e+00	-1.607657334e+04	-1.586472705e+01

2	4.443858099e-01	1.385799187e-01	2.976622529e+00	8.330557240e-01	1.533566000e+00	5.296272182e-01	8.435117430e-01	1.906700289e+00	6.080255689e-01	1.104682700e+00	9.596094990e-01	-2.872585488e-01	-1.163527097e+05	-1.282534300e+01

3	2.659484945e-02	1.509525902e-01	6.260260163e-01	4.118604576e-01	8.546108840e-01	-5.312643171e-01	3.866456717e-01	9.091928863e-01	-3.801076699e-01	1.385438519e+00	2.172361350e+00	-2.104533590e+00	-6.564927065e+03	-1.207265423e+01

4	1.768472226e-01	1.073838322e-01	7.746668036e-01	4.404612207e-01	1.958672372e+00	6.113623099e-01	2.140591528e+00	1.609782128e+00	2.418044129e-01	5.173130957e+00	1.438672365e+00	-2.806960790e-01	-2.115416557e+04	-1.673691643e+01

5	3.352695576e-01	2.495723192e-02	5.433616113e+00	1.403871939e+00	5.640108802e-01	1.210171212e+00	1.516917934e+00	8.495697311e-01	1.844079598e+00	2.371786801e+00	8.795984185e-01	-1.328490256e-01	-3.948386070e+04	-1.655854087e+01

6	1.645160401e-01	1.080386857e-01	7.866498422e-01	2.415574542e-01	2.262166040e-01	6.294713565e-01	3.248707052e+00	1.629806261e+00	1.325108872e+00	2.043047445e+00	1.454539985e+00	5.671254963e-02	-1.900735448e+04	-1.408660105e+01

7	4.430133928e-01	6.831496737e-01	6.897594035e-01	1.888226560e-01	9.883546097e-01	4.156242439e-01	8.802363726e-01	1.890133758e+00	-4.234862525e-01	9.604517219e-05	4.505765580e-01	-5.542748647e-01	-2.079975668e+05	-9.350941304e+00

8	5.328389317e-01	4.011591891e-01	3.570284823e+00	3.821479675e-01	7.862269528e-01	-2.778038316e+00	9.726483888e-01	4.460180123e+00	1.090449187e+00	2.604483567e+00	8.927121526e-01	2.878808953e+00	-1.947011215e+05	-2.388070542e+01

9	7.354537749e-01	2.433069347e-01	2.878163046e-01	1.438103545e-01	1.302251296e+00	3.671531793e-01	1.520759589e+00	1.419802164e+00	3.749050488e-02	2.857467385e-01	1.942016396e+00	-2.464926389e+00	-3.203904639e+05	-1.388196082e+01

10	3.839664877e-01	5.072392074e-01	1.623004919e+00	9.220153045e-01	4.394378162e+00	-2.834398200e-01	9.256548168e-01	1.032771658e+00	9.126375382e-01	7.469059047e-01	8.404180080e-01	-7.023659822e-01	-1.248091082e+05	-1.364114018e+01

11	3.595774291e+00	2.660943353e-01	8.726037301e-01	2.805635310e-01	1.470371950e+00	1.591990067e-01	1.451686717e+00	9.151268180e-02	-8.299298240e-01	9.125721585e-01	1.215996470e+00	9.351934784e-01	-1.806122765e+06	-1.502385955e+01

12	1.193048844e-01	2.722095717e-01	2.092746503e+00	5.787780597e-01	8.465874225e-01	7.018836087e-01	5.761318034e-01	1.995197730e+00	-2.830886023e-01	5.864854501e-01	1.770611233e+00	-4.364086488e-01	-1.574771260e+04	-1.129163408e+01

13	8.794595931e-02	6.158082280e-01	1.442503182e+00	8.313506962e-01	1.529227010e-01	7.495406344e-01	1.280114065e+00	5.868322862e-01	-7.188822498e-02	1.343931971e+00	2.638981895e+00	-6.816934091e-01	-3.373207475e+04	-1.251118098e+01

14	1.007776077e+00	3.859823030e-01	3.510501953e+00	1.317678143e+00	1.393486816e+00	-1.336411587e-01	5.485843688e-01	4.233792731e+00	-6.259420260e-01	5.635962390e-01	1.242260049e+00	1.148931963e-01	-6.235943291e+05	-1.520917008e+01

15	6.302217613e-02	9.125388914e-01	1.050855815e+00	4.114211135e-01	6.656327922e+00	-1.267108026e+00	1.235141025e+00	4.280889526e-01	1.631740543e+00	6.991836599e-01	8.881060423e-01	-6.682245915e-01	-1.909814621e+04	-1.545127289e+01

16	4.756287386e-01	1.276714947e+00	1.085004003e+00	9.117415577e-01	3.519764381e-01	4.442493895e-02	1.489423720e+00	5.447479627e-01	2.281854918e-01	6.480234802e-01	1.596294894e+00	-1.689330877e-01	-4.689960475e+05	-1.119770133e+01

17	7.292122322e-02	1.810402412e+00	3.804400470e-01	7.568306802e-01	3.619460665e-01	7.541923082e-01	1.398219373e-01	1.894302980e-01	-2.665690703e+00	2.875056404e+00	1.554096770e-01	-5.484597046e-01	-3.136621027e+04	-1.503842711e+01

18	4.088490027e-01	7.058639263e-01	9.003948813e-01	5.006330926e-01	1.537208536e+00	-2.879329359e-01	2.321725569e-01	5.758031016e-01	-8.317174105e-01	1.514970156e+00	1.683950903e+00	-3.138900910e-01	-1.676023221e+05	-1.117486500e+01

19	3.241524465e-01	9.657386874e-01	9.388155666e-01	4.257881345e-01	2.663999652e-01	8.837316050e-01	1.612154707e+00	1.410555783e+00	5.202275963e-01	3.759218619e+00	1.152604924e+00	-3.605230852e-03	-2.134378289e+05	-1.433787940e+01

20	1.680863613e+00	7.768276383e-02	2.376327844e+00	8.012152130e-01	2.632140077e-01	1.935604415e+00	5.629831209e-01	9.255796086e-01	1.004804506e+00	3.623012946e+00	5.465598129e-01	-1.225327561e+00	-2.879600355e+05	-1.635989048e+01

21	7.624840491e-01	8.100874589e-01	9.959515241e-01	8.734020904e-01	3.296036617e+00	-2.409378365e-01	1.148170345e+00	2.035259789e+00	6.122903194e-01	8.576022544e-01	7.440824852e-01	-4.238216378e-01	-4.310847926e+05	-1.402301743e+01

22	9.346250037e-01	2.114735405e+00	1.292538961e+00	9.482711365e-01	1.765677226e+00	-1.379493700e+00	5.799246668e-02	1.533582322e-01	-1.243534525e+00	2.950211326e-01	1.900058052e-01	2.441594727e-01	-2.728313310e+06	-1.325273910e+01

23	7.886803127e-01	9.366187397e-01	1.771057989e+00	8.697595726e-01	7.582513547e-01	-2.108083256e-01	7.293014605e-01	3.114074953e+00	-5.631176255e-01	2.606507560e+00	7.408911695e-01	1.409429319e-01	-5.189571136e+05	-1.449451612e+01

24	5.928619090e-01	6.431242039e-01	3.480673909e+00	5.721772492e-01	9.124560489e-01	7.740178738e-01	5.616228365e-01	1.520109761e+00	-2.613748214e-01	6.601185523e-01	5.096020887e-01	-3.644616275e-01	-3.018044375e+05	-1.144786098e+01
0	8.002107662e-01	1.075432993e+00	2.412683484e+00	8.116457830e-01	1.198430796e+00	5.476909828e-01	9.279972151e-01	2.078541166e+00	5.001176790e-01	9.428619361e-01	9.425108961e-01	-1.223379444e+00	-5.264801858e+05	-1.416647854e+01

1	1.241051315e-01	3.788237064e-01	2.579006476e+00	4.045751377e-01	3.272715047e+00	-2.039843123e-02	1.194364025e+00	2.741606346e+00	6.307120463e-01	1.009010145e+00	2.195200771e+00	-1.014533521e+00	-1.607657334e+04	-1.586472705e+01

2	2.281029565e-01	8.189808686e-03	3.125136839e+00	6.581896827e-01	1.728902051e+00	1.065037571e+00	1.078897565e+00	8.816623010e-01	1.425897290e+00	1.334192507e+00	5.938955679e-01	-1.669511388e-01	-2.015194459e+04	-1.294523039e+01

3	2.659484945e-02	1.509525902e-01	6.260260163e-01	4.118604576e-01	8.546108840e-01	-5.312643171e-01	3.866456717e-01	9.091928863e-01	-3.801076699e-01	1.385438519e+00	2.172361350e+00	-2.104533590e+00	-6.564927065e+03	-1.207265423e+01

4	1.569184955e-01	1.644681858e-01	1.231159387e+00	4.883647057e-01	1.573522269e+00	6.427126914e-01	1.598769769e+00	1.743263710e+00	6.001740220e-02	3.584630917e+00	1.553633267e+00	-3.346242544e-01	-1.860250248e+04	-1.484330318e+01

5	3.352695576e-01	2.495723192e-02	5.433616113e+00	1.403871939e+00	5.640108802e-01	1.210171212e+00	1.516917934e+00	8.495697311e-01	1.844079598e+00	2.371786801e+00	8.795984185e-01	-1.328490256e-01	-3.948386070e+04	-1.655854087e+01

6	1.645160401e-01	1.080386857e-01	7.866498422e-01	2.415574542e-01	2.262166040e-01	6.294713565e-01	3.248707052e+00	1.629806261e+00	1.325108872e+00	2.043047445e+00	1.454539985e+00	5.671254963e-02	-1.900735448e+04	-1.408660105e+01

7	2.535238611e-01	4.409755973e-01	6.607577899e-01	2.903150829e-01	9.274950818e-01	-1.525347008e-02	6.556299706e-01	1.443760681e+00	-4.037470083e-01	6.304903942e-01	1.234067589e+00	-1.259713671e+00	-6.366262571e+04	-1.020213806e+01

8	5.328389317e-01	4.011591891e-01	3.570284823e+00	3.821479675e-01	7.862269528e-01	-2.778038316e+00	9.726483888e-01	4.460180123e+00	1.090449187e+00	2.604483567e+00	8.927121526e-01	2.878808953e+00	-1.947011215e+05	-2.388070542e+01

9	7.110256588e-01	3.118016041e-01	8.348004963e-01	2.171960011e-01	1.235473549e+00	4.368551778e-01	1.356445139e+00	1.436986353e+00	-1.370958895e-02	3.498822213e-01	1.696622433e+00	-2.105085406e+00	-3.077440909e+05	-1.314724051e+01

10	3.839664877e-01	5.072392074e-01	1.623004919e+00	9.220153045e-01	4.394378162e+00	-2.834398200e-01	9.256548168e-01	1.032771658e+00	9.126375382e-01	7.469059047e-01	8.404180080e-01	-7.023659822e-01	-1.248091082e+05	-1.364114018e+01

11	3.595774291e+00	2.660943353e-01	8.726037301e-01	2.805635310e-01	1.470371950e+00	1.591990067e-01	1.451686717e+00	9.151268180e-02	-8.299298240e-01	9.125721585e-01	1.215996470e+00	9.351934784e-01	-1.806122765e+06	-1.502385955e+01

12	1.193048844e-01	2.722095717e-01	2.092746503e+00	5.787780597e-01	8.465874225e-01	7.018836087e-01	5.761318034e-01	1.995197730e+00	-2.830886023e-01	5.864854501e-01	1.770611233e+00	-4.364086488e-01	-1.574771260e+04	-1.129163408e+01

13	8.794595931e-02	6.158082280e-01	1.442503182e+00	8.313506962e-01	1.529227010e-01	7.495406344e-01	1.280114065e+00	5.868322862e-01	-7.188822498e-02	1.343931971e+00	2.638981895e+00	-6.816934091e-01	-3.373207475e+04	-1.251118098e+01

14	7.538812776e-01	3.251649738e-01	2.764102187e+00	1.083284748e+00	1.254044894e+00	-2.365318879e-01	5.066803945e-01	3.373504553e+00	-5.623288394e-01	7.762597865e-01	1.482937180e+00	-4.594155070e-01	-3.512810346e+05	-1.405886522e+01

15	6.302217613e-02	9.125388914e-01	1.050855815e+00	4.114211135e-01	6.656327922e+00	-1.267108026e+00	1.235141025e+00	4.280889526e-01	1.631740543e+00	6.991836599e-01	8.881060423e-01	-6.682245915e-01	-1.909814621e+04	-1.545127289e+01

16	4.756287386e-01	1.276714947e+00	1.085004003e+00	9.117415577e-01	3.519764381e-01	4.442493895e-02	1.489423720e+00	5.447479627e-01	2.281854918e-01	6.480234802e-01	1.596294894e+00	-1.689330877e-01	-4.689960475e+05	-1.119770133e+01

17	7.292122322e-02	1.810402412e+00	3.804400470e-01	7.568306802e-01	3.619460665e-01	7.541923082e-01	1.398219373e-01	1.894302980e-01	-2.665690703e+00	2.875056404e+00	1.554096770e-01	-5.484597046e-01	-3.136621027e+04	-1.503842711e+01

18	4.048370464e-01	7.072318142e-01	8.441381384e-01	4.990732453e-01	1.550829753e+00	-3.110862046e-01	2.249896904e-01	5.552147790e-01	-8.441523511e-01	1.533608128e+00	1.709554738e+00	-3.127875010e-01	-1.663473322e+05	-1.118759282e+01

19	3.282950807e-01	6.151697841e-01	2.613739417e+00	7.902572307e-01	3.773004634e-01	1.005374707e+00	1.576666070e+00	1.201512265e+00	1.013542321e+00	3.242211776e+00	1.050872911e+00	-5.176610299e-02	-1.434038956e+05	-1.488320444e+01

20	1.680863613e+00	7.768276383e-02	2.376327844e+00	8.012152130e-01	2.632140077e-01	1.935604415e+00	5.629831209e-01	9.255796086e-01	1.004804506e+00	3.623012946e+00	5.465598129e-01	-1.225327561e+00	-2.879600355e+05	-1.635989048e+01

21	7.624840491e-01	8.100874589e-01	9.959515241e-01	8.734020904e-01	3.296036617e+00	-2.409378365e-01	1.148170345e+00	2.035259789e+00	6.122903194e-01	8.576022544e-01	7.440824852e-01	-4.238216378e-01	-4.310847926e+05	-1.402301743e+01

22	8.650365399e-01	1.991538734e+00	1.304864505e+00	9.386614575e-01	1.633125097e+00	-1.204508586e+00	1.584385154e-01	1.889854202e-01	-1.147237035e+00	3.812310067e-01	3.912868986e-01	1.680637194e-01	-1.864046117e+06	-1.239036609e+01

23	7.468226068e-01	9.073929633e-01	1.847673633e+00	8.625313093e-01	7.236157295e-01	-1.002343364e-01	8.063428948e-01	2.940186911e+00	-4.197694821e-01	2.664305070e+00	7.690743597e-01	1.234220439e-01	-4.716714109e+05	-1.437715971e+01

24	5.928619090e-01	6.431242039e-01	3.480673909e+00	5.721772492e-01	9.124560489e-01	7.740178738e-01	5.616228365e-01	1.520109761e+00	-2.613748214e-01	6.601185523e-01	5.096020887e-01	-3.644616275e-01	-3.018044375e+05	-1.144786098e+01
0	8.002107662e-01	1.075432993e+00	2.412683484e+00	8.116457830e-01	1.198430796e+00	5.476909828e-01	9.279972151e-01	2.078541166e+00	5.001176790e-01	9.428619361e-01	9.425108961e-01	-1.223379444e+00	-5.264801858e+05	-1.416647854e+01

1	1.241051315e-01	3.788237064e-01	2.579006476e+00	4.045751377e-01	3.272715047e+00	-2.039843123e-02	1.194364025e+00	2.741606346e+00	6.307120463e-01	1.009010145e+00	2.195200771e+00	-1.014533521e+00	-1.607657334e+04	-1.586472705e+01

2	2.281029565e-01	8.189808686e-03	3.125136839e+00	6.581896827e-01	1.728902051e+00	1.065037571e+00	1.078897565e+00	8.816623010e-01	1.425897290e+00	1.334192507e+00	5.938955679e-01	-1.669511388e-01	-2.015194459e+04	-1.294523039e+01

3	2.659484945e-02	1.509525902e-01	6.260260163e-01	4.118604576e-01	8.546108840e-01	-5.312643171e-01	3.866456717e-01	9.091928863e-01	-3.801076699e-01	1.385438519e+00	2.172361350e+00	-2.104533590e+00	-6.564927065e+03	-1.207265423e+01

4	1.569184955e-01	1.644681858e-01	1.231159387e+00	4.883647057e-01	1.573522269e+00	6.427126914e-01	1.598769769e+00	1.743263710e+00	6.001740220e-02	3.584630917e+00	1.553633267e+00	-3.346242544e-01	-1.860250248e+04	-1.484330318e+01

5	3.384617136e-01	2.545668071e-02	5.502378449e+00	1.426083468e+00	5.293124365e-01	1.214494287e+00	1.529965183e+00	8.486137944e-01	1.856535933e+00	2.402693471e+00	8.881086078e-01	-1.318332309e-01	-3.936909554e+04	-1.667756446e+01

6	1.645160401e-01	1.080386857e-01	7.866498422e-01	2.415574542e-01	2.262166040e-01	6.294713565e-01	3.248707052e+00	1.629806261e+00	1.325108872e+00	2.043047445e+00	1.454539985e+00	5.671254963e-02	-1.900735448e+04	-1.408660105e+01

7	2.204692567e-01	4.758777393e-01	8.168189816e-01	3.983229630e-01	7.728658508e-01	1.374237067e-01	7.802968161e-01	1.272690576e+00	-3.374974624e-01	7.729159765e-01	1.514533075e+00	-1.144322481e+00	-5.627597808e+04	-1.046515820e+01

8	4.565665882e-01	3.600913357e-02	4.090423778e+00	2.543728509e-01	5.917797183e-01	-3.139319665e+00	1.159590419e+00	5.440843504e+00	1.604220413e+00	3.114940833e+00	1.007839048e+00	3.501194204e+00	-1.042161175e+05	-2.850279338e+01

9	7.062014971e-01	2.650879099e-01	8.196927830e-01	1.556774765e-01	1.042298262e+00	5.003974503e-01	1.375970649e+00	1.380898945e+00	-7.239632067e-02	3.022840843e-01	1.785921897e+00	-2.262701844e+00	-2.945565120e+05	-1.320889371e+01

10	3.839664877e-01	5.072392074e-01	1.623004919e+00	9.220153045e-01	4.394378162e+00	-2.834398200e-01	9.256548168e-01	1.032771658e+00	9.126375382e-01	7.469059047e-01	8.404180080e-01	-7.023659822e-01	-1.248091082e+05	-1.364114018e+01

11	3.595774291e+00	2.660943353e-01	8.726037301e-01	2.805635310e-01	1.470371950e+00	1.591990067e-01	1.451686717e+00	9.151268180e-02	-8.299298240e-01	9.125721585e-01	1.215996470e+00	9.351934784e-01	-1.806122765e+06	-1.502385955e+01

12	1.193048844e-01	2.722095717e-01	2.092746503e+00	5.787780597e-01	8.465874225e-01	7.018836087e-01	5.761318034e-01	1.995197730e+00	-2.830886023e-01	5.864854501e-01	1.770611233e+00	-4.364086488e-01	-1.574771260e+04	-1.129163408e+01

13	8.794595931e-02	6.158082280e-01	1.442503182e+00	8.313506962e-01	1.529227010e-01	7.495406344e-01	1.280114065e+00	5.868322862e-01	-7.188822498e-02	1.343931971e+00	2.638981895e+00	-6.816934091e-01	-3.373207475e+04	-1.251118098e+01

14	7.538812776e-01	3.251649738e-01	2.764102187e+00	1.083284748e+00	1.254044894e+00	-2.365318879e-01	5.066803945e-01	3.373504553e+00	-5.623288394e-01	7.762597865e-01	1.482937180e+00	-4.594155070e-01	-3.512810346e+05	-1.405886522e+01

15	6.302217613e-02	9.125388914e-01	1.050855815e+00	4.114211135e-01	6.656327922e+00	-1.267108026e+00	1.235141025e+00	4.280889526e-01	1.631740543e+00	6.991836599e-01	8.881060423e-01	-6.682245915e-01	-1.909814621e+04	-1.545127289e+01

16	3.740270516e-01	8.944066933e-01	8.909329342e-01	6.274705461e-01	6.152469515e-01	1.712510157e-02	1.108005479e+00	9.560005649e-01	-6.089149214e-02	6.400029849e-01	1.430594322e+00	-6.679097363e-01	-1.944317443e+05	-1.047018945e+01

17	7.292122322e-02	1.810402412e+00	3.804400470e-01	7.568306802e-01	3.619460665e-01	7.541923082e-01	1.398219373e-01	1.894302980e-01	-2.665690703e+00	2.875056404e+00	1.554096770e-01	-5.484597046e-01	-3.136621027e+04	-1.503842711e+01

18	3.769197105e-01	6.736538077e-01	1.489569085e+00	6.052774833e-01	1.122805582e+00	1.690697619e-01	7.179898795e-01	7.909404214e-01	-1.665908889e-01	2.156791261e+00	1.469312125e+00	-2.175845364e-01	-1.454534416e+05	-1.188389007e+01

19	3.695093478e-01	4.290826148e-01	3.088205375e+00	6.180749403e-01	4.462137043e-01	-3.263360066e-01	1.442657609e+00	2.563630271e+00	1.203330101e+00	3.201318995e+00	1.037045919e+00	1.089817542e+00	-1.169425502e+05	-1.619717009e+01

20	1.680863613e+00	7.768276383e-02	2.376327844e+00	8.012152130e-01	2.632140077e-01	1.935604415e+00	5.629831209e-01	9.255796086e-01	1.004804506e+00	3.623012946e+00	5.465598129e-01	-1.225327561e+00	-2.879600355e+05	-1.635989048e+01

21	7.577290131e-01	7.766435853e-01	8.173881094e-01	8.811857908e-01	3.560416661e+00	-3.403357882e-01	1.175920736e+00	2.029804649e+00	6.264284417e-01	8.468562133e-01	7.190727758e-01	-3.230462080e-01	-4.233252024e+05	-1.405337643e+01

22	8.650365399e-01	1.991538734e+00	1.304864505e+00	9.386614575e-01	1.633125097e+00	-1.204508586e+00	1.584385154e-01	1.889854202e-01	-1.147237035e+00	3.812310067e-01	3.912868986e-01	1.680637194e-01	-1.864046117e+06	-1.239036609e+01

23	7.468226068e-01	9.073929633e-01	1.847673633e+00	8.625313093e-01	7.236157295e-01	-1.002343364e-01	8.063428948e-01	2.940186911e+00	-4.197694821e-01	2.664305070e+00	7.690743597e-01	1.234220439e-01	-4.716714109e+05	-1.437715971e+01

24	5.928619090e-01	6.431242039e-01	3.480673909e+00	5.721772492e-01	9.124560489e-01	7.740178738e-01	5.616228365e-01	1.520109761e+00	-2.613748214e-01	6.601185523e-01	5.096020887e-01	-3.644616275e-01	-3.018044375e+05	-1.144786098e+01
0	6.295449305e-01	5.592183941e-01	3.245908569e+00	5.348843631e-01	8.971464450e-01	-1.283408723e+00	1.043014579e+00	3.748379257e+00	1.048454092e+00	2.021593030e+00	9.749551635e-01	1.123010693e+00	-2.805906256e+05	-1.677240073e+01

1	8.314908601e-02	3.375744409e-01	3.327959794e+00	4.072323958e-01	4.335184479e+00	-8.747495631e-02	1.370348142e+00	3.365915247e+00	1.042214072e+00	1.109353332e+00	2.484493671e+00	-9.593714727e-01	-8.890809511e+03	-1.809154808e+01

2	2.281029565e-01	8.189808686e-03	3.125136839e+00	6.581896827e-01	1.728902051e+00	1.065037571e+00	1.078897565e+00	8.816623010e-01	1.425897290e+00	1.334192507e+00	5.938955679e-01	-1.669511388e-01	-2.015194459e+04	-1.294523039e+01

3	2.659484945e-02	1.509525902e-01	6.260260163e-01	4.118604576e-01	8.546108840e-01	-5.312643171e-01	3.866456717e-01	9.091928863e-01	-3.801076699e-01	1.385438519e+00	2.172361350e+00	-2.104533590e+00	-6.564927065e+03	-1.207265423e+01

4	1.569184955e-01	1.644681858e-01	1.231159387e+00	4.883647057e-01	1.573522269e+00	6.427126914e-01	1.598769769e+00	1.743263710e+00	6.001740220e-02	3.584630917e+00	1.553633267e+00	-3.346242544e-01	-1.860250248e+04	-1.484330318e+01

5	3.384617136e-01	2.545668071e-02	5.502378449e+00	1.426083468e+00	5.293124365e-01	1.214494287e+00	1.529965183e+00	8.486137944e-01	1.856535933e+00	2.402693471e+00	8.881086078e-01	-1.318332309e-01	-3.936909554e+04	-1.667756446e+01

6	1.645160401e-01	1.080386857e-01	7.866498422e-01	2.415574542e-01	2.262166040e-01	6.294713565e-01	3.248707052e+00	1.629806261e+00	1.325108872e+00	2.043047445e+00	1.454539985e+00	5.671254963e-02	-1.900735448e+04	-1.408660105e+01

7	2.204692567e-01	4.758777393e-01	8.168189816e-01	3.983229630e-01	7.728658508e-01	1.374237067e-01	7.802968161e-01	1.272690576e+00	-3.374974624e-01	7.729159765e-01	1.514533075e+00	-1.144322481e+00	-5.627597808e+04	-1.046515820e+01

8	3.024432209e-01	7.721061496e-02	2.848610420e+00	3.108242826e-01	6.859915481e-01	-2.204462240e+00	8.825283785e-01	3.816473366e+00	8.929380231e-01	2.495000738e+00	1.425262061e+00	1.491821108e+00	-5.328212639e+04	-1.804735354e+01

