walker	inv_sigma_noise	inv_sigma_gp	lambda2	zeta0	ell0	nu0	zeta1	ell1	nu1	zeta2	ell2	nu2	log_l	log_p

23	7.193849842e-01	6.711144564e-01	1.130872506e+00	6.367508364e-01	9.184280705e-01	-1.601068200e+00	1.365973545e+00	3.054171217e+00	-3.165009877e-01	1.056300720e+00	6.728835730e-01	-4.140937326e-02	-3.874299190e+05	-1.384837398e+01

24	5.740253660e-01	6.265080246e-01	4.131234906e+00	6.524518093e-01	9.127016813e-01	8.277952752e-01	4.000579492e-01	1.347095415e+00	-2.075481321e-01	1.763012738e+00	7.859164634e-01	-5.835006932e-01	-2.690663971e+05	-1.300489279e+01
0	4.643980424e-01	8.078728278e-01	3.319464380e+00	6.542256429e-01	2.114233514e+00	1.109254001e+00	1.526871285e+00	2.328154485e+00	1.511847354e+00	4.121026166e-01	1.865227633e+00	-2.039375024e+00	-1.710216746e+05	-1.870697260e+01

1	1.082581437e-01	4.986946246e-01	2.340114335e+00	5.199605110e-01	2.710010234e+00	7.056973392e-02	1.130253105e+00	2.116621302e+00	5.250947857e-01	7.075390425e-01	2.300269555e+00	-9.672488972e-01	-1.605293093e+04	-1.468259762e+01

2	3.363079410e-01	6.700531291e-01	7.506214830e-01	5.256346003e-01	1.476096710e+00	1.058032170e+00	4.694554864e-01	1.612841682e+00	-5.463472914e-01	1.905711200e+00	8.377438802e-01	-6.416458703e-01	-1.157007531e+05	-1.223000847e+01

3	2.659484945e-02	1.509525902e-01	6.260260163e-01	4.118604576e-01	8.546108840e-01	-5.312643171e-01	3.866456717e-01	9.091928863e-01	-3.801076699e-01	1.385438519e+00	2.172361350e+00	-2.104533590e+00	-6.564927065e+03	-1.207265423e+01

4	1.531220084e-01	2.427396719e-01	1.316160852e+00	4.679603171e-01	2.218562897e+00	4.243001725e-01	1.791111759e+00	1.785099659e+00	3.397955928e-01	3.628466320e+00	1.736701996e+00	-5.181772193e-01	-1.939219515e+04	-1.596111547e+01

5	4.379052739e-01	9.624947157e-03	6.760820757e+00	1.828857468e+00	9.198913783e-01	1.345265100e+00	7.629208507e-01	6.495466716e-01	1.845271192e+00	2.298975324e+00	6.557761888e-01	-2.739834038e-01	-4.352180732e+04	-1.712033050e+01

6	1.687150666e-01	7.830941354e-02	6.684928230e-01	2.190306539e-01	2.552491043e-02	6.721322959e-01	3.417395425e+00	1.592888302e+00	1.393281150e+00	2.123656944e+00	1.390276321e+00	1.369163863e-01	-1.740770779e+04	-1.769586519e+01

7	3.456698947e-01	2.853237422e-01	2.523773027e+00	7.688839631e-01	7.550080861e-01	6.521731192e-01	9.554035848e-01	1.205486795e+00	3.408264308e-01	3.923632276e-01	5.763875250e-01	-2.071713751e-01	-9.001727165e+04	-1.011156429e+01

8	6.658430655e-01	3.872598513e-01	2.977283991e+00	1.474611800e-01	1.288841156e+00	-1.893472905e+00	8.755972009e-01	2.197061044e+00	2.078306365e+00	2.120443630e+00	5.914065974e-01	2.234743397e+00	-2.854149052e+05	-1.940434787e+01

9	1.899209287e-01	3.777533551e-01	1.154797961e+00	4.253067208e-01	1.106142349e+00	2.383349650e-01	1.530587440e+00	1.429077328e+00	9.965726672e-02	4.752284553e-02	1.623926482e+00	-1.243316235e+00	-3.568364917e+04	-1.124549993e+01

10	7.173427974e-01	2.874227107e-01	8.234807832e-01	1.300380216e+00	2.626249375e+00	-8.607078718e-01	6.045928675e-01	1.674754634e+00	5.608666909e-02	8.159441251e-01	7.893566564e-01	-4.138909925e-01	-3.153736062e+05	-1.260795891e+01

11	3.586284568e+00	2.695739299e-01	8.714932194e-01	2.831762901e-01	1.475082451e+00	1.573851049e-01	1.451006956e+00	1.026734941e-01	-8.250367930e-01	9.131400218e-01	1.213026567e+00	9.324134681e-01	-1.991271177e+06	-1.486082850e+01

12	4.606307486e-02	4.537757064e-01	8.050159172e-01	6.885383755e-01	6.173763037e-01	6.795591685e-01	8.220374370e-02	6.443708995e-02	-4.930503843e-01	6.308040573e-02	7.380655627e-01	2.072368183e-01	-1.150206235e+04	-8.643901873e+00

13	7.366135233e-02	6.844060375e-01	1.240716206e+00	6.300853093e-01	2.653380808e+00	-1.586461594e-01	1.247157391e+00	6.004125289e-01	5.699510061e-01	1.203467545e+00	2.068582241e+00	-9.281215523e-01	-1.806085068e+04	-1.329473710e+01

14	8.525011946e-01	7.155022794e-01	3.416126941e+00	1.245972742e+00	1.926131802e+00	-3.528742842e-01	6.508782407e-01	2.992387891e+00	-3.286300565e-01	9.374757916e-01	1.183533463e+00	-1.554421134e-01	-4.941158917e+05	-1.528990981e+01

15	5.134133008e-02	7.701880492e-01	9.536828182e-01	3.369212369e-01	6.159663205e+00	-1.477999138e+00	1.230247186e+00	6.536963748e-01	1.480972186e+00	1.078467839e+00	1.355055376e+00	-1.381391382e+00	-1.342183888e+04	-1.672206280e+01

16	4.083145219e-01	7.587550126e-01	2.279813377e+00	1.066815025e+00	6.962726608e-01	-5.114491328e-02	1.039485780e+00	5.936785148e-01	6.339616965e-01	1.190907685e+00	1.316555797e+00	-7.078547229e-01	-2.121652633e+05	-1.191897802e+01

17	1.245776386e-01	9.219286754e-01	1.312925690e+00	6.368351030e-01	1.300918394e+00	4.792928063e-01	9.138036108e-01	1.093416352e+00	-6.300024559e-01	1.684237182e+00	1.523769180e+00	-6.723717260e-01	-4.087960032e+04	-1.254943436e+01

18	9.104038059e-01	3.880421095e-01	1.611952552e+00	4.679395700e-01	2.678334448e+00	-6.129505933e-01	3.298040601e-01	5.278557194e-01	1.074326804e-01	8.695180176e-01	2.332808897e+00	9.908477731e-01	-5.050996452e+05	-1.288758247e+01

19	1.475644959e-01	1.398906001e+00	1.792216313e-02	4.102064075e-01	8.762385729e-01	1.629712074e+00	3.173154637e-01	4.283207162e-01	-2.239592883e-01	5.915653704e+00	1.029702874e+00	1.172367363e-01	-8.517778334e+04	-1.506777010e+01

20	1.585351770e+00	2.027130017e-01	3.128816139e+00	8.247532766e-01	2.568682075e-01	1.881423782e+00	5.307179435e-01	9.229018473e-01	8.081594176e-01	3.373789961e+00	4.955760098e-01	-1.118238821e+00	-5.301852385e+05	-1.611888740e+01

21	9.680856244e-01	8.978379996e-01	9.970660910e-01	1.208988114e+00	3.118405350e+00	-5.277701080e-01	5.559268646e-01	1.913949721e+00	1.281450522e-01	8.351702499e-01	4.682719362e-01	-1.976520856e-02	-6.959989566e+05	-1.343714223e+01

22	4.609797340e-01	9.562836164e-01	1.369228668e+00	7.145635272e-01	1.558440957e+00	-1.413831219e-01	4.576850835e-01	9.736765258e-01	-2.120326687e-01	6.332195188e-01	1.125557304e+00	-7.755987344e-01	-2.271681930e+05	-1.105652323e+01

23	7.193849842e-01	6.711144564e-01	1.130872506e+00	6.367508364e-01	9.184280705e-01	-1.601068200e+00	1.365973545e+00	3.054171217e+00	-3.165009877e-01	1.056300720e+00	6.728835730e-01	-4.140937326e-02	-3.874299190e+05	-1.384837398e+01

24	5.740253660e-01	6.265080246e-01	4.131234906e+00	6.524518093e-01	9.127016813e-01	8.277952752e-01	4.000579492e-01	1.347095415e+00	-2.075481321e-01	1.763012738e+00	7.859164634e-01	-5.835006932e-01	-2.690663971e+05	-1.300489279e+01
0	4.643980424e-01	8.078728278e-01	3.319464380e+00	6.542256429e-01	2.114233514e+00	1.109254001e+00	1.526871285e+00	2.328154485e+00	1.511847354e+00	4.121026166e-01	1.865227633e+00	-2.039375024e+00	-1.710216746e+05	-1.870697260e+01

1	1.007263231e-01	4.889235240e-01	2.360846087e+00	5.158050665e-01	2.734600204e+00	7.509565724e-02	1.144614748e+00	2.141027109e+00	5.408349951e-01	7.091260203e-01	2.325353707e+00	-9.713412881e-01	-1.449730463e+04	-1.475956543e+01

2	2.469451629e-01	7.763595873e-01	9.879472957e-01	5.725678250e-01	1.402161044e+00	8.137697440e-01	6.569968179e-01	1.393613305e+00	-5.816547454e-01	1.812235994e+00	1.127287351e+00	-6.546140085e-01	-8.125347387e+04	-1.233402012e+01

3	2.659484945e-02	1.509525902e-01	6.260260163e-01	4.118604576e-01	8.546108840e-01	-5.312643171e-01	3.866456717e-01	9.091928863e-01	-3.801076699e-01	1.385438519e+00	2.172361350e+00	-2.104533590e+00	-6.564927065e+03	-1.207265423e+01

4	1.329442044e-01	1.687081619e-01	1.404640317e+00	4.913483920e-01	2.828531983e+00	5.262697270e-01	1.933964010e+00	1.980315952e+00	4.714696757e-01	5.591990657e+00	1.798539740e+00	-1.205646583e-01	-1.376637117e+04	-1.871144046e+01

5	4.379052739e-01	9.624947157e-03	6.760820757e+00	1.828857468e+00	9.198913783e-01	1.345265100e+00	7.629208507e-01	6.495466716e-01	1.845271192e+00	2.298975324e+00	6.557761888e-01	-2.739834038e-01	-4.352180732e+04	-1.712033050e+01

6	1.687150666e-01	7.830941354e-02	6.684928230e-01	2.190306539e-01	2.552491043e-02	6.721322959e-01	3.417395425e+00	1.592888302e+00	1.393281150e+00	2.123656944e+00	1.390276321e+00	1.369163863e-01	-1.740770779e+04	-1.769586519e+01

7	3.456698947e-01	2.853237422e-01	2.523773027e+00	7.688839631e-01	7.550080861e-01	6.521731192e-01	9.554035848e-01	1.205486795e+00	3.408264308e-01	3.923632276e-01	5.763875250e-01	-2.071713751e-01	-9.001727165e+04	-1.011156429e+01

8	6.658430655e-01	3.872598513e-01	2.977283991e+00	1.474611800e-01	1.288841156e+00	-1.893472905e+00	8.755972009e-01	2.197061044e+00	2.078306365e+00	2.120443630e+00	5.914065974e-01	2.234743397e+00	-2.854149052e+05	-1.940434787e+01

9	1.899209287e-01	3.777533551e-01	1.154797961e+00	4.253067208e-01	1.106142349e+00	2.383349650e-01	1.530587440e+00	1.429077328e+00	9.965726672e-02	4.752284553e-02	1.623926482e+00	-1.243316235e+00	-3.568364917e+04	-1.124549993e+01

10	7.082636389e-01	3.050235252e-01	1.203186075e+00	1.097126057e+00	2.390470648e+00	-1.042779450e+00	6.523696464e-01	1.766834777e+00	4.125944121e-01	1.045921202e+00	7.544589997e-01	5.305069057e-02	-3.097851772e+05	-1.294546908e+01

11	3.586284568e+00	2.695739299e-01	8.714932194e-01	2.831762901e-01	1.475082451e+00	1.573851049e-01	1.451006956e+00	1.026734941e-01	-8.250367930e-01	9.131400218e-01	1.213026567e+00	9.324134681e-01	-1.991271177e+06	-1.486082850e+01

12	4.606307486e-02	4.537757064e-01	8.050159172e-01	6.885383755e-01	6.173763037e-01	6.795591685e-01	8.220374370e-02	6.443708995e-02	-4.930503843e-01	6.308040573e-02	7.380655627e-01	2.072368183e-01	-1.150206235e+04	-8.643901873e+00

13	7.366135233e-02	6.844060375e-01	1.240716206e+00	6.300853093e-01	2.653380808e+00	-1.586461594e-01	1.247157391e+00	6.004125289e-01	5.699510061e-01	1.203467545e+00	2.068582241e+00	-9.281215523e-01	-1.806085068e+04	-1.329473710e+01

14	7.439937547e-01	7.822331462e-01	2.848843372e+00	1.098696387e+00	1.824228850e+00	-2.942609848e-01	5.973361057e-01	2.432916127e+00	-2.963159043e-01	8.531532894e-01	1.167465775e+00	-3.273141920e-01	-3.974662387e+05	-1.413990112e+01

15	5.134133008e-02	7.701880492e-01	9.536828182e-01	3.369212369e-01	6.159663205e+00	-1.477999138e+00	1.230247186e+00	6.536963748e-01	1.480972186e+00	1.078467839e+00	1.355055376e+00	-1.381391382e+00	-1.342183888e+04	-1.672206280e+01

16	4.083145219e-01	7.587550126e-01	2.279813377e+00	1.066815025e+00	6.962726608e-01	-5.114491328e-02	1.039485780e+00	5.936785148e-01	6.339616965e-01	1.190907685e+00	1.316555797e+00	-7.078547229e-01	-2.121652633e+05	-1.191897802e+01

17	1.245776386e-01	9.219286754e-01	1.312925690e+00	6.368351030e-01	1.300918394e+00	4.792928063e-01	9.138036108e-01	1.093416352e+00	-6.300024559e-01	1.684237182e+00	1.523769180e+00	-6.723717260e-01	-4.087960032e+04	-1.254943436e+01

18	9.104038059e-01	3.880421095e-01	1.611952552e+00	4.679395700e-01	2.678334448e+00	-6.129505933e-01	3.298040601e-01	5.278557194e-01	1.074326804e-01	8.695180176e-01	2.332808897e+00	9.908477731e-01	-5.050996452e+05	-1.288758247e+01

19	1.411949634e-01	1.337324983e+00	1.233118139e-01	4.291572363e-01	1.029406149e+00	1.475577818e+00	3.974562826e-01	4.431528919e-01	-1.555340869e-01	5.509521815e+00	1.119241365e+00	2.713984260e-02	-7.372251221e+04	-1.474103080e+01

20	1.585351770e+00	2.027130017e-01	3.128816139e+00	8.247532766e-01	2.568682075e-01	1.881423782e+00	5.307179435e-01	9.229018473e-01	8.081594176e-01	3.373789961e+00	4.955760098e-01	-1.118238821e+00	-5.301852385e+05	-1.611888740e+01

21	9.680856244e-01	8.978379996e-01	9.970660910e-01	1.208988114e+00	3.118405350e+00	-5.277701080e-01	5.559268646e-01	1.913949721e+00	1.281450522e-01	8.351702499e-01	4.682719362e-01	-1.976520856e-02	-6.959989566e+05	-1.343714223e+01

22	4.058466426e-01	8.386111366e-01	1.325613675e+00	6.557289804e-01	1.466443870e+00	-6.414884067e-02	6.759123560e-01	1.066304596e+00	-1.486352458e-01	5.140893979e-01	1.226925099e+00	-8.707320090e-01	-1.715974742e+05	-1.106515772e+01

23	7.193849842e-01	6.711144564e-01	1.130872506e+00	6.367508364e-01	9.184280705e-01	-1.601068200e+00	1.365973545e+00	3.054171217e+00	-3.165009877e-01	1.056300720e+00	6.728835730e-01	-4.140937326e-02	-3.874299190e+05	-1.384837398e+01

24	5.256662881e-01	5.822014136e-01	4.496098470e+00	5.254871633e-01	6.533557306e-01	1.147040556e+00	3.439287489e-01	1.038159801e+00	-1.822920969e-01	2.021884192e+00	6.773587897e-01	-6.563903820e-01	-2.508321016e+05	-1.289462221e+01
0	3.289234714e-01	5.955773462e-01	2.251042862e+00	5.412373782e-01	1.616666645e+00	6.793916303e-01	1.528705480e+00	1.884394018e+00	8.148280518e-01	2.321557809e-01	1.746127831e+00	-1.646461672e+00	-9.137243849e+04	-1.464247726e+01

1	1.007263231e-01	4.889235240e-01	2.360846087e+00	5.158050665e-01	2.734600204e+00	7.509565724e-02	1.144614748e+00	2.141027109e+00	5.408349951e-01	7.091260203e-01	2.325353707e+00	-9.713412881e-01	-1.449730463e+04	-1.475956543e+01

2	2.469451629e-01	7.763595873e-01	9.879472957e-01	5.725678250e-01	1.402161044e+00	8.137697440e-01	6.569968179e-01	1.393613305e+00	-5.816547454e-01	1.812235994e+00	1.127287351e+00	-6.546140085e-01	-8.125347387e+04	-1.233402012e+01

3	2.573045832e-02	1.322089862e-01	6.158145069e-01	4.092228980e-01	7.383675563e-01	-5.288152230e-01	3.723369567e-01	9.281969382e-01	-4.204220017e-01	1.413084563e+00	2.213299760e+00	-2.157081830e+00	-6.530265460e+03	-1.212453070e+01

4	1.329442044e-01	1.687081619e-01	1.404640317e+00	4.913483920e-01	2.828531983e+00	5.262697270e-01	1.933964010e+00	1.980315952e+00	4.714696757e-01	5.591990657e+00	1.798539740e+00	-1.205646583e-01	-1.376637117e+04	-1.871144046e+01

5	4.379052739e-01	9.624947157e-03	6.760820757e+00	1.828857468e+00	9.198913783e-01	1.345265100e+00	7.629208507e-01	6.495466716e-01	1.845271192e+00	2.298975324e+00	6.557761888e-01	-2.739834038e-01	-4.352180732e+04	-1.712033050e+01

6	1.687150666e-01	7.830941354e-02	6.684928230e-01	2.190306539e-01	2.552491043e-02	6.721322959e-01	3.417395425e+00	1.592888302e+00	1.393281150e+00	2.123656944e+00	1.390276321e+00	1.369163863e-01	-1.740770779e+04	-1.769586519e+01

7	3.456698947e-01	2.853237422e-01	2.523773027e+00	7.688839631e-01	7.550080861e-01	6.521731192e-01	9.554035848e-01	1.205486795e+00	3.408264308e-01	3.923632276e-01	5.763875250e-01	-2.071713751e-01	-9.001727165e+04	-1.011156429e+01

8	6.658430655e-01	3.872598513e-01	2.977283991e+00	1.474611800e-01	1.288841156e+00	-1.893472905e+00	8.755972009e-01	2.197061044e+00	2.078306365e+00	2.120443630e+00	5.914065974e-01	2.234743397e+00	-2.854149052e+05	-1.940434787e+01

9	1.899209287e-01	3.777533551e-01	1.154797961e+00	4.253067208e-01	1.106142349e+00	2.383349650e-01	1.530587440e+00	1.429077328e+00	9.965726672e-02	4.752284553e-02	1.623926482e+00	-1.243316235e+00	-3.568364917e+04	-1.124549993e+01

10	7.082636389e-01	3.050235252e-01	1.203186075e+00	1.097126057e+00	2.390470648e+00	-1.042779450e+00	6.523696464e-01	1.766834777e+00	4.125944121e-01	1.045921202e+00	7.544589997e-01	5.305069057e-02	-3.097851772e+05	-1.294546908e+01

11	3.586284568e+00	2.695739299e-01	8.714932194e-01	2.831762901e-01	1.475082451e+00	1.573851049e-01	1.451006956e+00	1.026734941e-01	-8.250367930e-01	9.131400218e-01	1.213026567e+00	9.324134681e-01	-1.991271177e+06	-1.486082850e+01

12	4.606307486e-02	4.537757064e-01	8.050159172e-01	6.885383755e-01	6.173763037e-01	6.795591685e-01	8.220374370e-02	6.443708995e-02	-4.930503843e-01	6.308040573e-02	7.380655627e-01	2.072368183e-01	-1.150206235e+04	-8.643901873e+00

13	7.332967260e-02	6.838142838e-01	1.236002981e+00	6.280623490e-01	2.670164579e+00	-1.645619554e-01	1.240564076e+00	5.978679186e-01	5.713516435e-01	1.196145078e+00	2.055494193e+00	-9.254564390e-01	-1.798015808e+04	-1.327397884e+01

14	7.439937547e-01	7.822331462e-01	2.848843372e+00	1.098696387e+00	1.824228850e+00	-2.942609848e-01	5.973361057e-01	2.432916127e+00	-2.963159043e-01	8.531532894e-01	1.167465775e+00	-3.273141920e-01	-3.974662387e+05	-1.413990112e+01

15	4.918179591e-02	6.407317726e-01	8.928575568e-01	4.807811292e-01	3.892103666e+00	-5.952602967e-01	7.605391206e-01	4.126080775e-01	6.733247677e-01	6.630343724e-01	1.102621469e+00	-7.314234009e-01	-1.192918779e+04	-1.174882601e+01

16	4.083145219e-01	7.587550126e-01	2.279813377e+00	1.066815025e+00	6.962726608e-01	-5.114491328e-02	1.039485780e+00	5.936785148e-01	6.339616965e-01	1.190907685e+00	1.316555797e+00	-7.078547229e-01	-2.121652633e+05	-1.191897802e+01

17	1.245776386e-01	9.219286754e-01	1.312925690e+00	6.368351030e-01	1.300918394e+00	4.792928063e-01	9.138036108e-01	1.093416352e+00	-6.300024559e-01	1.684237182e+00	1.523769180e+00	-6.723717260e-01	-4.087960032e+04	-1.254943436e+01

18	9.104038059e-01	3.880421095e-01	1.611952552e+00	4.679395700e-01	2.678334448e+00	-6.129505933e-01	3.298040601e-01	5.278557194e-01	1.074326804e-01	8.695180176e-01	2.332808897e+00	9.908477731e-01	-5.050996452e+05	-1.288758247e+01

19	1.411949634e-01	1.337324983e+00	1.233118139e-01	4.291572363e-01	1.029406149e+00	1.475577818e+00	3.974562826e-01	4.431528919e-01	-1.555340869e-01	5.509521815e+00	1.119241365e+00	2.713984260e-02	-7.372251221e+04	-1.474103080e+01

20	2.150623980e+00	2.810000826e-04	2.399461328e+00	9.843919808e-01	4.536830282e-02	2.273168725e+00	6.303576409e-01	8.614193418e-01	1.336499879e+00	4.094942392e+00	3.986069039e-01	-1.364604457e+00	-3.146608057e+03	-2.076206267e+01

21	9.680856244e-01	8.978379996e-01	9.970660910e-01	1.208988114e+00	3.118405350e+00	-5.277701080e-01	5.559268646e-01	1.913949721e+00	1.281450522e-01	8.351702499e-01	4.682719362e-01	-1.976520856e-02	-6.959989566e+05	-1.343714223e+01

22	4.058466426e-01	8.386111366e-01	1.325613675e+00	6.557289804e-01	1.466443870e+00	-6.414884067e-02	6.759123560e-01	1.066304596e+00	-1.486352458e-01	5.140893979e-01	1.226925099e+00	-8.707320090e-01	-1.715974742e+05	-1.106515772e+01

23	7.193849842e-01	6.711144564e-01	1.130872506e+00	6.367508364e-01	9.184280705e-01	-1.601068200e+00	1.365973545e+00	3.054171217e+00	-3.165009877e-01	1.056300720e+00	6.728835730e-01	-4.140937326e-02	-3.874299190e+05	-1.384837398e+01

24	5.256662881e-01	5.822014136e-01	4.496098470e+00	5.254871633e-01	6.533557306e-01	1.147040556e+00	3.439287489e-01	1.038159801e+00	-1.822920969e-01	2.021884192e+00	6.773587897e-01	-6.563903820e-01	-2.508321016e+05	-1.289462221e+01
0	3.289234714e-01	5.955773462e-01	2.251042862e+00	5.412373782e-01	1.616666645e+00	6.793916303e-01	1.528705480e+00	1.884394018e+00	8.148280518e-01	2.321557809e-01	1.746127831e+00	-1.646461672e+00	-9.137243849e+04	-1.464247726e+01

1	1.007263231e-01	4.889235240e-01	2.360846087e+00	5.158050665e-01	2.734600204e+00	7.509565724e-02	1.144614748e+00	2.141027109e+00	5.408349951e-01	7.091260203e-01	2.325353707e+00	-9.713412881e-01	-1.449730463e+04	-1.475956543e+01

2	2.469451629e-01	7.763595873e-01	9.879472957e-01	5.725678250e-01	1.402161044e+00	8.137697440e-01	6.569968179e-01	1.393613305e+00	-5.816547454e-01	1.812235994e+00	1.127287351e+00	-6.546140085e-01	-8.125347387e+04	-1.233402012e+01

3	2.573045832e-02	1.322089862e-01	6.158145069e-01	4.092228980e-01	7.383675563e-01	-5.288152230e-01	3.723369567e-01	9.281969382e-01	-4.204220017e-01	1.413084563e+00	2.213299760e+00	-2.157081830e+00	-6.530265460e+03	-1.212453070e+01

4	1.119982852e-01	1.615774644e-01	1.250530585e+00	4.753038639e-01	2.420184949e+00	3.201420157e-01	1.628875202e+00	1.774767684e+00	2.972243790e-01	4.775574549e+00	1.879569740e+00	-5.184308429e-01	-1.062363062e+04	-1.701872348e+01

5	4.379052739e-01	9.624947157e-03	6.760820757e+00	1.828857468e+00	9.198913783e-01	1.345265100e+00	7.629208507e-01	6.495466716e-01	1.845271192e+00	2.298975324e+00	6.557761888e-01	-2.739834038e-01	-4.352180732e+04	-1.712033050e+01

6	1.687150666e-01	7.830941354e-02	6.684928230e-01	2.190306539e-01	2.552491043e-02	6.721322959e-01	3.417395425e+00	1.592888302e+00	1.393281150e+00	2.123656944e+00	1.390276321e+00	1.369163863e-01	-1.740770779e+04	-1.769586519e+01

7	3.342590491e-01	2.990022209e-01	2.461004489e+00	7.577958386e-01	8.757445115e-01	6.041635359e-01	9.479038965e-01	1.174971518e+00	3.536231913e-01	4.027804641e-01	5.966405277e-01	-2.273481004e-01	-8.657644317e+04	-1.015272771e+01

8	6.658430655e-01	3.872598513e-01	2.977283991e+00	1.474611800e-01	1.288841156e+00	-1.893472905e+00	8.755972009e-01	2.197061044e+00	2.078306365e+00	2.120443630e+00	5.914065974e-01	2.234743397e+00	-2.854149052e+05	-1.940434787e+01

9	1.899209287e-01	3.777533551e-01	1.154797961e+00	4.253067208e-01	1.106142349e+00	2.383349650e-01	1.530587440e+00	1.429077328e+00	9.965726672e-02	4.752284553e-02	1.623926482e+00	-1.243316235e+00	-3.568364917e+04	-1.124549993e+01

10	7.002232679e-01	3.098202731e-01	1.203601646e+00	1.091186154e+00	2.394012502e+00	-1.031658302e+00	6.598181397e-01	1.752031778e+00	4.146048055e-01	1.047823535e+00	7.709344226e-01	4.065954321e-02	-3.041478730e+05	-1.293993972e+01

11	3.586284568e+00	2.695739299e-01	8.714932194e-01	2.831762901e-01	1.475082451e+00	1.573851049e-01	1.451006956e+00	1.026734941e-01	-8.250367930e-01	9.131400218e-01	1.213026567e+00	9.324134681e-01	-1.991271177e+06	-1.486082850e+01

12	4.606307486e-02	4.537757064e-01	8.050159172e-01	6.885383755e-01	6.173763037e-01	6.795591685e-01	8.220374370e-02	6.443708995e-02	-4.930503843e-01	6.308040573e-02	7.380655627e-01	2.072368183e-01	-1.150206235e+04	-8.643901873e+00

13	5.326319831e-02	7.134078139e-01	1.141795645e+00	6.180853439e-01	2.808162395e+00	-2.236799072e-01	1.263070771e+00	5.534864285e-01	5.880958002e-01	1.257157873e+00	2.167685660e+00	-9.791436597e-01	-1.259253967e+04	-1.353594717e+01

14	7.439937547e-01	7.822331462e-01	2.848843372e+00	1.098696387e+00	1.824228850e+00	-2.942609848e-01	5.973361057e-01	2.432916127e+00	-2.963159043e-01	8.531532894e-01	1.167465775e+00	-3.273141920e-01	-3.974662387e+05	-1.413990112e+01

15	4.918179591e-02	6.407317726e-01	8.928575568e-01	4.807811292e-01	3.892103666e+00	-5.952602967e-01	7.605391206e-01	4.126080775e-01	6.733247677e-01	6.630343724e-01	1.102621469e+00	-7.314234009e-01	-1.192918779e+04	-1.174882601e+01

16	4.083145219e-01	7.587550126e-01	2.279813377e+00	1.066815025e+00	6.962726608e-01	-5.114491328e-02	1.039485780e+00	5.936785148e-01	6.339616965e-01	1.190907685e+00	1.316555797e+00	-7.078547229e-01	-2.121652633e+05	-1.191897802e+01

17	1.245776386e-01	9.219286754e-01	1.312925690e+00	6.368351030e-01	1.300918394e+00	4.792928063e-01	9.138036108e-01	1.093416352e+00	-6.300024559e-01	1.684237182e+00	1.523769180e+00	-6.723717260e-01	-4.087960032e+04	-1.254943436e+01

18	7.095760067e-01	4.590027000e-01	1.521756090e+00	5.063556482e-01	2.676374362e+00	-5.053748127e-01	5.483103098e-01	5.446527930e-01	2.187344404e-01	9.478812008e-01	2.266276556e+00	5.310949960e-01	-3.298655720e+05	-1.260779100e+01

19	1.331900482e-01	1.260241430e+00	2.545570842e-01	4.526186927e-01	1.222938541e+00	1.282118398e+00	4.969033832e-01	4.614019947e-01	-6.979572837e-02	5.000746054e+00	1.229675203e+00	-8.522175445e-02	-6.456306224e+04	-1.438022062e+01

20	2.150623980e+00	2.810000826e-04	2.399461328e+00	9.843919808e-01	4.536830282e-02	2.273168725e+00	6.303576409e-01	8.614193418e-01	1.336499879e+00	4.094942392e+00	3.986069039e-01	-1.364604457e+00	-3.146608057e+03	-2.076206267e+01

21	5.523037749e-01	7.018186375e-01	1.650814737e+00	8.767002963e-01	2.934422526e+00	-2.387772506e-01	8.381233393e-01	2.022802714e+00	3.259742419e-01	7.747490348e-01	1.358492277e+00	-4.759176493e-01	-2.259373514e+05	-1.391813899e+01

22	4.058466426e-01	8.386111366e-01	1.325613675e+00	6.557289804e-01	1.466443870e+00	-6.414884067e-02	6.759123560e-01	1.066304596e+00	-1.486352458e-01	5.140893979e-01	1.226925099e+00	-8.707320090e-01	-1.715974742e+05	-1.106515772e+01

23	7.193849842e-01	6.711144564e-01	1.130872506e+00	6.367508364e-01	9.184280705e-01	-1.601068200e+00	1.365973545e+00	3.054171217e+00	-3.165009877e-01	1.056300720e+00	6.728835730e-01	-4.140937326e-02	-3.874299190e+05	-1.384837398e+01

24	4.718379370e-01	5.942934112e-01	4.108144989e+00	5.376936771e-01	8.933572937e-01	9.909590055e-01	4.506289354e-01	9.857647814e-01	-9.260800221e-02	1.923620701e+00	8.413577979e-01	-6.884094176e-01	-2.022538710e+05	-1.283004358e+01
0	3.289234714e-01	5.955773462e-01	2.251042862e+00	5.412373782e-01	1.616666645e+00	6.793916303e-01	1.528705480e+00	1.884394018e+00	8.148280518e-01	2.321557809e-01	1.746127831e+00	-1.646461672e+00	-9.137243849e+04	-1.464247726e+01

1	1.007263231e-01	4.889235240e-01	2.360846087e+00	5.158050665e-01	2.734600204e+00	7.509565724e-02	1.144614748e+00	2.141027109e+00	5.408349951e-01	7.091260203e-01	2.325353707e+00	-9.713412881e-01	-1.449730463e+04	-1.475956543e+01

2	2.469451629e-01	7.763595873e-01	9.879472957e-01	5.725678250e-01	1.402161044e+00	8.137697440e-01	6.569968179e-01	1.393613305e+00	-5.816547454e-01	1.812235994e+00	1.127287351e+00	-6.546140085e-01	-8.125347387e+04	-1.233402012e+01

