walker	inv_sigma_noise	inv_sigma_gp	lambda2	zeta0	ell0	nu0	zeta1	ell1	nu1	zeta2	ell2	nu2	log_l	log_p

20	8.461838434e-01	2.201814459e-01	4.506579478e+00	1.569505220e-01	4.534004871e-02	-7.855044041e-02	1.197156243e+00	3.923338303e-01	-1.058370572e+00	1.033877710e+00	6.330103114e-01	9.047638432e-01	-1.758476274e+05	-1.388969453e+01

21	3.851212728e-02	2.780817084e+00	5.526327391e-01	2.233139114e+00	3.627230648e+00	8.069277027e-03	1.408409851e+00	6.152092942e-01	1.032188075e-01	1.458658031e+00	3.030419021e+00	-8.876658057e-01	-1.002391785e+04	-1.819364401e+01

22	1.930424348e-01	9.065749395e-01	4.484557713e-01	1.688752944e+00	1.838564197e+00	5.888558874e-02	4.120246206e-01	1.645498104e+00	1.316065799e-01	9.021526610e-01	1.466180208e+00	-5.113205292e-01	-5.794117991e+04	-1.245820980e+01

23	2.998329370e-01	7.542319490e-02	5.508696718e-01	3.429522286e-03	4.029143449e-01	4.417700191e-01	1.156750054e-01	1.426025849e+00	8.645532637e-01	7.620595954e-01	1.443711156e+00	-8.237989319e-01	-4.563285587e+04	-8.823415271e+00

24	5.203821771e-01	2.548724857e-01	4.996496696e+00	1.716056317e-01	5.414359727e-01	6.868322619e-01	8.987035986e-01	8.846363692e-01	-5.642539172e-01	1.393680807e+00	1.107580876e+00	-3.723435951e-02	-1.575741085e+05	-1.209927555e+01
0	8.816606369e-02	2.823176635e-01	3.293911250e-01	2.793523905e+00	2.854556949e+00	-1.085756949e+00	1.720939135e+00	1.966395200e+00	8.283332389e-01	3.379901424e-02	7.314209252e-01	-5.755085954e-01	-1.509195232e+04	-1.453215015e+01

1	9.330291057e-03	3.369074583e+00	9.485932477e-01	1.463747989e+00	4.117626483e+00	1.797226695e-02	1.145795931e+00	4.859902179e-01	-1.603083911e-01	9.649414931e-01	3.624985662e+00	3.721608950e-02	-2.465608066e+03	-1.766242917e+01

2	5.875834984e-01	1.208834463e+00	1.992531432e+00	1.821164547e+00	3.721540936e+00	-1.189359210e+00	1.970950290e+00	4.668571219e-01	3.994554579e-02	4.423931648e-01	2.795230242e+00	-3.644318694e-01	-3.632496275e+05	-1.727728228e+01

3	4.352229301e-02	2.516901130e+00	2.700927480e+00	4.132943932e-01	3.037659385e+00	-3.858924313e-01	9.242546207e-02	7.689743814e-01	3.799845190e-01	6.094882483e-01	2.794729907e+00	-1.200237812e+00	-1.129048684e+04	-1.520619480e+01

4	2.562616146e-02	1.057692117e+00	7.399540973e-01	2.529194309e+00	7.361855228e+00	1.718251807e-01	4.081902063e-01	9.450104265e-01	1.010199399e-01	9.008632969e-01	6.554148525e+00	3.204537406e-01	-4.559886937e+03	-1.908019069e+01

5	2.094396115e-01	4.286307964e-01	2.003839764e+00	1.784052414e+00	1.003393225e+00	-1.958226843e+00	2.179835658e+00	5.366768704e-01	-3.176773225e-01	1.442912728e+00	1.913640180e+00	9.372432755e-01	-5.652205572e+04	-1.610217860e+01

6	2.173720533e+00	4.927010538e-02	3.884851881e+00	1.634663837e+00	2.721074940e-02	-7.726539423e-01	2.895790743e+00	3.977128032e-01	2.012325283e-01	1.195457491e+00	5.882482307e-01	1.927376388e+00	-1.240131185e+04	-2.040176867e+01

7	5.785053327e-01	1.085109399e-01	8.284780682e+00	1.198725739e-01	1.442354226e+00	9.580444162e-01	1.210439036e+00	3.307648026e-02	-5.849006735e-01	1.304979053e+00	5.416262178e-01	-2.498025965e-01	-6.208030962e+04	-1.713775208e+01

8	1.405494137e-02	2.619805629e+00	1.156080166e+00	1.286086748e+00	6.738723544e-01	3.776863648e-01	1.636131087e-01	1.032794090e+00	-6.613596571e-02	3.056609041e+00	1.884964113e+00	-4.213554619e-02	-2.796156949e+03	-1.450509808e+01

9	2.245125250e-01	2.066501794e-01	7.956852263e-01	1.888318921e+00	3.186363434e+00	-8.570334653e-02	1.482323470e+00	8.259225537e-01	-2.813588054e-01	1.100208465e+00	3.222857544e+00	3.088845158e-01	-3.595282313e+04	-1.504268036e+01

10	1.620516257e-02	1.559946073e+00	1.232623151e+00	4.996491758e-01	4.423811099e+00	4.234692883e-01	5.373693761e-01	2.401536241e+00	9.735363025e-01	1.302813996e+00	3.048670052e-01	-1.910707963e-01	-3.093177785e+03	-1.465064645e+01

11	2.344137942e-01	1.094164732e+00	9.997120922e-01	1.114180681e+00	4.267568714e+00	1.199953546e-01	6.828990466e-01	1.513196076e+00	2.782773051e-01	1.076038734e+00	2.228620670e+00	-1.193871165e-01	-7.505341249e+04	-1.503293669e+01

12	1.310878152e-02	2.856517954e+00	8.098635815e-01	1.836131519e+00	1.169937061e+00	2.220562741e-01	8.320920007e-01	6.727953428e-01	4.456077098e-02	2.504390199e+00	2.025658904e+00	-6.310354285e-01	-3.172043540e+03	-1.561873860e+01

13	6.136187957e-01	9.537855758e-01	7.358328153e-01	4.858162761e-01	4.919204760e-01	7.692907108e-01	1.132626641e-01	1.484410533e+00	8.216568991e-02	1.374604681e+00	2.142558318e+00	-4.508025336e-01	-3.559516710e+05	-1.151318631e+01

14	5.179434493e-01	2.117110281e-02	1.258578585e+00	3.926740615e-01	4.089135357e-01	1.709431466e-01	4.231975707e-01	7.384528409e-01	2.238107097e-01	3.554763605e-01	1.181821370e+00	1.090198393e-01	-6.522067287e+04	-7.982741410e+00

15	5.376818286e-01	1.491020131e-02	8.220496075e-01	6.279855948e-01	4.345467716e-01	4.797312023e-02	4.610179938e-01	2.735977057e+00	-2.083381334e-01	2.135051562e+00	4.548197182e+00	-7.558445109e-01	-1.386929384e+05	-1.432602420e+01

16	5.062299092e-01	2.003695081e-01	1.319883541e-01	1.813312663e+00	1.210771843e+00	3.249852039e-01	1.722706225e+00	1.255587563e+00	-1.409209733e-01	3.284853658e-01	1.506289433e-01	-1.073048174e-01	-1.253581801e+05	-1.116571359e+01

17	5.018105210e-01	1.642545039e-01	5.101910783e+00	1.237220900e+00	2.757214750e-01	-1.159566961e+00	2.135547205e+00	7.016978822e-01	-1.032951285e+00	1.413582747e+00	5.585123046e-01	3.581862283e-01	-1.043056958e+05	-1.451607708e+01

18	5.305800870e-01	4.761399637e-01	2.361629522e+00	1.501941764e+00	2.599658945e+00	-8.160092850e-01	1.362251614e+00	9.690077062e-01	-1.679763637e-01	7.527532585e-01	2.083991147e+00	-9.720733362e-02	-1.954509833e+05	-1.477707851e+01

19	7.600427600e-01	1.231433779e+00	1.011152064e+00	1.213749722e+00	3.440453836e+00	7.228994639e-02	5.828691657e-01	1.480355129e+00	4.364341674e-01	1.413868339e+00	1.576475090e+00	-2.526733923e-01	-4.649101254e+05	-1.501702038e+01

20	8.461838434e-01	2.201814459e-01	4.506579478e+00	1.569505220e-01	4.534004871e-02	-7.855044041e-02	1.197156243e+00	3.923338303e-01	-1.058370572e+00	1.033877710e+00	6.330103114e-01	9.047638432e-01	-1.758476274e+05	-1.388969453e+01

21	3.851212728e-02	2.780817084e+00	5.526327391e-01	2.233139114e+00	3.627230648e+00	8.069277027e-03	1.408409851e+00	6.152092942e-01	1.032188075e-01	1.458658031e+00	3.030419021e+00	-8.876658057e-01	-1.002391785e+04	-1.819364401e+01

22	1.930424348e-01	9.065749395e-01	4.484557713e-01	1.688752944e+00	1.838564197e+00	5.888558874e-02	4.120246206e-01	1.645498104e+00	1.316065799e-01	9.021526610e-01	1.466180208e+00	-5.113205292e-01	-5.794117991e+04	-1.245820980e+01

23	2.998329370e-01	7.542319490e-02	5.508696718e-01	3.429522286e-03	4.029143449e-01	4.417700191e-01	1.156750054e-01	1.426025849e+00	8.645532637e-01	7.620595954e-01	1.443711156e+00	-8.237989319e-01	-4.563285587e+04	-8.823415271e+00

24	5.203821771e-01	2.548724857e-01	4.996496696e+00	1.716056317e-01	5.414359727e-01	6.868322619e-01	8.987035986e-01	8.846363692e-01	-5.642539172e-01	1.393680807e+00	1.107580876e+00	-3.723435951e-02	-1.575741085e+05	-1.209927555e+01
0	8.816606369e-02	2.823176635e-01	3.293911250e-01	2.793523905e+00	2.854556949e+00	-1.085756949e+00	1.720939135e+00	1.966395200e+00	8.283332389e-01	3.379901424e-02	7.314209252e-01	-5.755085954e-01	-1.509195232e+04	-1.453215015e+01

1	9.136237224e-03	3.371035877e+00	9.485491760e-01	1.464049365e+00	4.117497212e+00	1.788430861e-02	1.146195014e+00	4.851046211e-01	-1.606865140e-01	9.648457115e-01	3.626189526e+00	3.735110363e-02	-2.454524989e+03	-1.766501820e+01

2	3.265565114e-01	1.836412201e+00	2.332402175e+00	1.145703587e+00	3.393431637e+00	-8.038759033e-01	1.069680964e+00	6.118054423e-01	2.030877580e-01	5.225612153e-01	2.794990194e+00	-7.654306997e-01	-2.133990520e+05	-1.609187165e+01

3	4.352229301e-02	2.516901130e+00	2.700927480e+00	4.132943932e-01	3.037659385e+00	-3.858924313e-01	9.242546207e-02	7.689743814e-01	3.799845190e-01	6.094882483e-01	2.794729907e+00	-1.200237812e+00	-1.129048684e+04	-1.520619480e+01

4	2.562616146e-02	1.057692117e+00	7.399540973e-01	2.529194309e+00	7.361855228e+00	1.718251807e-01	4.081902063e-01	9.450104265e-01	1.010199399e-01	9.008632969e-01	6.554148525e+00	3.204537406e-01	-4.559886937e+03	-1.908019069e+01

5	2.094396115e-01	4.286307964e-01	2.003839764e+00	1.784052414e+00	1.003393225e+00	-1.958226843e+00	2.179835658e+00	5.366768704e-01	-3.176773225e-01	1.442912728e+00	1.913640180e+00	9.372432755e-01	-5.652205572e+04	-1.610217860e+01

6	2.173720533e+00	4.927010538e-02	3.884851881e+00	1.634663837e+00	2.721074940e-02	-7.726539423e-01	2.895790743e+00	3.977128032e-01	2.012325283e-01	1.195457491e+00	5.882482307e-01	1.927376388e+00	-1.240131185e+04	-2.040176867e+01

7	5.785053327e-01	1.085109399e-01	8.284780682e+00	1.198725739e-01	1.442354226e+00	9.580444162e-01	1.210439036e+00	3.307648026e-02	-5.849006735e-01	1.304979053e+00	5.416262178e-01	-2.498025965e-01	-6.208030962e+04	-1.713775208e+01

8	1.405494137e-02	2.619805629e+00	1.156080166e+00	1.286086748e+00	6.738723544e-01	3.776863648e-01	1.636131087e-01	1.032794090e+00	-6.613596571e-02	3.056609041e+00	1.884964113e+00	-4.213554619e-02	-2.796156949e+03	-1.450509808e+01

9	2.245125250e-01	2.066501794e-01	7.956852263e-01	1.888318921e+00	3.186363434e+00	-8.570334653e-02	1.482323470e+00	8.259225537e-01	-2.813588054e-01	1.100208465e+00	3.222857544e+00	3.088845158e-01	-3.595282313e+04	-1.504268036e+01

10	1.620516257e-02	1.559946073e+00	1.232623151e+00	4.996491758e-01	4.423811099e+00	4.234692883e-01	5.373693761e-01	2.401536241e+00	9.735363025e-01	1.302813996e+00	3.048670052e-01	-1.910707963e-01	-3.093177785e+03	-1.465064645e+01

11	1.471045509e-01	1.845870131e+00	8.004582490e-01	1.612876867e+00	3.982183536e+00	7.011226122e-02	1.006243918e+00	1.112982297e+00	2.002574230e-01	1.246564089e+00	2.585965293e+00	-4.617927329e-01	-6.599571743e+04	-1.637850826e+01

12	1.310878152e-02	2.856517954e+00	8.098635815e-01	1.836131519e+00	1.169937061e+00	2.220562741e-01	8.320920007e-01	6.727953428e-01	4.456077098e-02	2.504390199e+00	2.025658904e+00	-6.310354285e-01	-3.172043540e+03	-1.561873860e+01

13	6.136187957e-01	9.537855758e-01	7.358328153e-01	4.858162761e-01	4.919204760e-01	7.692907108e-01	1.132626641e-01	1.484410533e+00	8.216568991e-02	1.374604681e+00	2.142558318e+00	-4.508025336e-01	-3.559516710e+05	-1.151318631e+01

14	5.179434493e-01	2.117110281e-02	1.258578585e+00	3.926740615e-01	4.089135357e-01	1.709431466e-01	4.231975707e-01	7.384528409e-01	2.238107097e-01	3.554763605e-01	1.181821370e+00	1.090198393e-01	-6.522067287e+04	-7.982741410e+00

15	5.376818286e-01	1.491020131e-02	8.220496075e-01	6.279855948e-01	4.345467716e-01	4.797312023e-02	4.610179938e-01	2.735977057e+00	-2.083381334e-01	2.135051562e+00	4.548197182e+00	-7.558445109e-01	-1.386929384e+05	-1.432602420e+01

16	5.062299092e-01	2.003695081e-01	1.319883541e-01	1.813312663e+00	1.210771843e+00	3.249852039e-01	1.722706225e+00	1.255587563e+00	-1.409209733e-01	3.284853658e-01	1.506289433e-01	-1.073048174e-01	-1.253581801e+05	-1.116571359e+01

17	5.018105210e-01	1.642545039e-01	5.101910783e+00	1.237220900e+00	2.757214750e-01	-1.159566961e+00	2.135547205e+00	7.016978822e-01	-1.032951285e+00	1.413582747e+00	5.585123046e-01	3.581862283e-01	-1.043056958e+05	-1.451607708e+01

18	5.114612371e-01	4.733115422e-01	2.340328786e+00	1.518737003e+00	2.504626500e+00	-8.840103244e-01	1.410925848e+00	9.432692241e-01	-1.768886946e-01	7.938413690e-01	2.073849434e+00	-3.562211631e-02	-1.833405311e+05	-1.479868461e+01

19	4.462293587e-01	1.905302944e+00	8.117294723e-01	1.657110042e+00	3.521688179e+00	4.435862128e-02	9.419193827e-01	1.104079549e+00	2.915096962e-01	1.433348601e+00	2.208835061e+00	-5.288489557e-01	-2.738309076e+05	-1.637528165e+01

20	8.461838434e-01	2.201814459e-01	4.506579478e+00	1.569505220e-01	4.534004871e-02	-7.855044041e-02	1.197156243e+00	3.923338303e-01	-1.058370572e+00	1.033877710e+00	6.330103114e-01	9.047638432e-01	-1.758476274e+05	-1.388969453e+01

21	3.851212728e-02	2.780817084e+00	5.526327391e-01	2.233139114e+00	3.627230648e+00	8.069277027e-03	1.408409851e+00	6.152092942e-01	1.032188075e-01	1.458658031e+00	3.030419021e+00	-8.876658057e-01	-1.002391785e+04	-1.819364401e+01

22	1.930424348e-01	9.065749395e-01	4.484557713e-01	1.688752944e+00	1.838564197e+00	5.888558874e-02	4.120246206e-01	1.645498104e+00	1.316065799e-01	9.021526610e-01	1.466180208e+00	-5.113205292e-01	-5.794117991e+04	-1.245820980e+01

23	2.998329370e-01	7.542319490e-02	5.508696718e-01	3.429522286e-03	4.029143449e-01	4.417700191e-01	1.156750054e-01	1.426025849e+00	8.645532637e-01	7.620595954e-01	1.443711156e+00	-8.237989319e-01	-4.563285587e+04	-8.823415271e+00

24	4.593109584e-01	2.587504310e-01	4.337044593e+00	5.420771142e-01	8.682750531e-01	4.363691718e-01	1.014883733e+00	1.037486594e+00	-3.674843102e-01	1.201532399e+00	1.054430274e+00	-1.132913656e-01	-1.311395538e+05	-1.213310188e+01
0	8.816606369e-02	2.823176635e-01	3.293911250e-01	2.793523905e+00	2.854556949e+00	-1.085756949e+00	1.720939135e+00	1.966395200e+00	8.283332389e-01	3.379901424e-02	7.314209252e-01	-5.755085954e-01	-1.509195232e+04	-1.453215015e+01

1	9.047061073e-03	3.382585837e+00	9.516624068e-01	1.455696821e+00	4.183664396e+00	1.330103186e-02	1.153246036e+00	4.808913173e-01	-1.652939297e-01	9.302858324e-01	3.662118429e+00	5.235512459e-02	-2.451054899e+03	-1.770258382e+01

2	3.265565114e-01	1.836412201e+00	2.332402175e+00	1.145703587e+00	3.393431637e+00	-8.038759033e-01	1.069680964e+00	6.118054423e-01	2.030877580e-01	5.225612153e-01	2.794990194e+00	-7.654306997e-01	-2.133990520e+05	-1.609187165e+01

3	4.352229301e-02	2.516901130e+00	2.700927480e+00	4.132943932e-01	3.037659385e+00	-3.858924313e-01	9.242546207e-02	7.689743814e-01	3.799845190e-01	6.094882483e-01	2.794729907e+00	-1.200237812e+00	-1.129048684e+04	-1.520619480e+01

4	2.562616146e-02	1.057692117e+00	7.399540973e-01	2.529194309e+00	7.361855228e+00	1.718251807e-01	4.081902063e-01	9.450104265e-01	1.010199399e-01	9.008632969e-01	6.554148525e+00	3.204537406e-01	-4.559886937e+03	-1.908019069e+01

5	2.094396115e-01	4.286307964e-01	2.003839764e+00	1.784052414e+00	1.003393225e+00	-1.958226843e+00	2.179835658e+00	5.366768704e-01	-3.176773225e-01	1.442912728e+00	1.913640180e+00	9.372432755e-01	-5.652205572e+04	-1.610217860e+01

6	2.173720533e+00	4.927010538e-02	3.884851881e+00	1.634663837e+00	2.721074940e-02	-7.726539423e-01	2.895790743e+00	3.977128032e-01	2.012325283e-01	1.195457491e+00	5.882482307e-01	1.927376388e+00	-1.240131185e+04	-2.040176867e+01

7	5.785053327e-01	1.085109399e-01	8.284780682e+00	1.198725739e-01	1.442354226e+00	9.580444162e-01	1.210439036e+00	3.307648026e-02	-5.849006735e-01	1.304979053e+00	5.416262178e-01	-2.498025965e-01	-6.208030962e+04	-1.713775208e+01

8	1.405494137e-02	2.619805629e+00	1.156080166e+00	1.286086748e+00	6.738723544e-01	3.776863648e-01	1.636131087e-01	1.032794090e+00	-6.613596571e-02	3.056609041e+00	1.884964113e+00	-4.213554619e-02	-2.796156949e+03	-1.450509808e+01

9	2.245125250e-01	2.066501794e-01	7.956852263e-01	1.888318921e+00	3.186363434e+00	-8.570334653e-02	1.482323470e+00	8.259225537e-01	-2.813588054e-01	1.100208465e+00	3.222857544e+00	3.088845158e-01	-3.595282313e+04	-1.504268036e+01

10	1.620516257e-02	1.559946073e+00	1.232623151e+00	4.996491758e-01	4.423811099e+00	4.234692883e-01	5.373693761e-01	2.401536241e+00	9.735363025e-01	1.302813996e+00	3.048670052e-01	-1.910707963e-01	-3.093177785e+03	-1.465064645e+01

11	1.785743984e-01	1.179452975e+00	7.985177991e-01	1.724856538e+00	3.658646620e+00	6.766159313e-03	1.199791819e+00	9.962795094e-01	4.458612308e-03	1.187063899e+00	2.844890840e+00	-1.484775251e-01	-6.163540695e+04	-1.574632930e+01

12	1.310878152e-02	2.856517954e+00	8.098635815e-01	1.836131519e+00	1.169937061e+00	2.220562741e-01	8.320920007e-01	6.727953428e-01	4.456077098e-02	2.504390199e+00	2.025658904e+00	-6.310354285e-01	-3.172043540e+03	-1.561873860e+01

13	6.136187957e-01	9.537855758e-01	7.358328153e-01	4.858162761e-01	4.919204760e-01	7.692907108e-01	1.132626641e-01	1.484410533e+00	8.216568991e-02	1.374604681e+00	2.142558318e+00	-4.508025336e-01	-3.559516710e+05	-1.151318631e+01

14	5.179434493e-01	2.117110281e-02	1.258578585e+00	3.926740615e-01	4.089135357e-01	1.709431466e-01	4.231975707e-01	7.384528409e-01	2.238107097e-01	3.554763605e-01	1.181821370e+00	1.090198393e-01	-6.522067287e+04	-7.982741410e+00

15	5.376818286e-01	1.491020131e-02	8.220496075e-01	6.279855948e-01	4.345467716e-01	4.797312023e-02	4.610179938e-01	2.735977057e+00	-2.083381334e-01	2.135051562e+00	4.548197182e+00	-7.558445109e-01	-1.386929384e+05	-1.432602420e+01

16	5.062299092e-01	2.003695081e-01	1.319883541e-01	1.813312663e+00	1.210771843e+00	3.249852039e-01	1.722706225e+00	1.255587563e+00	-1.409209733e-01	3.284853658e-01	1.506289433e-01	-1.073048174e-01	-1.253581801e+05	-1.116571359e+01

17	5.018105210e-01	1.642545039e-01	5.101910783e+00	1.237220900e+00	2.757214750e-01	-1.159566961e+00	2.135547205e+00	7.016978822e-01	-1.032951285e+00	1.413582747e+00	5.585123046e-01	3.581862283e-01	-1.043056958e+05	-1.451607708e+01

18	5.114612371e-01	4.733115422e-01	2.340328786e+00	1.518737003e+00	2.504626500e+00	-8.840103244e-01	1.410925848e+00	9.432692241e-01	-1.768886946e-01	7.938413690e-01	2.073849434e+00	-3.562211631e-02	-1.833405311e+05	-1.479868461e+01

19	4.462293587e-01	1.905302944e+00	8.117294723e-01	1.657110042e+00	3.521688179e+00	4.435862128e-02	9.419193827e-01	1.104079549e+00	2.915096962e-01	1.433348601e+00	2.208835061e+00	-5.288489557e-01	-2.738309076e+05	-1.637528165e+01

20	8.547144494e-01	1.931360844e-01	4.548340952e+00	1.350218766e-01	7.508221092e-03	-7.946531542e-02	1.194924988e+00	3.899798260e-01	-1.070639246e+00	1.029391193e+00	6.076889481e-01	9.236954347e-01	-1.736054442e+05	-1.925612175e+01

21	3.851212728e-02	2.780817084e+00	5.526327391e-01	2.233139114e+00	3.627230648e+00	8.069277027e-03	1.408409851e+00	6.152092942e-01	1.032188075e-01	1.458658031e+00	3.030419021e+00	-8.876658057e-01	-1.002391785e+04	-1.819364401e+01

22	1.930424348e-01	9.065749395e-01	4.484557713e-01	1.688752944e+00	1.838564197e+00	5.888558874e-02	4.120246206e-01	1.645498104e+00	1.316065799e-01	9.021526610e-01	1.466180208e+00	-5.113205292e-01	-5.794117991e+04	-1.245820980e+01

23	2.998329370e-01	7.542319490e-02	5.508696718e-01	3.429522286e-03	4.029143449e-01	4.417700191e-01	1.156750054e-01	1.426025849e+00	8.645532637e-01	7.620595954e-01	1.443711156e+00	-8.237989319e-01	-4.563285587e+04	-8.823415271e+00

24	4.593109584e-01	2.587504310e-01	4.337044593e+00	5.420771142e-01	8.682750531e-01	4.363691718e-01	1.014883733e+00	1.037486594e+00	-3.674843102e-01	1.201532399e+00	1.054430274e+00	-1.132913656e-01	-1.311395538e+05	-1.213310188e+01
0	8.816606369e-02	2.823176635e-01	3.293911250e-01	2.793523905e+00	2.854556949e+00	-1.085756949e+00	1.720939135e+00	1.966395200e+00	8.283332389e-01	3.379901424e-02	7.314209252e-01	-5.755085954e-01	-1.509195232e+04	-1.453215015e+01

1	9.047061073e-03	3.382585837e+00	9.516624068e-01	1.455696821e+00	4.183664396e+00	1.330103186e-02	1.153246036e+00	4.808913173e-01	-1.652939297e-01	9.302858324e-01	3.662118429e+00	5.235512459e-02	-2.451054899e+03	-1.770258382e+01

2	3.265565114e-01	1.836412201e+00	2.332402175e+00	1.145703587e+00	3.393431637e+00	-8.038759033e-01	1.069680964e+00	6.118054423e-01	2.030877580e-01	5.225612153e-01	2.794990194e+00	-7.654306997e-01	-2.133990520e+05	-1.609187165e+01

3	3.315981104e-02	2.562156308e+00	2.708912918e+00	3.888144279e-01	3.049463369e+00	-3.748616382e-01	6.322734414e-02	7.651146317e-01	3.923164454e-01	6.054057586e-01	2.810693765e+00	-1.226028162e+00	-7.445862588e+03	-1.523572994e+01

4	2.459909440e-02	1.196346064e+00	7.768896475e-01	2.418855484e+00	6.768226649e+00	1.900975185e-01	3.864814254e-01	9.528021467e-01	8.618310122e-02	1.092208327e+00	6.139709469e+00	2.882701410e-01	-4.400935745e+03	-1.886339700e+01

5	2.094396115e-01	4.286307964e-01	2.003839764e+00	1.784052414e+00	1.003393225e+00	-1.958226843e+00	2.179835658e+00	5.366768704e-01	-3.176773225e-01	1.442912728e+00	1.913640180e+00	9.372432755e-01	-5.652205572e+04	-1.610217860e+01

6	2.173720533e+00	4.927010538e-02	3.884851881e+00	1.634663837e+00	2.721074940e-02	-7.726539423e-01	2.895790743e+00	3.977128032e-01	2.012325283e-01	1.195457491e+00	5.882482307e-01	1.927376388e+00	-1.240131185e+04	-2.040176867e+01

7	5.785053327e-01	1.085109399e-01	8.284780682e+00	1.198725739e-01	1.442354226e+00	9.580444162e-01	1.210439036e+00	3.307648026e-02	-5.849006735e-01	1.304979053e+00	5.416262178e-01	-2.498025965e-01	-6.208030962e+04	-1.713775208e+01

8	1.405494137e-02	2.619805629e+00	1.156080166e+00	1.286086748e+00	6.738723544e-01	3.776863648e-01	1.636131087e-01	1.032794090e+00	-6.613596571e-02	3.056609041e+00	1.884964113e+00	-4.213554619e-02	-2.796156949e+03	-1.450509808e+01

9	2.245125250e-01	2.066501794e-01	7.956852263e-01	1.888318921e+00	3.186363434e+00	-8.570334653e-02	1.482323470e+00	8.259225537e-01	-2.813588054e-01	1.100208465e+00	3.222857544e+00	3.088845158e-01	-3.595282313e+04	-1.504268036e+01

10	1.620516257e-02	1.559946073e+00	1.232623151e+00	4.996491758e-01	4.423811099e+00	4.234692883e-01	5.373693761e-01	2.401536241e+00	9.735363025e-01	1.302813996e+00	3.048670052e-01	-1.910707963e-01	-3.093177785e+03	-1.465064645e+01

11	1.706739374e-02	1.730683664e+00	5.795731448e-01	2.358847176e+00	5.205206787e+00	-7.136628493e-02	1.569375935e+00	1.118980188e+00	-9.993187382e-02	1.582819529e+00	3.636351840e+00	-2.710214869e-01	-3.534146117e+03	-1.897228821e+01

12	1.310878152e-02	2.856517954e+00	8.098635815e-01	1.836131519e+00	1.169937061e+00	2.220562741e-01	8.320920007e-01	6.727953428e-01	4.456077098e-02	2.504390199e+00	2.025658904e+00	-6.310354285e-01	-3.172043540e+03	-1.561873860e+01

13	6.136187957e-01	9.537855758e-01	7.358328153e-01	4.858162761e-01	4.919204760e-01	7.692907108e-01	1.132626641e-01	1.484410533e+00	8.216568991e-02	1.374604681e+00	2.142558318e+00	-4.508025336e-01	-3.559516710e+05	-1.151318631e+01

14	5.179434493e-01	2.117110281e-02	1.258578585e+00	3.926740615e-01	4.089135357e-01	1.709431466e-01	4.231975707e-01	7.384528409e-01	2.238107097e-01	3.554763605e-01	1.181821370e+00	1.090198393e-01	-6.522067287e+04	-7.982741410e+00

15	5.376818286e-01	1.491020131e-02	8.220496075e-01	6.279855948e-01	4.345467716e-01	4.797312023e-02	4.610179938e-01	2.735977057e+00	-2.083381334e-01	2.135051562e+00	4.548197182e+00	-7.558445109e-01	-1.386929384e+05	-1.432602420e+01

16	5.062299092e-01	2.003695081e-01	1.319883541e-01	1.813312663e+00	1.210771843e+00	3.249852039e-01	1.722706225e+00	1.255587563e+00	-1.409209733e-01	3.284853658e-01	1.506289433e-01	-1.073048174e-01	-1.253581801e+05	-1.116571359e+01

17	5.018105210e-01	1.642545039e-01	5.101910783e+00	1.237220900e+00	2.757214750e-01	-1.159566961e+00	2.135547205e+00	7.016978822e-01	-1.032951285e+00	1.413582747e+00	5.585123046e-01	3.581862283e-01	-1.043056958e+05	-1.451607708e+01

18	5.114612371e-01	4.733115422e-01	2.340328786e+00	1.518737003e+00	2.504626500e+00	-8.840103244e-01	1.410925848e+00	9.432692241e-01	-1.768886946e-01	7.938413690e-01	2.073849434e+00	-3.562211631e-02	-1.833405311e+05	-1.479868461e+01

19	4.380482818e-01	1.900593434e+00	9.156857212e-01	1.622149267e+00	3.512920303e+00	-1.362839939e-02	9.506534217e-01	1.070426700e+00	2.854649944e-01	1.371085341e+00	2.248905807e+00	-5.450221603e-01	-2.686996878e+05	-1.633157176e+01

20	8.547144494e-01	1.931360844e-01	4.548340952e+00	1.350218766e-01	7.508221092e-03	-7.946531542e-02	1.194924988e+00	3.899798260e-01	-1.070639246e+00	1.029391193e+00	6.076889481e-01	9.236954347e-01	-1.736054442e+05	-1.925612175e+01

21	3.851212728e-02	2.780817084e+00	5.526327391e-01	2.233139114e+00	3.627230648e+00	8.069277027e-03	1.408409851e+00	6.152092942e-01	1.032188075e-01	1.458658031e+00	3.030419021e+00	-8.876658057e-01	-1.002391785e+04	-1.819364401e+01

22	1.702716065e-01	9.654885316e-01	4.237718807e-01	1.758839393e+00	1.931329680e+00	5.960659148e-02	4.087875568e-01	1.573448566e+00	1.540672238e-01	8.206932292e-01	1.262546843e+00	-4.951644725e-01	-5.414737731e+04	-1.227976830e+01

23	2.998329370e-01	7.542319490e-02	5.508696718e-01	3.429522286e-03	4.029143449e-01	4.417700191e-01	1.156750054e-01	1.426025849e+00	8.645532637e-01	7.620595954e-01	1.443711156e+00	-8.237989319e-01	-4.563285587e+04	-8.823415271e+00

24	4.306658576e-01	3.540908254e-01	4.093664797e+00	6.597533581e-01	1.149187782e+00	4.034820152e-01	1.050799428e+00	1.042765116e+00	-3.501543429e-01	1.226229215e+00	1.221667086e+00	-1.235078969e-01	-1.299219287e+05	-1.267366099e+01
