walker	inv_sigma_noise	inv_sigma_gp	lambda2	zeta0	ell0	nu0	zeta1	ell1	nu1	zeta2	ell2	nu2	log_l	log_p
4	1.797546849e-01	4.332976131e-02	7.909246921e-01	4.313046348e-01	2.023036012e+00	6.085827068e-01	2.219970778e+00	1.661337562e+00	3.588135653e-01	5.307840733e+00	1.494393974e+00	-2.693342115e-01	-2.008059360e+04	-1.707431901e+01

5	3.635084464e-01	3.640606731e-02	5.135082405e+00	1.396908910e+00	7.311231457e-01	1.150477679e+00	1.439372533e+00	9.163026169e-01	1.703720532e+00	2.229330218e+00	8.731420720e-01	-1.839918213e-01	-5.418318125e+04	-1.609652761e+01

6	1.391418394e-01	8.072211707e-02	7.286101824e-01	2.640191328e-01	5.992038632e-01	3.248618103e-01	2.676802241e+00	1.592151033e+00	9.148463170e-01	2.549518571e+00	1.713859988e+00	-5.715291805e-01	-1.324643189e+04	-1.372045080e+01

7	2.481828244e-01	3.070957591e-01	8.309746370e-01	2.531277821e-01	1.942701826e+00	5.013891178e-01	1.506819181e+00	1.797283179e+00	2.538694161e-01	2.005741627e+00	9.163701536e-01	-5.447996688e-01	-4.862416187e+04	-1.274357060e+01

8	7.621341762e-01	4.901025134e-01	1.314214948e+00	8.901882779e-01	2.931138390e+00	-1.632642458e+00	8.904784246e-01	1.964947515e+00	7.708389644e-01	1.184425211e+00	5.067376941e-01	5.660306353e-01	-3.868492458e+05	-1.494444085e+01

9	5.199407324e-01	1.273609221e-01	1.676937338e+00	2.178585461e-01	1.258249930e+00	5.352512178e-01	1.378454532e+00	2.721382589e+00	1.586612772e-02	6.347388711e-01	2.392766747e+00	-2.026045353e+00	-1.618459504e+05	-1.511792423e+01

10	7.097682350e-01	4.861172899e-01	5.958961400e-01	1.660198804e+00	5.360035261e+00	-1.707642679e-01	5.653273134e-01	6.908821799e-01	4.038070729e-01	1.050026424e-01	6.055200543e-01	-1.269921556e+00	-3.502791315e+05	-1.326508670e+01

11	3.602164141e+00	2.654705467e-01	8.685673567e-01	2.794874555e-01	1.461811168e+00	1.528797253e-01	1.454436728e+00	8.403483186e-02	-8.362620740e-01	9.113940257e-01	1.218171754e+00	9.385423596e-01	-1.687633981e+06	-1.515158029e+01

12	8.397620369e-02	4.638664890e-01	9.204478497e-01	7.195464383e-01	6.828604709e-01	6.269981969e-01	1.101638883e-01	2.123466328e-01	-4.859622498e-01	9.361680856e-02	7.610624967e-01	1.978797763e-01	-2.879897078e+04	-7.519264170e+00

13	8.794595931e-02	6.158082280e-01	1.442503182e+00	8.313506962e-01	1.529227010e-01	7.495406344e-01	1.280114065e+00	5.868322862e-01	-7.188822498e-02	1.343931971e+00	2.638981895e+00	-6.816934091e-01	-3.373207475e+04	-1.251118098e+01

14	3.569803535e-01	6.325967600e-01	6.103988389e+00	2.263672686e+00	4.503880279e-01	-2.482352293e-01	6.021270665e-01	6.818894413e+00	-7.738986820e-01	8.288896106e-01	1.922116378e+00	6.153285379e-03	-1.281702278e+05	-1.868370699e+01

15	5.184654767e-02	1.032240058e+00	1.102867897e+00	4.121356286e-01	7.293732722e+00	-1.518769594e+00	1.105360586e+00	2.603742522e-01	1.830082706e+00	6.614823084e-02	8.039104440e-01	-7.273855631e-01	-1.501502321e+04	-1.579645653e+01

16	5.719204834e-01	1.520678684e+00	2.659610863e-01	9.055871169e-01	4.786546139e-01	-6.798367039e-01	1.518503694e+00	3.986795931e-01	3.561357871e-01	3.863388299e-01	1.302879250e+00	-2.822990687e-01	-7.089964122e+05	-1.081449418e+01

17	1.083260179e-01	1.616969088e+00	3.915113171e-01	6.562577645e-01	4.417913750e-01	6.768702112e-01	2.698322784e-01	3.947567294e-01	-2.515792239e+00	1.998377379e+00	1.254612069e-01	-5.484652848e-01	-6.520418316e+04	-1.360192040e+01

18	1.041307512e+00	4.035954577e-01	1.618607866e+00	4.534452756e-01	3.237309204e+00	-9.986620457e-01	1.858201236e-02	2.771315880e-01	6.017541533e-02	8.971468990e-01	2.637162119e+00	1.691695556e+00	-6.406703484e+05	-1.458977947e+01

19	8.063738066e-01	9.810371032e-01	1.381537406e+00	4.498610777e-01	1.707543675e+00	-4.732568119e-01	4.780605877e-01	1.571937751e+00	3.652081051e-01	3.062969681e+00	1.177310726e+00	1.082701126e+00	-4.980046319e+05	-1.481884119e+01

20	1.294931800e+00	2.571228483e-01	2.696795124e+00	7.994187643e-01	3.546922821e-01	1.633559312e+00	4.554991175e-01	8.099177825e-01	5.594679059e-01	2.760717881e+00	5.485945428e-01	-8.658390060e-01	-5.567056366e+05	-1.393049584e+01

21	5.558411161e-01	9.192441308e-01	1.257377649e+00	7.663747145e-01	2.823884107e+00	6.145343552e-01	9.981562186e-01	2.602424859e+00	7.496676783e-01	1.313441976e+00	5.462184262e-01	-3.101835527e-01	-2.786619437e+05	-1.443653405e+01

22	8.078986927e-01	1.907176325e+00	9.338601477e-01	9.333576517e-01	1.316000923e+00	-1.135038654e+00	5.682844253e-01	2.390717244e-01	-6.846213981e-01	3.269268693e-01	5.788356610e-01	6.021870239e-02	-1.424716052e+06	-1.154675198e+01

23	1.451604975e-01	6.768806472e-01	8.825118516e-01	2.851038550e-01	7.478259846e-02	-3.206895631e-01	1.436258903e+00	3.229335064e-01	-4.423964775e-01	1.533858414e+00	1.236189817e+00	-6.592768327e-01	-9.921731953e+04	-1.154199998e+01

24	9.200188604e-01	8.540943698e-01	7.116683582e+00	8.583710594e-01	5.345788871e-01	1.233521280e+00	5.241634886e-01	1.193601921e+00	-3.325990566e-02	1.869875473e+00	4.197334115e-01	-1.639738616e-01	-7.521654131e+05	-1.516085354e+01
0	8.059344094e-01	9.123182346e-01	2.445132741e+00	5.914620255e-01	1.246089644e+00	-4.186855130e-01	1.077488135e+00	2.071332536e+00	1.061288337e+00	7.960593848e-01	8.235791043e-01	-4.884125537e-01	-5.055505859e+05	-1.347954306e+01

1	1.126498560e-01	1.918980548e-01	4.037135131e+00	5.975497493e-01	9.481735630e-01	1.072953668e+00	5.706117973e-01	4.095032124e+00	-3.932469727e-01	6.929091225e-01	3.598039838e+00	-1.377738948e+00	-1.133781481e+04	-1.657772781e+01

2	4.414692120e-01	6.517077798e-01	1.060986643e+00	4.788091688e-01	1.876848441e+00	1.981764550e-01	2.115782241e-01	2.129140651e+00	-1.041571967e+00	7.459740595e-01	3.876669829e-01	-3.895056029e-01	-1.867867049e+05	-1.122420764e+01

3	6.470172673e-02	1.648151868e-01	1.570035542e+00	4.558020266e-01	8.447810917e-01	4.026718215e-02	6.885005267e-01	1.824349774e+00	-2.393522495e-01	1.286579255e+00	2.456572571e+00	-1.653290009e+00	-6.250399390e+03	-1.295899031e+01

4	1.797546849e-01	4.332976131e-02	7.909246921e-01	4.313046348e-01	2.023036012e+00	6.085827068e-01	2.219970778e+00	1.661337562e+00	3.588135653e-01	5.307840733e+00	1.494393974e+00	-2.693342115e-01	-2.008059360e+04	-1.707431901e+01

5	3.635084464e-01	3.640606731e-02	5.135082405e+00	1.396908910e+00	7.311231457e-01	1.150477679e+00	1.439372533e+00	9.163026169e-01	1.703720532e+00	2.229330218e+00	8.731420720e-01	-1.839918213e-01	-5.418318125e+04	-1.609652761e+01

6	1.391418394e-01	8.072211707e-02	7.286101824e-01	2.640191328e-01	5.992038632e-01	3.248618103e-01	2.676802241e+00	1.592151033e+00	9.148463170e-01	2.549518571e+00	1.713859988e+00	-5.715291805e-01	-1.324643189e+04	-1.372045080e+01

7	2.481828244e-01	3.070957591e-01	8.309746370e-01	2.531277821e-01	1.942701826e+00	5.013891178e-01	1.506819181e+00	1.797283179e+00	2.538694161e-01	2.005741627e+00	9.163701536e-01	-5.447996688e-01	-4.862416187e+04	-1.274357060e+01

8	7.621341762e-01	4.901025134e-01	1.314214948e+00	8.901882779e-01	2.931138390e+00	-1.632642458e+00	8.904784246e-01	1.964947515e+00	7.708389644e-01	1.184425211e+00	5.067376941e-01	5.660306353e-01	-3.868492458e+05	-1.494444085e+01

9	5.199407324e-01	1.273609221e-01	1.676937338e+00	2.178585461e-01	1.258249930e+00	5.352512178e-01	1.378454532e+00	2.721382589e+00	1.586612772e-02	6.347388711e-01	2.392766747e+00	-2.026045353e+00	-1.618459504e+05	-1.511792423e+01

10	7.097682350e-01	4.861172899e-01	5.958961400e-01	1.660198804e+00	5.360035261e+00	-1.707642679e-01	5.653273134e-01	6.908821799e-01	4.038070729e-01	1.050026424e-01	6.055200543e-01	-1.269921556e+00	-3.502791315e+05	-1.326508670e+01

11	3.602164141e+00	2.654705467e-01	8.685673567e-01	2.794874555e-01	1.461811168e+00	1.528797253e-01	1.454436728e+00	8.403483186e-02	-8.362620740e-01	9.113940257e-01	1.218171754e+00	9.385423596e-01	-1.687633981e+06	-1.515158029e+01

12	8.397620369e-02	4.638664890e-01	9.204478497e-01	7.195464383e-01	6.828604709e-01	6.269981969e-01	1.101638883e-01	2.123466328e-01	-4.859622498e-01	9.361680856e-02	7.610624967e-01	1.978797763e-01	-2.879897078e+04	-7.519264170e+00

13	8.794595931e-02	6.158082280e-01	1.442503182e+00	8.313506962e-01	1.529227010e-01	7.495406344e-01	1.280114065e+00	5.868322862e-01	-7.188822498e-02	1.343931971e+00	2.638981895e+00	-6.816934091e-01	-3.373207475e+04	-1.251118098e+01

14	3.289779366e-01	5.488189867e-01	4.746814834e+00	1.746196627e+00	8.344812464e-01	-5.529616485e-02	8.349776282e-01	5.526427090e+00	-5.093707007e-01	1.131788960e+00	1.663256409e+00	-1.356515372e-01	-9.425216209e+04	-1.713265109e+01

15	5.145521304e-02	1.039162767e+00	1.105089747e+00	4.083914088e-01	7.374252203e+00	-1.544904740e+00	1.117481940e+00	2.609592217e-01	1.858291804e+00	6.581366748e-02	8.044323259e-01	-7.386551629e-01	-1.486666652e+04	-1.594518646e+01

16	5.719204834e-01	1.520678684e+00	2.659610863e-01	9.055871169e-01	4.786546139e-01	-6.798367039e-01	1.518503694e+00	3.986795931e-01	3.561357871e-01	3.863388299e-01	1.302879250e+00	-2.822990687e-01	-7.089964122e+05	-1.081449418e+01

17	1.083260179e-01	1.616969088e+00	3.915113171e-01	6.562577645e-01	4.417913750e-01	6.768702112e-01	2.698322784e-01	3.947567294e-01	-2.515792239e+00	1.998377379e+00	1.254612069e-01	-5.484652848e-01	-6.520418316e+04	-1.360192040e+01

18	1.041307512e+00	4.035954577e-01	1.618607866e+00	4.534452756e-01	3.237309204e+00	-9.986620457e-01	1.858201236e-02	2.771315880e-01	6.017541533e-02	8.971468990e-01	2.637162119e+00	1.691695556e+00	-6.406703484e+05	-1.458977947e+01

19	8.063738066e-01	9.810371032e-01	1.381537406e+00	4.498610777e-01	1.707543675e+00	-4.732568119e-01	4.780605877e-01	1.571937751e+00	3.652081051e-01	3.062969681e+00	1.177310726e+00	1.082701126e+00	-4.980046319e+05	-1.481884119e+01

20	8.986998406e-01	2.273924374e-01	2.333888895e+00	6.887468369e-01	5.125398698e-01	1.120392485e+00	5.305441087e-01	1.136645591e+00	3.021842624e-01	2.285927962e+00	1.163115265e+00	-1.119460878e+00	-3.938025712e+05	-1.318641169e+01

21	5.558411161e-01	9.192441308e-01	1.257377649e+00	7.663747145e-01	2.823884107e+00	6.145343552e-01	9.981562186e-01	2.602424859e+00	7.496676783e-01	1.313441976e+00	5.462184262e-01	-3.101835527e-01	-2.786619437e+05	-1.443653405e+01

22	8.078986927e-01	1.907176325e+00	9.338601477e-01	9.333576517e-01	1.316000923e+00	-1.135038654e+00	5.682844253e-01	2.390717244e-01	-6.846213981e-01	3.269268693e-01	5.788356610e-01	6.021870239e-02	-1.424716052e+06	-1.154675198e+01

23	1.451604975e-01	6.768806472e-01	8.825118516e-01	2.851038550e-01	7.478259846e-02	-3.206895631e-01	1.436258903e+00	3.229335064e-01	-4.423964775e-01	1.533858414e+00	1.236189817e+00	-6.592768327e-01	-9.921731953e+04	-1.154199998e+01

24	8.782939891e-01	9.007014947e-01	5.011020130e+00	7.083862967e-01	9.652338363e-01	6.068763543e-01	5.072367721e-01	1.332508220e+00	1.130379395e-01	2.307920955e+00	6.978785215e-01	2.937438456e-01	-6.158825335e+05	-1.444013718e+01
0	8.059344094e-01	9.123182346e-01	2.445132741e+00	5.914620255e-01	1.246089644e+00	-4.186855130e-01	1.077488135e+00	2.071332536e+00	1.061288337e+00	7.960593848e-01	8.235791043e-01	-4.884125537e-01	-5.055505859e+05	-1.347954306e+01

1	1.126498560e-01	1.918980548e-01	4.037135131e+00	5.975497493e-01	9.481735630e-01	1.072953668e+00	5.706117973e-01	4.095032124e+00	-3.932469727e-01	6.929091225e-01	3.598039838e+00	-1.377738948e+00	-1.133781481e+04	-1.657772781e+01

2	4.238379029e-01	6.202727618e-01	1.040005275e+00	4.582228339e-01	1.882855493e+00	2.258350825e-01	3.297282604e-01	2.098869085e+00	-9.234036477e-01	8.608882637e-01	4.358945335e-01	-4.036713065e-01	-1.675570353e+05	-1.126440553e+01

3	6.470172673e-02	1.648151868e-01	1.570035542e+00	4.558020266e-01	8.447810917e-01	4.026718215e-02	6.885005267e-01	1.824349774e+00	-2.393522495e-01	1.286579255e+00	2.456572571e+00	-1.653290009e+00	-6.250399390e+03	-1.295899031e+01

4	1.797546849e-01	4.332976131e-02	7.909246921e-01	4.313046348e-01	2.023036012e+00	6.085827068e-01	2.219970778e+00	1.661337562e+00	3.588135653e-01	5.307840733e+00	1.494393974e+00	-2.693342115e-01	-2.008059360e+04	-1.707431901e+01

5	3.422871996e-01	6.885757651e-02	4.815120029e+00	1.345485589e+00	7.274591886e-01	1.110736692e+00	1.338463011e+00	8.628603965e-01	1.537486403e+00	2.067193281e+00	8.646333279e-01	-1.550012785e-01	-5.401023234e+04	-1.522939932e+01

6	1.391418394e-01	8.072211707e-02	7.286101824e-01	2.640191328e-01	5.992038632e-01	3.248618103e-01	2.676802241e+00	1.592151033e+00	9.148463170e-01	2.549518571e+00	1.713859988e+00	-5.715291805e-01	-1.324643189e+04	-1.372045080e+01

7	2.481828244e-01	3.070957591e-01	8.309746370e-01	2.531277821e-01	1.942701826e+00	5.013891178e-01	1.506819181e+00	1.797283179e+00	2.538694161e-01	2.005741627e+00	9.163701536e-01	-5.447996688e-01	-4.862416187e+04	-1.274357060e+01

8	7.621341762e-01	4.901025134e-01	1.314214948e+00	8.901882779e-01	2.931138390e+00	-1.632642458e+00	8.904784246e-01	1.964947515e+00	7.708389644e-01	1.184425211e+00	5.067376941e-01	5.660306353e-01	-3.868492458e+05	-1.494444085e+01

9	5.199407324e-01	1.273609221e-01	1.676937338e+00	2.178585461e-01	1.258249930e+00	5.352512178e-01	1.378454532e+00	2.721382589e+00	1.586612772e-02	6.347388711e-01	2.392766747e+00	-2.026045353e+00	-1.618459504e+05	-1.511792423e+01

10	7.097682350e-01	4.861172899e-01	5.958961400e-01	1.660198804e+00	5.360035261e+00	-1.707642679e-01	5.653273134e-01	6.908821799e-01	4.038070729e-01	1.050026424e-01	6.055200543e-01	-1.269921556e+00	-3.502791315e+05	-1.326508670e+01

11	3.602164141e+00	2.654705467e-01	8.685673567e-01	2.794874555e-01	1.461811168e+00	1.528797253e-01	1.454436728e+00	8.403483186e-02	-8.362620740e-01	9.113940257e-01	1.218171754e+00	9.385423596e-01	-1.687633981e+06	-1.515158029e+01

12	8.397620369e-02	4.638664890e-01	9.204478497e-01	7.195464383e-01	6.828604709e-01	6.269981969e-01	1.101638883e-01	2.123466328e-01	-4.859622498e-01	9.361680856e-02	7.610624967e-01	1.978797763e-01	-2.879897078e+04	-7.519264170e+00

13	8.794595931e-02	6.158082280e-01	1.442503182e+00	8.313506962e-01	1.529227010e-01	7.495406344e-01	1.280114065e+00	5.868322862e-01	-7.188822498e-02	1.343931971e+00	2.638981895e+00	-6.816934091e-01	-3.373207475e+04	-1.251118098e+01

14	2.897694341e-01	4.315147895e-01	2.846523764e+00	1.021635550e+00	1.372281965e+00	2.148537948e-01	1.161010980e+00	3.716736573e+00	-1.389831708e-01	1.555903420e+00	1.300805131e+00	-3.342042108e-01	-6.725224039e+04	-1.507657999e+01

15	5.145521304e-02	1.039162767e+00	1.105089747e+00	4.083914088e-01	7.374252203e+00	-1.544904740e+00	1.117481940e+00	2.609592217e-01	1.858291804e+00	6.581366748e-02	8.044323259e-01	-7.386551629e-01	-1.486666652e+04	-1.594518646e+01

16	5.283811505e-01	1.230651511e+00	5.313083072e-01	7.631459821e-01	9.453148909e-01	-3.867915939e-01	1.082305086e+00	9.762371682e-01	-1.103622582e-01	5.063704539e-01	9.974185897e-01	-3.180802530e-01	-3.672548590e+05	-1.055007005e+01

17	1.083260179e-01	1.616969088e+00	3.915113171e-01	6.562577645e-01	4.417913750e-01	6.768702112e-01	2.698322784e-01	3.947567294e-01	-2.515792239e+00	1.998377379e+00	1.254612069e-01	-5.484652848e-01	-6.520418316e+04	-1.360192040e+01

18	9.317345008e-01	6.729140713e-01	1.508038273e+00	4.517736068e-01	2.523827011e+00	-7.536131993e-01	2.328826847e-01	8.810288016e-01	2.024425721e-01	1.907286007e+00	1.956287859e+00	1.407660733e+00	-5.756755361e+05	-1.456112659e+01

19	8.063738066e-01	9.810371032e-01	1.381537406e+00	4.498610777e-01	1.707543675e+00	-4.732568119e-01	4.780605877e-01	1.571937751e+00	3.652081051e-01	3.062969681e+00	1.177310726e+00	1.082701126e+00	-4.980046319e+05	-1.481884119e+01

20	8.986998406e-01	2.273924374e-01	2.333888895e+00	6.887468369e-01	5.125398698e-01	1.120392485e+00	5.305441087e-01	1.136645591e+00	3.021842624e-01	2.285927962e+00	1.163115265e+00	-1.119460878e+00	-3.938025712e+05	-1.318641169e+01

21	5.558411161e-01	9.192441308e-01	1.257377649e+00	7.663747145e-01	2.823884107e+00	6.145343552e-01	9.981562186e-01	2.602424859e+00	7.496676783e-01	1.313441976e+00	5.462184262e-01	-3.101835527e-01	-2.786619437e+05	-1.443653405e+01

22	8.078986927e-01	1.907176325e+00	9.338601477e-01	9.333576517e-01	1.316000923e+00	-1.135038654e+00	5.682844253e-01	2.390717244e-01	-6.846213981e-01	3.269268693e-01	5.788356610e-01	6.021870239e-02	-1.424716052e+06	-1.154675198e+01

23	1.451604975e-01	6.768806472e-01	8.825118516e-01	2.851038550e-01	7.478259846e-02	-3.206895631e-01	1.436258903e+00	3.229335064e-01	-4.423964775e-01	1.533858414e+00	1.236189817e+00	-6.592768327e-01	-9.921731953e+04	-1.154199998e+01

24	8.782939891e-01	9.007014947e-01	5.011020130e+00	7.083862967e-01	9.652338363e-01	6.068763543e-01	5.072367721e-01	1.332508220e+00	1.130379395e-01	2.307920955e+00	6.978785215e-01	2.937438456e-01	-6.158825335e+05	-1.444013718e+01
0	8.059344094e-01	9.123182346e-01	2.445132741e+00	5.914620255e-01	1.246089644e+00	-4.186855130e-01	1.077488135e+00	2.071332536e+00	1.061288337e+00	7.960593848e-01	8.235791043e-01	-4.884125537e-01	-5.055505859e+05	-1.347954306e+01

1	1.030493517e-01	1.819217802e-01	4.059180950e+00	5.976340512e-01	9.440480642e-01	1.093609672e+00	5.635926470e-01	4.123056023e+00	-4.133891675e-01	6.914807126e-01	3.636460169e+00	-1.390054211e+00	-9.820592634e+03	-1.664633289e+01

2	2.995396412e-01	4.491664742e-01	2.237152900e+00	5.138743719e-01	1.509514228e+00	5.642008028e-01	4.259446968e-01	2.896199183e+00	-7.116424512e-01	7.937921285e-01	1.698954502e+00	-7.927444597e-01	-7.016523043e+04	-1.335184075e+01

3	6.470172673e-02	1.648151868e-01	1.570035542e+00	4.558020266e-01	8.447810917e-01	4.026718215e-02	6.885005267e-01	1.824349774e+00	-2.393522495e-01	1.286579255e+00	2.456572571e+00	-1.653290009e+00	-6.250399390e+03	-1.295899031e+01

4	1.737795180e-01	4.883111349e-02	7.817566668e-01	4.066927471e-01	1.813554637e+00	5.668402559e-01	2.287182130e+00	1.651158490e+00	4.406199113e-01	4.902022449e+00	1.526682922e+00	-3.137946612e-01	-1.894632439e+04	-1.656719515e+01

5	3.422871996e-01	6.885757651e-02	4.815120029e+00	1.345485589e+00	7.274591886e-01	1.110736692e+00	1.338463011e+00	8.628603965e-01	1.537486403e+00	2.067193281e+00	8.646333279e-01	-1.550012785e-01	-5.401023234e+04	-1.522939932e+01

6	1.391418394e-01	8.072211707e-02	7.286101824e-01	2.640191328e-01	5.992038632e-01	3.248618103e-01	2.676802241e+00	1.592151033e+00	9.148463170e-01	2.549518571e+00	1.713859988e+00	-5.715291805e-01	-1.324643189e+04	-1.372045080e+01

7	2.481828244e-01	3.070957591e-01	8.309746370e-01	2.531277821e-01	1.942701826e+00	5.013891178e-01	1.506819181e+00	1.797283179e+00	2.538694161e-01	2.005741627e+00	9.163701536e-01	-5.447996688e-01	-4.862416187e+04	-1.274357060e+01

8	7.621341762e-01	4.901025134e-01	1.314214948e+00	8.901882779e-01	2.931138390e+00	-1.632642458e+00	8.904784246e-01	1.964947515e+00	7.708389644e-01	1.184425211e+00	5.067376941e-01	5.660306353e-01	-3.868492458e+05	-1.494444085e+01

9	5.199407324e-01	1.273609221e-01	1.676937338e+00	2.178585461e-01	1.258249930e+00	5.352512178e-01	1.378454532e+00	2.721382589e+00	1.586612772e-02	6.347388711e-01	2.392766747e+00	-2.026045353e+00	-1.618459504e+05	-1.511792423e+01

10	7.097682350e-01	4.861172899e-01	5.958961400e-01	1.660198804e+00	5.360035261e+00	-1.707642679e-01	5.653273134e-01	6.908821799e-01	4.038070729e-01	1.050026424e-01	6.055200543e-01	-1.269921556e+00	-3.502791315e+05	-1.326508670e+01

11	3.602164141e+00	2.654705467e-01	8.685673567e-01	2.794874555e-01	1.461811168e+00	1.528797253e-01	1.454436728e+00	8.403483186e-02	-8.362620740e-01	9.113940257e-01	1.218171754e+00	9.385423596e-01	-1.687633981e+06	-1.515158029e+01

12	8.397620369e-02	4.638664890e-01	9.204478497e-01	7.195464383e-01	6.828604709e-01	6.269981969e-01	1.101638883e-01	2.123466328e-01	-4.859622498e-01	9.361680856e-02	7.610624967e-01	1.978797763e-01	-2.879897078e+04	-7.519264170e+00

13	8.794595931e-02	6.158082280e-01	1.442503182e+00	8.313506962e-01	1.529227010e-01	7.495406344e-01	1.280114065e+00	5.868322862e-01	-7.188822498e-02	1.343931971e+00	2.638981895e+00	-6.816934091e-01	-3.373207475e+04	-1.251118098e+01

14	1.358235957e-01	4.831196795e-01	2.976124789e+00	1.105794316e+00	1.589636389e+00	-1.407862732e-02	1.320401528e+00	4.369018451e+00	-2.505162617e-01	1.371343346e+00	1.335614991e+00	-1.356807101e-01	-2.335931225e+04	-1.568324982e+01

15	5.145521304e-02	1.039162767e+00	1.105089747e+00	4.083914088e-01	7.374252203e+00	-1.544904740e+00	1.117481940e+00	2.609592217e-01	1.858291804e+00	6.581366748e-02	8.044323259e-01	-7.386551629e-01	-1.486666652e+04	-1.594518646e+01

16	5.283811505e-01	1.230651511e+00	5.313083072e-01	7.631459821e-01	9.453148909e-01	-3.867915939e-01	1.082305086e+00	9.762371682e-01	-1.103622582e-01	5.063704539e-01	9.974185897e-01	-3.180802530e-01	-3.672548590e+05	-1.055007005e+01

17	1.083260179e-01	1.616969088e+00	3.915113171e-01	6.562577645e-01	4.417913750e-01	6.768702112e-01	2.698322784e-01	3.947567294e-01	-2.515792239e+00	1.998377379e+00	1.254612069e-01	-5.484652848e-01	-6.520418316e+04	-1.360192040e+01

18	8.760370266e-01	6.260415932e-01	1.279156588e+00	7.550009062e-01	3.235510093e+00	-6.073602845e-01	3.163022353e-01	8.333157560e-01	2.529704938e-01	1.455043271e+00	1.617342863e+00	7.357812919e-01	-5.096044281e+05	-1.361861119e+01

19	8.063738066e-01	9.810371032e-01	1.381537406e+00	4.498610777e-01	1.707543675e+00	-4.732568119e-01	4.780605877e-01	1.571937751e+00	3.652081051e-01	3.062969681e+00	1.177310726e+00	1.082701126e+00	-4.980046319e+05	-1.481884119e+01

20	1.183764674e+00	1.218781208e-01	2.379913364e+00	7.719466059e-01	3.820540968e-02	1.385014016e+00	5.803097874e-01	2.994957728e-01	7.845366349e-01	2.995847369e+00	9.081768975e-01	-1.274904049e+00	-6.185843016e+04	-1.665467138e+01

21	5.558411161e-01	9.192441308e-01	1.257377649e+00	7.663747145e-01	2.823884107e+00	6.145343552e-01	9.981562186e-01	2.602424859e+00	7.496676783e-01	1.313441976e+00	5.462184262e-01	-3.101835527e-01	-2.786619437e+05	-1.443653405e+01

22	8.078986927e-01	1.907176325e+00	9.338601477e-01	9.333576517e-01	1.316000923e+00	-1.135038654e+00	5.682844253e-01	2.390717244e-01	-6.846213981e-01	3.269268693e-01	5.788356610e-01	6.021870239e-02	-1.424716052e+06	-1.154675198e+01

23	1.548346038e-01	4.997110389e-01	8.568999212e-01	3.259882346e-01	6.196027572e-01	-6.082282191e-02	1.655420345e+00	6.972120806e-01	-2.183417526e-01	2.589235313e+00	1.308395429e+00	-5.502311617e-01	-4.858445639e+04	-1.161909383e+01

24	6.860807094e-01	7.925964834e-01	4.484219451e+00	8.112686467e-01	1.126881309e+00	4.461214008e-01	7.177516505e-01	2.118610394e+00	1.891978205e-02	2.065456534e+00	8.629779241e-01	1.825729450e-01	-3.694181603e+05	-1.482164231e+01
0	8.059344094e-01	9.123182346e-01	2.445132741e+00	5.914620255e-01	1.246089644e+00	-4.186855130e-01	1.077488135e+00	2.071332536e+00	1.061288337e+00	7.960593848e-01	8.235791043e-01	-4.884125537e-01	-5.055505859e+05	-1.347954306e+01

1	1.030493517e-01	1.819217802e-01	4.059180950e+00	5.976340512e-01	9.440480642e-01	1.093609672e+00	5.635926470e-01	4.123056023e+00	-4.133891675e-01	6.914807126e-01	3.636460169e+00	-1.390054211e+00	-9.820592634e+03	-1.664633289e+01

2	2.637239107e-01	3.351533593e-01	1.822664763e+00	4.833496866e-01	1.596103117e+00	5.649525033e-01	9.560139788e-01	2.541619045e+00	-3.834850263e-01	1.963791537e+00	1.649892587e+00	-6.563424235e-01	-5.219125432e+04	-1.413555437e+01

3	6.470172673e-02	1.648151868e-01	1.570035542e+00	4.558020266e-01	8.447810917e-01	4.026718215e-02	6.885005267e-01	1.824349774e+00	-2.393522495e-01	1.286579255e+00	2.456572571e+00	-1.653290009e+00	-6.250399390e+03	-1.295899031e+01

4	1.737795180e-01	4.883111349e-02	7.817566668e-01	4.066927471e-01	1.813554637e+00	5.668402559e-01	2.287182130e+00	1.651158490e+00	4.406199113e-01	4.902022449e+00	1.526682922e+00	-3.137946612e-01	-1.894632439e+04	-1.656719515e+01

5	1.993769955e-01	5.985296613e-02	5.228697209e+00	1.442891135e+00	8.445168653e-01	1.064155494e+00	1.467222052e+00	9.585380061e-01	1.665361728e+00	1.909477657e+00	8.572382156e-01	3.519458324e-02	-2.135555593e+04	-1.572174684e+01

6	1.391418394e-01	8.072211707e-02	7.286101824e-01	2.640191328e-01	5.992038632e-01	3.248618103e-01	2.676802241e+00	1.592151033e+00	9.148463170e-01	2.549518571e+00	1.713859988e+00	-5.715291805e-01	-1.324643189e+04	-1.372045080e+01

7	2.481828244e-01	3.070957591e-01	8.309746370e-01	2.531277821e-01	1.942701826e+00	5.013891178e-01	1.506819181e+00	1.797283179e+00	2.538694161e-01	2.005741627e+00	9.163701536e-01	-5.447996688e-01	-4.862416187e+04	-1.274357060e+01

8	7.621341762e-01	4.901025134e-01	1.314214948e+00	8.901882779e-01	2.931138390e+00	-1.632642458e+00	8.904784246e-01	1.964947515e+00	7.708389644e-01	1.184425211e+00	5.067376941e-01	5.660306353e-01	-3.868492458e+05	-1.494444085e+01

