walker	inv_sigma_noise	inv_sigma_gp	lambda2	zeta0	ell0	nu0	zeta1	ell1	nu1	zeta2	ell2	nu2	log_l	log_p
4	1.381416399e-01	7.147525020e-02	7.661602465e-01	4.204750668e-01	1.865090137e+00	5.984390104e-01	2.186133926e+00	1.540570952e+00	2.096418907e-01	5.298550264e+00	1.477742124e+00	-2.945611039e-01	-1.311053178e+04	-1.668973479e+01

5	3.635084464e-01	3.640606731e-02	5.135082405e+00	1.396908910e+00	7.311231457e-01	1.150477679e+00	1.439372533e+00	9.163026169e-01	1.703720532e+00	2.229330218e+00	8.731420720e-01	-1.839918213e-01	-5.418318125e+04	-1.609652761e+01

6	1.645160401e-01	1.080386857e-01	7.866498422e-01	2.415574542e-01	2.262166040e-01	6.294713565e-01	3.248707052e+00	1.629806261e+00	1.325108872e+00	2.043047445e+00	1.454539985e+00	5.671254963e-02	-1.900735448e+04	-1.408660105e+01

7	2.426808450e-01	4.865161323e-01	1.234752782e+00	4.541065716e-01	8.644602001e-01	5.668963747e-01	5.864813184e-01	1.517520352e+00	-3.898168361e-01	2.271736350e-01	9.861361913e-01	-3.297658253e-01	-6.565211411e+04	-9.427069621e+00

8	8.190159928e-01	4.957995013e-02	2.434517625e+00	1.121896151e-02	1.093489395e+00	-3.463627885e+00	9.301093147e-01	3.843926960e+00	1.208761796e+00	2.673079546e+00	2.462893820e-01	2.610259217e+00	-2.321011421e+05	-2.400347897e+01

9	7.111968114e-01	1.802778799e-01	6.534763569e-01	1.199009977e-01	1.367818329e+00	3.945778068e-01	1.491783692e+00	1.895182230e+00	3.813551387e-02	3.243590000e-01	2.038323205e+00	-2.447741262e+00	-2.987803653e+05	-1.453081271e+01

10	7.775798248e-01	6.530117180e-01	3.527034917e-01	1.801099611e+00	3.042774456e+00	6.277253335e-01	2.692915490e-01	7.957765493e-01	-1.004611637e+00	8.391111291e-01	3.807655319e-01	-1.214650183e+00	-4.525103214e+05	-1.309796129e+01

11	3.586284568e+00	2.695739299e-01	8.714932194e-01	2.831762901e-01	1.475082451e+00	1.573851049e-01	1.451006956e+00	1.026734941e-01	-8.250367930e-01	9.131400218e-01	1.213026567e+00	9.324134681e-01	-1.991271177e+06	-1.486082850e+01

12	8.031869716e-02	5.775317422e-01	9.570480672e-01	6.426503614e-01	2.177859552e+00	1.541624145e-01	3.934253226e-01	2.691866129e-01	4.683500552e-02	2.449706668e-01	7.934505208e-01	-2.331346802e-02	-2.526916722e+04	-9.005493406e+00

13	8.794595931e-02	6.158082280e-01	1.442503182e+00	8.313506962e-01	1.529227010e-01	7.495406344e-01	1.280114065e+00	5.868322862e-01	-7.188822498e-02	1.343931971e+00	2.638981895e+00	-6.816934091e-01	-3.373207475e+04	-1.251118098e+01

14	8.510929416e-01	4.939117120e-01	3.251680524e+00	1.308687896e+00	7.498457611e-01	2.466063199e-02	1.123378163e+00	3.141948559e+00	-3.323889750e-01	1.133827904e+00	1.925055969e+00	2.680260154e-01	-4.590971763e+05	-1.534256039e+01

15	6.947318404e-02	9.145804892e-01	1.065577782e+00	4.146323379e-01	6.610943128e+00	-1.247925766e+00	1.233373406e+00	4.377327915e-01	1.626725450e+00	6.937764967e-01	8.894899228e-01	-6.792122919e-01	-2.204676690e+04	-1.542439388e+01

16	8.150287534e-01	1.498517391e+00	2.686280013e+00	9.762124532e-01	5.528604736e-01	-1.701835521e-02	1.311950140e+00	7.392025606e-01	3.168621558e-01	5.397580341e-01	7.533684846e-01	6.685502841e-02	-9.604251861e+05	-1.187677961e+01

17	1.589940160e-01	1.620041904e+00	4.445693672e-01	6.456578350e-01	4.939118266e-01	7.178850685e-01	2.892049912e-01	5.290718431e-01	-2.251505268e+00	2.300962392e+00	1.603534692e-01	-4.828913340e-01	-1.295832557e+05	-1.321794794e+01

18	3.483504136e-01	5.578437019e-01	1.490605021e+00	7.281283095e-01	9.954026414e-01	2.720305401e-01	9.355348602e-01	5.022395721e-01	-3.581590793e-02	1.221895559e+00	2.638484835e+00	-3.341778212e-02	-1.218624791e+05	-1.174233290e+01

19	5.389149941e-01	1.415365934e+00	1.540157565e+00	5.591274996e-01	1.671760904e+00	6.909132026e-01	7.413391644e-01	1.323884664e+00	6.206359534e-01	3.112674438e+00	7.489492019e-01	-6.693429905e-01	-3.675234316e+05	-1.469675214e+01

20	1.558898123e+00	2.120564901e-01	3.084006562e+00	8.168294804e-01	2.831575781e-01	1.852971350e+00	5.307759244e-01	9.401774382e-01	7.873526895e-01	3.342097467e+00	5.022803883e-01	-1.097710378e+00	-5.876733017e+05	-1.593564651e+01

21	1.305558206e+00	1.154530214e+00	1.022730360e+00	1.023286486e+00	4.687666200e+00	9.882244827e-01	8.125091063e-01	3.628080510e+00	1.179710252e+00	1.515721896e+00	2.993414540e-01	1.236281763e-01	-1.301480253e+06	-1.804689417e+01

22	8.838436747e-01	1.732319995e+00	1.867699624e+00	8.822682983e-01	1.632028137e+00	-4.610970554e-01	4.429847422e-01	7.013829679e-01	-3.349420625e-01	2.085023105e-01	5.291329630e-01	-6.172642703e-01	-1.029998314e+06	-1.152639173e+01

23	8.416221399e-01	4.659449809e-01	6.296397621e-01	5.493198000e-01	5.152309418e-01	-2.795682557e+00	1.423129306e+00	3.839033455e+00	-7.819183499e-01	1.481120175e+00	2.110971687e-01	8.171373372e-01	-4.736894899e+05	-1.721360872e+01

24	6.053829971e-01	5.421558121e-01	4.682836090e+00	7.809258225e-01	8.545058879e-01	9.572901191e-01	5.647602799e-01	1.446023274e+00	1.578470530e-02	1.064803449e+00	6.188104140e-01	-3.091973117e-01	-2.790834367e+05	-1.271239001e+01
0	8.062171391e-01	1.147743260e+00	2.746915088e+00	7.813735054e-01	1.427726361e+00	9.428037740e-01	1.031500585e+00	1.539117280e+00	1.053971670e+00	7.624589718e-02	1.047537403e+00	-1.934073858e+00	-5.432958731e+05	-1.533790518e+01

1	1.543359986e-01	1.207350774e-01	3.320106419e+00	4.015948155e-01	1.630454777e+00	5.849558479e-01	1.174446078e+00	3.862271048e+00	1.457278715e-01	1.158395239e+00	2.827934314e+00	-1.183274518e+00	-1.670810549e+04	-1.629918080e+01

2	6.346050246e-01	9.210899332e-02	1.449107017e+00	3.759354516e-01	2.708805743e+00	-7.934056848e-02	1.778061275e-01	3.134629144e+00	-1.869102616e-01	1.990809989e-02	5.396776693e-01	-2.973506141e-01	-2.248803539e+05	-1.113116297e+01

3	2.659484945e-02	1.509525902e-01	6.260260163e-01	4.118604576e-01	8.546108840e-01	-5.312643171e-01	3.866456717e-01	9.091928863e-01	-3.801076699e-01	1.385438519e+00	2.172361350e+00	-2.104533590e+00	-6.564927065e+03	-1.207265423e+01

4	4.700877340e-02	7.440586648e-02	5.428559178e-01	4.752526947e-01	1.968366442e+00	1.142133745e+00	2.354248825e+00	1.232274076e+00	7.591286925e-02	5.649961169e+00	1.642568157e+00	-6.833620647e-01	-3.409979228e+03	-1.764128297e+01

5	4.503726976e-01	2.288917742e-02	6.819017841e+00	1.773260672e+00	2.940525982e-01	1.363252694e+00	1.151544568e+00	6.756877622e-01	2.279590707e+00	1.046345443e+00	6.401080615e-01	-1.413745518e-01	-2.253466958e+04	-1.676635227e+01

6	1.645160401e-01	1.080386857e-01	7.866498422e-01	2.415574542e-01	2.262166040e-01	6.294713565e-01	3.248707052e+00	1.629806261e+00	1.325108872e+00	2.043047445e+00	1.454539985e+00	5.671254963e-02	-1.900735448e+04	-1.408660105e+01

7	2.426808450e-01	4.865161323e-01	1.234752782e+00	4.541065716e-01	8.644602001e-01	5.668963747e-01	5.864813184e-01	1.517520352e+00	-3.898168361e-01	2.271736350e-01	9.861361913e-01	-3.297658253e-01	-6.565211411e+04	-9.427069621e+00

8	8.190159928e-01	4.957995013e-02	2.434517625e+00	1.121896151e-02	1.093489395e+00	-3.463627885e+00	9.301093147e-01	3.843926960e+00	1.208761796e+00	2.673079546e+00	2.462893820e-01	2.610259217e+00	-2.321011421e+05	-2.400347897e+01

9	5.683247005e-01	5.527898031e-01	5.994255936e-01	2.559307132e-01	1.141711421e+00	4.782274937e-01	1.180639020e+00	1.541726804e+00	-5.542660719e-01	8.357680354e-01	1.552433777e+00	-1.939373215e+00	-2.323688087e+05	-1.317345553e+01

10	7.775798248e-01	6.530117180e-01	3.527034917e-01	1.801099611e+00	3.042774456e+00	6.277253335e-01	2.692915490e-01	7.957765493e-01	-1.004611637e+00	8.391111291e-01	3.807655319e-01	-1.214650183e+00	-4.525103214e+05	-1.309796129e+01

11	3.586284568e+00	2.695739299e-01	8.714932194e-01	2.831762901e-01	1.475082451e+00	1.573851049e-01	1.451006956e+00	1.026734941e-01	-8.250367930e-01	9.131400218e-01	1.213026567e+00	9.324134681e-01	-1.991271177e+06	-1.486082850e+01

12	8.031869716e-02	5.775317422e-01	9.570480672e-01	6.426503614e-01	2.177859552e+00	1.541624145e-01	3.934253226e-01	2.691866129e-01	4.683500552e-02	2.449706668e-01	7.934505208e-01	-2.331346802e-02	-2.526916722e+04	-9.005493406e+00

13	8.794595931e-02	6.158082280e-01	1.442503182e+00	8.313506962e-01	1.529227010e-01	7.495406344e-01	1.280114065e+00	5.868322862e-01	-7.188822498e-02	1.343931971e+00	2.638981895e+00	-6.816934091e-01	-3.373207475e+04	-1.251118098e+01

14	8.510929416e-01	4.939117120e-01	3.251680524e+00	1.308687896e+00	7.498457611e-01	2.466063199e-02	1.123378163e+00	3.141948559e+00	-3.323889750e-01	1.133827904e+00	1.925055969e+00	2.680260154e-01	-4.590971763e+05	-1.534256039e+01

15	6.947318404e-02	9.145804892e-01	1.065577782e+00	4.146323379e-01	6.610943128e+00	-1.247925766e+00	1.233373406e+00	4.377327915e-01	1.626725450e+00	6.937764967e-01	8.894899228e-01	-6.792122919e-01	-2.204676690e+04	-1.542439388e+01

16	8.150287534e-01	1.498517391e+00	2.686280013e+00	9.762124532e-01	5.528604736e-01	-1.701835521e-02	1.311950140e+00	7.392025606e-01	3.168621558e-01	5.397580341e-01	7.533684846e-01	6.685502841e-02	-9.604251861e+05	-1.187677961e+01

17	1.589940160e-01	1.620041904e+00	4.445693672e-01	6.456578350e-01	4.939118266e-01	7.178850685e-01	2.892049912e-01	5.290718431e-01	-2.251505268e+00	2.300962392e+00	1.603534692e-01	-4.828913340e-01	-1.295832557e+05	-1.321794794e+01

18	3.483504136e-01	5.578437019e-01	1.490605021e+00	7.281283095e-01	9.954026414e-01	2.720305401e-01	9.355348602e-01	5.022395721e-01	-3.581590793e-02	1.221895559e+00	2.638484835e+00	-3.341778212e-02	-1.218624791e+05	-1.174233290e+01

19	5.130399213e-01	1.369490026e+00	1.534554488e+00	5.747467428e-01	1.584615122e+00	6.942770456e-01	7.722522398e-01	1.281595100e+00	5.809012662e-01	3.011189998e+00	8.573928636e-01	-6.700516156e-01	-3.299575071e+05	-1.453045040e+01

20	1.558898123e+00	2.120564901e-01	3.084006562e+00	8.168294804e-01	2.831575781e-01	1.852971350e+00	5.307759244e-01	9.401774382e-01	7.873526895e-01	3.342097467e+00	5.022803883e-01	-1.097710378e+00	-5.876733017e+05	-1.593564651e+01

21	1.305558206e+00	1.154530214e+00	1.022730360e+00	1.023286486e+00	4.687666200e+00	9.882244827e-01	8.125091063e-01	3.628080510e+00	1.179710252e+00	1.515721896e+00	2.993414540e-01	1.236281763e-01	-1.301480253e+06	-1.804689417e+01

22	8.569213602e-01	1.033494194e+00	2.103093703e+00	5.205298631e-01	1.408378163e+00	-1.708019311e+00	6.452829051e-01	2.006451347e+00	3.061433438e-01	1.232017598e+00	4.116707366e-01	7.230952783e-01	-6.448589065e+05	-1.417319123e+01

23	8.416221399e-01	4.659449809e-01	6.296397621e-01	5.493198000e-01	5.152309418e-01	-2.795682557e+00	1.423129306e+00	3.839033455e+00	-7.819183499e-01	1.481120175e+00	2.110971687e-01	8.171373372e-01	-4.736894899e+05	-1.721360872e+01

24	4.437272883e-01	3.911181868e-01	4.194432372e+00	6.449731989e-01	1.132606769e+00	8.238451329e-01	7.832722977e-01	2.312008965e+00	6.235646990e-02	1.098346843e+00	1.410562695e+00	-6.224674825e-01	-1.363163558e+05	-1.406790675e+01
0	8.088543005e-01	1.096959131e+00	2.589208641e+00	7.640888543e-01	1.359758625e+00	6.643405120e-01	1.060671271e+00	1.710427833e+00	9.172243666e-01	1.808887498e-01	9.852346806e-01	-1.729148342e+00	-5.381316058e+05	-1.461317152e+01

1	1.543359986e-01	1.207350774e-01	3.320106419e+00	4.015948155e-01	1.630454777e+00	5.849558479e-01	1.174446078e+00	3.862271048e+00	1.457278715e-01	1.158395239e+00	2.827934314e+00	-1.183274518e+00	-1.670810549e+04	-1.629918080e+01

2	6.346050246e-01	9.210899332e-02	1.449107017e+00	3.759354516e-01	2.708805743e+00	-7.934056848e-02	1.778061275e-01	3.134629144e+00	-1.869102616e-01	1.990809989e-02	5.396776693e-01	-2.973506141e-01	-2.248803539e+05	-1.113116297e+01

3	2.659484945e-02	1.509525902e-01	6.260260163e-01	4.118604576e-01	8.546108840e-01	-5.312643171e-01	3.866456717e-01	9.091928863e-01	-3.801076699e-01	1.385438519e+00	2.172361350e+00	-2.104533590e+00	-6.564927065e+03	-1.207265423e+01

4	4.700877340e-02	7.440586648e-02	5.428559178e-01	4.752526947e-01	1.968366442e+00	1.142133745e+00	2.354248825e+00	1.232274076e+00	7.591286925e-02	5.649961169e+00	1.642568157e+00	-6.833620647e-01	-3.409979228e+03	-1.764128297e+01

5	4.503726976e-01	2.288917742e-02	6.819017841e+00	1.773260672e+00	2.940525982e-01	1.363252694e+00	1.151544568e+00	6.756877622e-01	2.279590707e+00	1.046345443e+00	6.401080615e-01	-1.413745518e-01	-2.253466958e+04	-1.676635227e+01

6	1.645160401e-01	1.080386857e-01	7.866498422e-01	2.415574542e-01	2.262166040e-01	6.294713565e-01	3.248707052e+00	1.629806261e+00	1.325108872e+00	2.043047445e+00	1.454539985e+00	5.671254963e-02	-1.900735448e+04	-1.408660105e+01

7	2.397527199e-01	4.769530800e-01	1.231505778e+00	4.527999777e-01	8.566605593e-01	5.655167778e-01	5.844693257e-01	1.520075542e+00	-4.003302024e-01	1.970213347e-01	9.875305464e-01	-3.260803587e-01	-6.387692598e+04	-9.377524636e+00

8	8.190159928e-01	4.957995013e-02	2.434517625e+00	1.121896151e-02	1.093489395e+00	-3.463627885e+00	9.301093147e-01	3.843926960e+00	1.208761796e+00	2.673079546e+00	2.462893820e-01	2.610259217e+00	-2.321011421e+05	-2.400347897e+01

9	5.683247005e-01	5.527898031e-01	5.994255936e-01	2.559307132e-01	1.141711421e+00	4.782274937e-01	1.180639020e+00	1.541726804e+00	-5.542660719e-01	8.357680354e-01	1.552433777e+00	-1.939373215e+00	-2.323688087e+05	-1.317345553e+01

10	7.775798248e-01	6.530117180e-01	3.527034917e-01	1.801099611e+00	3.042774456e+00	6.277253335e-01	2.692915490e-01	7.957765493e-01	-1.004611637e+00	8.391111291e-01	3.807655319e-01	-1.214650183e+00	-4.525103214e+05	-1.309796129e+01

11	3.586284568e+00	2.695739299e-01	8.714932194e-01	2.831762901e-01	1.475082451e+00	1.573851049e-01	1.451006956e+00	1.026734941e-01	-8.250367930e-01	9.131400218e-01	1.213026567e+00	9.324134681e-01	-1.991271177e+06	-1.486082850e+01

12	8.031869716e-02	5.775317422e-01	9.570480672e-01	6.426503614e-01	2.177859552e+00	1.541624145e-01	3.934253226e-01	2.691866129e-01	4.683500552e-02	2.449706668e-01	7.934505208e-01	-2.331346802e-02	-2.526916722e+04	-9.005493406e+00

13	8.567333478e-02	6.178869603e-01	1.445661920e+00	8.370177933e-01	1.423873868e-01	7.522955653e-01	1.290528221e+00	5.728611594e-01	-6.697128129e-02	1.361101807e+00	2.663704963e+00	-6.870171176e-01	-3.273016801e+04	-1.262404604e+01

14	6.594706213e-01	5.147005024e-01	2.681211546e+00	1.143104188e+00	1.104864521e+00	5.685609289e-02	9.419044592e-01	2.427750707e+00	-2.381100345e-01	9.128489498e-01	1.643727340e+00	1.955960553e-01	-2.907676062e+05	-1.382313342e+01

15	6.947318404e-02	9.145804892e-01	1.065577782e+00	4.146323379e-01	6.610943128e+00	-1.247925766e+00	1.233373406e+00	4.377327915e-01	1.626725450e+00	6.937764967e-01	8.894899228e-01	-6.792122919e-01	-2.204676690e+04	-1.542439388e+01

16	5.071134360e-01	8.564030717e-01	2.981674290e+00	7.084123736e-01	1.055072416e+00	2.635312293e-01	1.247866484e+00	2.194706072e+00	2.371051627e-01	8.280733971e-01	1.720218191e+00	-5.157668230e-01	-2.194134210e+05	-1.394866084e+01

17	1.589940160e-01	1.620041904e+00	4.445693672e-01	6.456578350e-01	4.939118266e-01	7.178850685e-01	2.892049912e-01	5.290718431e-01	-2.251505268e+00	2.300962392e+00	1.603534692e-01	-4.828913340e-01	-1.295832557e+05	-1.321794794e+01

18	3.483504136e-01	5.578437019e-01	1.490605021e+00	7.281283095e-01	9.954026414e-01	2.720305401e-01	9.355348602e-01	5.022395721e-01	-3.581590793e-02	1.221895559e+00	2.638484835e+00	-3.341778212e-02	-1.218624791e+05	-1.174233290e+01

19	5.130399213e-01	1.369490026e+00	1.534554488e+00	5.747467428e-01	1.584615122e+00	6.942770456e-01	7.722522398e-01	1.281595100e+00	5.809012662e-01	3.011189998e+00	8.573928636e-01	-6.700516156e-01	-3.299575071e+05	-1.453045040e+01

20	1.558898123e+00	2.120564901e-01	3.084006562e+00	8.168294804e-01	2.831575781e-01	1.852971350e+00	5.307759244e-01	9.401774382e-01	7.873526895e-01	3.342097467e+00	5.022803883e-01	-1.097710378e+00	-5.876733017e+05	-1.593564651e+01

21	1.217986044e+00	9.556515111e-01	1.276836295e+00	8.411256386e-01	4.040754530e+00	1.869407945e-01	8.336758299e-01	3.666930460e+00	1.184939206e+00	1.724033342e+00	2.897926737e-01	5.711939819e-01	-1.082927010e+06	-1.730610670e+01

22	8.390830133e-01	5.704620481e-01	2.259062509e+00	2.808470645e-01	1.260190836e+00	-2.534212458e+00	7.793228221e-01	2.871171297e+00	7.309175160e-01	1.910184431e+00	3.338419178e-01	1.611198660e+00	-4.867760522e+05	-1.788915212e+01

23	8.416221399e-01	4.659449809e-01	6.296397621e-01	5.493198000e-01	5.152309418e-01	-2.795682557e+00	1.423129306e+00	3.839033455e+00	-7.819183499e-01	1.481120175e+00	2.110971687e-01	8.171373372e-01	-4.736894899e+05	-1.721360872e+01

24	4.437272883e-01	3.911181868e-01	4.194432372e+00	6.449731989e-01	1.132606769e+00	8.238451329e-01	7.832722977e-01	2.312008965e+00	6.235646990e-02	1.098346843e+00	1.410562695e+00	-6.224674825e-01	-1.363163558e+05	-1.406790675e+01
0	8.088543005e-01	1.096959131e+00	2.589208641e+00	7.640888543e-01	1.359758625e+00	6.643405120e-01	1.060671271e+00	1.710427833e+00	9.172243666e-01	1.808887498e-01	9.852346806e-01	-1.729148342e+00	-5.381316058e+05	-1.461317152e+01

1	1.543359986e-01	1.207350774e-01	3.320106419e+00	4.015948155e-01	1.630454777e+00	5.849558479e-01	1.174446078e+00	3.862271048e+00	1.457278715e-01	1.158395239e+00	2.827934314e+00	-1.183274518e+00	-1.670810549e+04	-1.629918080e+01

2	6.346050246e-01	9.210899332e-02	1.449107017e+00	3.759354516e-01	2.708805743e+00	-7.934056848e-02	1.778061275e-01	3.134629144e+00	-1.869102616e-01	1.990809989e-02	5.396776693e-01	-2.973506141e-01	-2.248803539e+05	-1.113116297e+01

3	2.659484945e-02	1.509525902e-01	6.260260163e-01	4.118604576e-01	8.546108840e-01	-5.312643171e-01	3.866456717e-01	9.091928863e-01	-3.801076699e-01	1.385438519e+00	2.172361350e+00	-2.104533590e+00	-6.564927065e+03	-1.207265423e+01

4	4.700877340e-02	7.440586648e-02	5.428559178e-01	4.752526947e-01	1.968366442e+00	1.142133745e+00	2.354248825e+00	1.232274076e+00	7.591286925e-02	5.649961169e+00	1.642568157e+00	-6.833620647e-01	-3.409979228e+03	-1.764128297e+01

5	4.503726976e-01	2.288917742e-02	6.819017841e+00	1.773260672e+00	2.940525982e-01	1.363252694e+00	1.151544568e+00	6.756877622e-01	2.279590707e+00	1.046345443e+00	6.401080615e-01	-1.413745518e-01	-2.253466958e+04	-1.676635227e+01

6	1.550205506e-01	9.218682898e-02	6.188895333e-01	2.152491977e-01	1.587362745e-01	6.591283070e-01	3.471524712e+00	1.619673118e+00	1.447384011e+00	2.113470381e+00	1.432324611e+00	1.648558974e-01	-1.658400934e+04	-1.463923150e+01

7	2.040932425e-01	3.021009397e-01	1.020660081e+00	3.526786273e-01	5.578528234e-01	5.958289454e-01	1.847222083e+00	1.572083952e+00	4.174657952e-01	1.071971246e+00	1.208876206e+00	-1.446503025e-01	-4.039547506e+04	-1.106590993e+01

8	8.190159928e-01	4.957995013e-02	2.434517625e+00	1.121896151e-02	1.093489395e+00	-3.463627885e+00	9.301093147e-01	3.843926960e+00	1.208761796e+00	2.673079546e+00	2.462893820e-01	2.610259217e+00	-2.321011421e+05	-2.400347897e+01

9	5.073312017e-01	4.147993386e-01	9.485638475e-02	1.270719658e-01	1.086419008e+00	4.310329523e-01	1.211060444e+00	1.498947595e+00	-9.274066348e-01	1.001832332e+00	1.696264131e+00	-1.992682040e+00	-1.788725512e+05	-1.315500552e+01

10	7.775798248e-01	6.530117180e-01	3.527034917e-01	1.801099611e+00	3.042774456e+00	6.277253335e-01	2.692915490e-01	7.957765493e-01	-1.004611637e+00	8.391111291e-01	3.807655319e-01	-1.214650183e+00	-4.525103214e+05	-1.309796129e+01

11	2.117056848e+00	2.002144578e-01	8.350634490e-01	2.653061312e-01	9.388485397e-01	3.600879474e-01	2.222897513e+00	7.583887406e-01	9.818568338e-02	1.398295956e+00	1.316726804e+00	5.564078869e-01	-1.981803875e+06	-1.300117450e+01

12	8.031869716e-02	5.775317422e-01	9.570480672e-01	6.426503614e-01	2.177859552e+00	1.541624145e-01	3.934253226e-01	2.691866129e-01	4.683500552e-02	2.449706668e-01	7.934505208e-01	-2.331346802e-02	-2.526916722e+04	-9.005493406e+00

13	8.567333478e-02	6.178869603e-01	1.445661920e+00	8.370177933e-01	1.423873868e-01	7.522955653e-01	1.290528221e+00	5.728611594e-01	-6.697128129e-02	1.361101807e+00	2.663704963e+00	-6.870171176e-01	-3.273016801e+04	-1.262404604e+01

14	6.594706213e-01	5.147005024e-01	2.681211546e+00	1.143104188e+00	1.104864521e+00	5.685609289e-02	9.419044592e-01	2.427750707e+00	-2.381100345e-01	9.128489498e-01	1.643727340e+00	1.955960553e-01	-2.907676062e+05	-1.382313342e+01

15	2.557339148e-02	1.114310942e+00	1.080225508e+00	4.348355310e-01	8.584864487e+00	-1.849176801e+00	1.033196479e+00	6.781926459e-02	2.021066743e+00	5.704466512e-01	7.853376016e-01	-8.535337171e-01	-6.306853769e+03	-1.917021111e+01

16	4.577556440e-01	7.661149328e-01	2.662252240e+00	6.504682740e-01	9.740822324e-01	3.176579242e-01	1.345493209e+00	2.093289554e+00	2.664834114e-01	8.678009780e-01	1.636927665e+00	-4.553170826e-01	-1.816783647e+05	-1.346308719e+01

17	1.589940160e-01	1.620041904e+00	4.445693672e-01	6.456578350e-01	4.939118266e-01	7.178850685e-01	2.892049912e-01	5.290718431e-01	-2.251505268e+00	2.300962392e+00	1.603534692e-01	-4.828913340e-01	-1.295832557e+05	-1.321794794e+01

18	3.483504136e-01	5.578437019e-01	1.490605021e+00	7.281283095e-01	9.954026414e-01	2.720305401e-01	9.355348602e-01	5.022395721e-01	-3.581590793e-02	1.221895559e+00	2.638484835e+00	-3.341778212e-02	-1.218624791e+05	-1.174233290e+01

19	3.050192348e-01	1.561137451e+00	7.929073725e-01	4.415988000e-01	1.742737262e+00	7.153288224e-01	5.694320625e-01	9.800341024e-01	3.443942972e-01	5.001496251e+00	7.674927627e-01	7.471957711e-02	-2.036870568e+05	-1.519247085e+01

20	1.558898123e+00	2.120564901e-01	3.084006562e+00	8.168294804e-01	2.831575781e-01	1.852971350e+00	5.307759244e-01	9.401774382e-01	7.873526895e-01	3.342097467e+00	5.022803883e-01	-1.097710378e+00	-5.876733017e+05	-1.593564651e+01

21	1.217986044e+00	9.556515111e-01	1.276836295e+00	8.411256386e-01	4.040754530e+00	1.869407945e-01	8.336758299e-01	3.666930460e+00	1.184939206e+00	1.724033342e+00	2.897926737e-01	5.711939819e-01	-1.082927010e+06	-1.730610670e+01

22	8.390830133e-01	5.704620481e-01	2.259062509e+00	2.808470645e-01	1.260190836e+00	-2.534212458e+00	7.793228221e-01	2.871171297e+00	7.309175160e-01	1.910184431e+00	3.338419178e-01	1.611198660e+00	-4.867760522e+05	-1.788915212e+01

23	8.416221399e-01	4.659449809e-01	6.296397621e-01	5.493198000e-01	5.152309418e-01	-2.795682557e+00	1.423129306e+00	3.839033455e+00	-7.819183499e-01	1.481120175e+00	2.110971687e-01	8.171373372e-01	-4.736894899e+05	-1.721360872e+01

24	2.763634914e-01	2.947578408e-01	2.762699951e+00	5.514426320e-01	1.021067981e+00	2.801418828e-01	6.241359374e-01	1.749164642e+00	-1.151710286e-01	1.213535086e+00	1.716215057e+00	-1.217108867e+00	-5.668290429e+04	-1.281161655e+01
0	5.940384003e-01	8.454725104e-01	2.076731912e+00	7.473139757e-01	1.189793809e+00	4.813357163e-01	1.002297625e+00	1.146832050e+00	4.726500421e-01	6.664977124e-01	1.756442981e+00	-9.381237772e-01	-2.926649337e+05	-1.283735438e+01

1	1.543359986e-01	1.207350774e-01	3.320106419e+00	4.015948155e-01	1.630454777e+00	5.849558479e-01	1.174446078e+00	3.862271048e+00	1.457278715e-01	1.158395239e+00	2.827934314e+00	-1.183274518e+00	-1.670810549e+04	-1.629918080e+01

2	6.346050246e-01	9.210899332e-02	1.449107017e+00	3.759354516e-01	2.708805743e+00	-7.934056848e-02	1.778061275e-01	3.134629144e+00	-1.869102616e-01	1.990809989e-02	5.396776693e-01	-2.973506141e-01	-2.248803539e+05	-1.113116297e+01

3	2.659484945e-02	1.509525902e-01	6.260260163e-01	4.118604576e-01	8.546108840e-01	-5.312643171e-01	3.866456717e-01	9.091928863e-01	-3.801076699e-01	1.385438519e+00	2.172361350e+00	-2.104533590e+00	-6.564927065e+03	-1.207265423e+01

4	4.700877340e-02	7.440586648e-02	5.428559178e-01	4.752526947e-01	1.968366442e+00	1.142133745e+00	2.354248825e+00	1.232274076e+00	7.591286925e-02	5.649961169e+00	1.642568157e+00	-6.833620647e-01	-3.409979228e+03	-1.764128297e+01

5	4.503726976e-01	2.288917742e-02	6.819017841e+00	1.773260672e+00	2.940525982e-01	1.363252694e+00	1.151544568e+00	6.756877622e-01	2.279590707e+00	1.046345443e+00	6.401080615e-01	-1.413745518e-01	-2.253466958e+04	-1.676635227e+01

6	1.550205506e-01	9.218682898e-02	6.188895333e-01	2.152491977e-01	1.587362745e-01	6.591283070e-01	3.471524712e+00	1.619673118e+00	1.447384011e+00	2.113470381e+00	1.432324611e+00	1.648558974e-01	-1.658400934e+04	-1.463923150e+01

7	2.040932425e-01	3.021009397e-01	1.020660081e+00	3.526786273e-01	5.578528234e-01	5.958289454e-01	1.847222083e+00	1.572083952e+00	4.174657952e-01	1.071971246e+00	1.208876206e+00	-1.446503025e-01	-4.039547506e+04	-1.106590993e+01

8	8.190159928e-01	4.957995013e-02	2.434517625e+00	1.121896151e-02	1.093489395e+00	-3.463627885e+00	9.301093147e-01	3.843926960e+00	1.208761796e+00	2.673079546e+00	2.462893820e-01	2.610259217e+00	-2.321011421e+05	-2.400347897e+01

