walker	inv_sigma_noise	inv_sigma_gp	lambda2	zeta0	ell0	nu0	zeta1	ell1	nu1	zeta2	ell2	nu2	log_l	log_p
6	3.938591370e+00	9.818984333e-02	5.851597905e+00	1.534629855e-01	3.225059638e-01	1.572967611e-01	1.283782993e+00	1.283200758e+00	1.259140424e+00	8.796237950e-01	2.385019210e-02	1.740793612e+00	-4.253489493e+04	-2.108343738e+01
7	1.669638509e-02	9.015926426e-03	7.441831510e+00	8.048301684e-03	8.123556629e-01	1.161987599e+00	9.391905526e-01	5.287868956e-01	-6.757732978e-01	1.397405459e+00	9.633732881e-01	-5.144985755e-01	-2.051795755e+03	-1.302018385e+01
8	6.180666360e-03	2.711323995e+00	1.490928540e+00	1.008831754e+00	6.637976121e-01	1.639225043e-01	1.332148910e-01	7.464137646e-01	8.109385924e-02	2.922428239e+00	2.473219368e+00	5.236854040e-02	-2.320028466e+03	-1.446790029e+01
9	2.832435691e-01	5.395799233e-03	2.046578588e+00	1.960768065e+00	4.375489326e-02	-7.614232608e-01	3.220908208e+00	4.151863909e-01	-1.314118317e+00	1.672907614e+00	1.323412567e+00	9.316959285e-01	-2.254889295e+03	-1.756403032e+01
10	5.950653314e-03	1.967921783e+00	2.441101937e+00	7.253932760e-01	1.364381520e-01	2.724087191e-01	1.556688000e+00	1.181878653e+00	9.687007758e-02	1.488445058e+00	2.942176759e+00	5.906850688e-02	-2.318780811e+03	-1.508400450e+01
11	1.659385450e-02	6.513992315e-03	1.240634380e+00	1.090356300e+00	3.407044249e+00	-3.949277750e-01	1.328479036e+00	5.134109547e-01	-8.307520380e-01	4.142935327e-01	2.597263691e+00	-4.718212609e-01	-2.020383814e+03	-1.312053175e+01
12	5.470295240e-03	5.123761479e-01	1.265566443e+01	1.498771675e+00	1.734940386e+01	1.814469800e+00	1.339111819e+00	3.639783049e-01	-2.632915627e+00	4.056347512e+00	7.190154297e+00	-2.915844701e+00	-3.716393628e+03	-4.031911590e+01
13	2.890481419e-01	3.867688260e-04	3.278966656e+00	3.443800669e+00	7.313158308e-01	2.389007443e+00	6.635586270e-01	1.872125249e+00	8.788458391e-01	3.708989114e+00	6.553766194e+00	-9.200407164e-01	-3.486093212e+04	-2.390829136e+01
14	6.525218565e-01	1.007355948e-08	3.267761240e-01	4.391307495e-01	8.287318691e-01	3.697242536e-01	9.679425071e-02	1.190494349e+00	-3.274637961e-02	1.897728236e-01	3.134019333e+00	2.649351314e-01	-4.810082450e+03	-9.570143090e+00
15	6.299180932e-03	1.639837017e-01	5.080871010e+00	1.614498475e+00	3.891195905e-01	5.040190496e-01	1.480894617e+00	2.163629073e+00	-2.479836429e-01	3.418120552e+00	4.098878673e+00	-6.264402634e-01	-2.422485112e+03	-1.895940175e+01
16	5.566256559e-01	6.296462750e-03	1.663147790e+00	9.476291715e-01	3.429780891e-01	9.497668034e-01	7.599402824e-01	1.062254864e+00	-3.608562440e-02	2.211925697e-01	4.809971104e-02	-3.809751096e-01	-2.230163544e+03	-1.117475842e+01
17	1.751286227e-02	7.881753929e-03	6.363688300e+00	1.674533150e+00	1.908920387e+00	-9.933014192e-01	1.972857308e+00	1.744456248e+00	-7.730580298e-01	1.842443541e+00	5.713365547e+00	4.401799232e-01	-1.993096143e+03	-2.089789063e+01
18	5.280826024e-03	1.469603988e+00	1.448889741e+00	3.993923958e-01	2.663577422e+00	-7.292892510e-01	7.846845964e-01	8.055754766e-01	-2.556310171e-02	3.768166132e-04	2.002605238e+00	-1.881143936e+00	-2.438353430e+03	-1.380147358e+01
19	4.997516043e+00	3.249364107e-03	2.159494103e-01	4.953657679e-02	2.188295246e+00	-2.527147199e-01	1.382313591e-01	7.068669199e-01	8.564011542e-01	2.625127198e+00	1.185862897e-02	1.651193878e+00	-2.453393678e+03	-2.198869464e+01
20	6.612086294e-01	1.687435523e-04	3.831811361e+00	1.445095120e+00	7.509239456e-01	6.911011217e-01	9.155367716e-01	9.913914806e-03	-1.851408135e+00	2.071731213e+00	1.815441396e+00	9.393098651e-01	-3.391357734e+03	-2.228904763e+01
21	1.629116102e-02	5.948578713e-03	3.508166207e+00	5.224676333e-01	6.905605216e+00	2.575129340e-01	4.084885583e-01	5.773525064e+00	-5.640936905e-01	4.158743653e+00	1.089117749e+00	9.860402392e-02	-1.986920030e+03	-2.054876736e+01
22	1.833399922e-02	3.504052424e-03	1.467727134e+01	4.114559650e+00	8.964670467e-01	5.964839272e-01	2.196811029e+00	3.810526933e-01	-4.277517177e+00	3.516533260e+00	4.594883744e+00	3.294197622e+00	-2.105599778e+03	-4.102295418e+01
23	1.742032571e-02	5.745177857e-02	1.071588136e+00	2.588476590e+00	2.277405448e+00	3.150220086e-01	9.115661040e-01	1.003260759e+00	3.070017185e-01	2.967138011e+00	8.878387333e+00	1.641238472e-01	-2.082510938e+03	-1.907723630e+01
24	1.582291316e-02	4.472499816e-04	6.814079895e+00	4.836650549e+00	2.655125815e+01	-8.832626772e-01	1.413262813e+00	2.077393780e+00	4.938463667e-01	3.394339477e+00	2.676180707e+01	1.176831685e+00	-1.999777603e+03	-3.912609654e+01
25	6.300823160e-03	5.782353684e-01	2.828348853e+00	8.804484924e-01	3.619181951e-01	2.521571581e-01	1.114807474e+00	1.677219227e+00	-6.829140769e-01	1.750084170e+00	2.669903902e-01	9.526124295e-01	-2.529177201e+03	-1.243015345e+01
26	6.544197729e-03	9.485808228e-01	3.892095409e+00	6.860253402e-05	1.091697112e+00	-9.717823618e-01	2.301952055e-02	1.000337203e+00	2.433476245e-01	1.222711059e+00	6.386521440e+00	3.817096840e-02	-2.326355239e+03	-1.464537605e+01
27	1.685606168e-02	1.008679431e-02	4.115203647e+00	2.789091405e+00	9.405240367e-01	1.319820622e+00	1.094611657e+00	1.586025568e+00	-2.949533617e-02	3.537949077e+00	2.468110703e+00	-6.322791963e-01	-2.002662422e+03	-1.874176528e+01
28	6.078723507e-03	1.577630947e+00	4.233761860e+00	1.083814047e-01	9.147647386e+00	-1.149630919e+00	1.371098289e+00	1.054714538e+00	4.103648354e-01	7.799287816e-01	8.715594113e+00	2.155181878e-01	-2.352694621e+03	-2.230707238e+01
29	6.146935106e-03	4.124929502e+00	3.607625554e+00	1.322982387e+00	4.174083575e+00	3.041922779e-01	1.998864249e+00	7.461618777e-01	2.041861081e-01	4.006109250e+00	4.622564616e+00	2.073722504e-02	-2.321123772e+03	-2.454603537e+01
30	1.950827245e+00	6.174732696e-03	6.667282677e+00	1.021422747e-01	8.527699752e-02	2.135022242e+00	3.511873118e-01	2.918099066e-01	-7.635811867e-01	2.560886820e-01	6.085400070e-01	3.542837101e-01	-2.218957715e+03	-1.485776993e+01
31	1.575089837e-02	4.810436621e-03	2.944585262e+00	1.789346447e+00	4.505469429e+00	5.094584404e-01	5.403113740e-01	1.292133482e+00	-2.083555181e-01	8.715693459e-01	1.208584075e+01	-7.149780338e-01	-1.989037069e+03	-1.989790639e+01
32	2.274340752e-02	1.319426795e-02	7.327043169e+00	4.338678448e+00	2.368622677e+00	-2.327633948e-02	3.138597208e+00	9.731946714e-01	-3.284754244e+00	4.534622655e+00	1.962888089e+01	9.677736100e-01	-2.144639296e+03	-3.673333309e+01
33	1.808584592e-02	2.476742680e-03	2.668293173e+00	1.384228390e+00	1.215285670e+01	-7.389208356e-01	4.245630899e-01	5.145239793e-01	4.717221771e-01	6.967507173e-01	1.105985971e+01	1.109602582e-01	-2.019117021e+03	-2.096986444e+01
34	4.201419325e+00	2.763832070e-01	2.991151406e+00	1.730564655e+00	1.848386857e+00	-4.445432267e-02	5.468100321e-01	2.947603649e-01	1.374401868e+00	5.595679179e-01	2.301006514e-02	4.574539572e-01	-4.554151862e+05	-1.980458045e+01
35	6.570527106e-03	5.336390731e-01	1.403287629e+00	1.315136638e+00	5.228825182e+00	3.142194946e-01	7.060343111e-01	1.621531019e-01	2.463197573e-01	1.347932396e-02	4.502785268e+00	7.291606514e-01	-2.333086036e+03	-1.529367033e+01
36	6.491631121e-03	1.126987902e+00	1.652184364e+01	3.293189980e-01	1.419512316e+01	1.631354464e+00	2.342870973e+00	1.886967279e+00	-2.780563358e+00	7.696436036e-01	2.370925380e+01	-1.255270645e+00	-2.840719367e+03	-4.111738543e+01
37	5.366139609e-03	8.240345157e-01	1.839131930e+00	5.193358842e-02	2.670023513e+00	8.642388693e-01	6.740282858e-02	2.367346532e+00	-5.115133394e-01	2.610415301e-01	1.201154699e-01	1.498964576e-01	-2.329903659e+03	-1.167260163e+01
38	1.815719131e-02	8.057053325e-03	2.828992104e+00	3.868154294e+00	2.829238567e+00	1.199393939e+00	1.463531003e+00	9.238992995e-01	-1.385262007e-01	4.269200562e+00	1.913105148e+00	4.450123532e-02	-2.007742151e+03	-2.040047124e+01
39	1.682573461e-02	8.891390661e-03	4.528678560e+00	7.421156824e-01	3.661312981e+00	1.005390766e-02	1.009946085e+00	4.071493095e+00	-1.297550030e+00	2.542788435e-01	4.094083807e+00	-9.845612891e-01	-1.981293843e+03	-1.892562550e+01
40	2.199847847e+00	4.611775076e-03	1.297786366e+00	1.023529504e-01	4.620460201e-02	1.413497034e+00	3.310985083e-01	1.716309432e+00	-9.751041842e-01	8.590734731e-01	4.409280358e-01	-9.566110354e-01	-2.258681238e+03	-1.410289084e+01
41	1.301622541e-02	3.967101184e-03	1.374652038e+01	2.422620311e+00	7.210767944e+00	-5.219692720e-01	1.401749323e+00	1.318403133e+00	1.830624770e+00	3.437597286e+00	4.217290400e+00	2.119802902e+00	-2.014975197e+03	-3.186704183e+01
42	9.531619053e-03	3.971216879e-03	4.333407866e+00	2.576121036e+00	5.462669832e+00	-8.499103377e-01	1.472382272e+00	5.692452258e-01	1.186556663e+00	8.729873904e-01	1.347775704e+00	-5.585377507e-02	-2.116278643e+03	-1.760414672e+01
43	1.627538931e-02	2.840342479e-03	1.601514501e+01	3.793133448e+00	7.509921601e+00	1.691757658e+00	4.656291414e+00	1.909456953e+00	-2.100119379e+00	3.669543451e+00	1.577256532e+01	-1.170637787e+00	-1.991544743e+03	-4.301418755e+01
44	4.101340330e-03	9.225250123e-01	8.887584225e+00	2.442210017e+00	1.032372637e+01	3.293014862e-01	1.652334053e+00	1.210348349e+00	-3.290108342e+00	1.202909040e+00	4.600333238e+00	-2.870905536e+00	-3.796955472e+03	-3.485407974e+01
45	1.850645913e-02	3.711242877e-03	3.181091944e-01	3.584602982e-01	8.329000263e-01	-1.417561631e+00	1.773706877e+00	8.881161433e-01	-2.487266137e-01	5.869391941e-01	1.682484397e+01	-4.100695147e-01	-2.048775159e+03	-1.665940978e+01
46	2.638851548e+00	2.251844459e-01	3.644657923e+00	1.594026550e+00	3.455988029e+00	-3.350354073e-01	1.595111436e+00	1.642751132e+00	5.416593612e-01	4.213574181e-01	1.853979749e-02	-1.064785679e+00	-7.067390838e+05	-2.197423148e+01
47	5.163189964e-03	9.765582373e-01	4.478280355e+00	1.090968783e+00	6.283701456e+00	-2.300876855e-01	9.179645229e-02	2.012986727e+00	-1.492121299e+00	2.191606158e+00	2.014294975e+00	5.844354973e-01	-2.408507730e+03	-1.968950811e+01
48	4.375631781e+00	1.903483273e-01	1.680385259e+00	1.839415664e-01	2.033021537e-01	7.839239664e-01	1.529840129e+00	1.618949349e+00	1.500985768e+00	6.904112152e-01	3.034690910e-02	1.063769737e+00	-1.579993573e+05	-1.889036188e+01
49	1.719922852e-02	5.037930362e-02	2.849041314e+00	1.752987980e-01	5.882350174e+00	-1.000709605e+00	1.875094420e+00	2.379837826e+00	5.485436010e-01	4.811739300e-01	6.476109780e+00	-5.949229389e-01	-2.119560303e+03	-1.931593388e+01
0	1.891143357e-02	5.982318279e-03	1.306393542e+00	3.590489836e+00	3.154857451e-01	-1.417343874e+00	1.599160290e+00	1.123589160e+00	8.226185713e-01	7.799490985e-01	3.128826851e+00	-1.548773974e+00	-2.114950651e+03	-1.678712847e+01
1	7.100874252e-03	4.742430793e+00	2.252628092e+00	4.100095077e-01	2.219142924e+00	5.029512307e-01	1.750444364e+00	2.415644970e-01	-2.154807093e-02	1.331250424e+00	1.757952447e+00	-1.825923613e-02	-2.330664254e+03	-1.715044509e+01
2	1.745311509e-02	4.613110748e-03	7.013535338e+00	1.589196595e-01	3.648914661e+00	4.916821286e-01	1.565892573e+00	1.635615020e+00	-8.715678870e-01	2.212146957e+00	5.259355738e+00	1.845867662e+00	-1.993297617e+03	-2.197684991e+01
3	5.837753412e-03	7.489358692e-01	5.608439393e-01	3.321357219e-01	1.858756803e+00	-4.580962049e-01	3.401213276e-01	8.235341060e-01	4.725536103e-01	1.311931381e-04	1.880854149e+00	-1.228815282e+00	-2.401110389e+03	-1.027207283e+01
4	1.831085583e-02	9.029622737e-03	5.270699258e+00	7.674229025e-01	5.967931732e+00	8.668658136e-01	4.247171106e-01	1.737616919e+00	9.272306533e-02	7.738863393e-01	7.102570419e+00	-6.391065932e-01	-1.980849442e+03	-1.959825048e+01
5	7.790071504e-03	6.269555525e-02	3.996195310e+00	3.061739793e+00	5.606196490e-01	1.654746949e-01	1.347421096e+00	5.375517754e-01	-3.494222039e-01	1.503877427e+00	4.634853957e+00	9.095666506e-01	-2.347881287e+03	-1.667745737e+01
6	3.938513511e+00	9.819026925e-02	5.852909061e+00	1.537860810e-01	3.225245190e-01	1.572857822e-01	1.283936950e+00	1.283245895e+00	1.258847726e+00	8.797990786e-01	2.418956235e-02	1.741078065e+00	-4.248622877e+04	-2.104635375e+01
7	1.711624027e-02	9.045544918e-03	7.441800623e+00	7.864446168e-03	8.124755411e-01	1.161726452e+00	9.391780238e-01	5.286176210e-01	-6.757201173e-01	1.397067479e+00	9.626724416e-01	-5.143507500e-01	-2.051610175e+03	-1.301896666e+01
8	6.145702929e-03	2.711334273e+00	1.567331266e+00	1.015993186e+00	6.297137240e-01	1.654187447e-01	1.399542086e-01	7.519578430e-01	9.046574351e-02	2.941330916e+00	2.426028519e+00	6.622283788e-02	-2.320476840e+03	-1.448448988e+01
9	2.831383115e-01	5.396344805e-03	2.047137853e+00	1.960728342e+00	4.440758871e-02	-7.616071420e-01	3.220957117e+00	4.157728598e-01	-1.314364240e+00	1.672914002e+00	1.324205746e+00	9.315788065e-01	-2.255236665e+03	-1.753413192e+01
10	6.059375808e-03	1.967884481e+00	2.440722929e+00	7.251636990e-01	1.364845731e-01	2.723802771e-01	1.556632200e+00	1.181934934e+00	9.679933451e-02	1.488727150e+00	2.942175236e+00	5.923153528e-02	-2.318483100e+03	-1.508357190e+01
11	1.550717657e-02	6.493127091e-03	8.021621636e-01	9.645114631e-01	3.416773296e+00	-4.351304762e-01	1.226054996e+00	6.611035089e-01	-6.032374686e-01	1.788661550e-01	2.762219320e+00	-5.561854120e-01	-2.015822565e+03	-1.255114919e+01
12	5.824807221e-03	5.123362203e-01	1.265586982e+01	1.498889841e+00	1.734940303e+01	1.814504761e+00	1.339129282e+00	3.639336238e-01	-2.632839431e+00	4.056394793e+00	7.189997287e+00	-2.915702225e+00	-3.718809825e+03	-4.031911240e+01
13	2.879335070e-01	2.694986199e-04	3.277905965e+00	3.443454779e+00	7.296496316e-01	2.389695078e+00	6.631115758e-01	1.871814515e+00	8.785366614e-01	3.708882026e+00	6.553782386e+00	-9.196746831e-01	-3.345287630e+04	-2.390477059e+01
14	6.525222469e-01	9.951227067e-09	3.267759101e-01	4.391306131e-01	8.287316875e-01	3.697241938e-01	9.679421920e-02	1.190494303e+00	-3.274629618e-02	1.897729610e-01	3.134018387e+00	2.649353168e-01	-4.807962723e+03	-9.570142484e+00
15	6.173927045e-03	1.640062914e-01	5.080951688e+00	1.614524394e+00	3.892944805e-01	5.039901362e-01	1.480853442e+00	2.163640356e+00	-2.480696637e-01	3.418163538e+00	4.098935667e+00	-6.264540977e-01	-2.422864167e+03	-1.895945565e+01
16	5.566255918e-01	6.091869943e-03	1.663055932e+00	9.476253339e-01	3.429574247e-01	9.497160896e-01	7.598681910e-01	1.062284103e+00	-3.605982644e-02	2.211231153e-01	4.811494539e-02	-3.810388632e-01	-2.229870881e+03	-1.117372116e+01
17	1.663664444e-02	8.158127472e-03	6.364393604e+00	1.674543480e+00	1.910142061e+00	-9.934588676e-01	1.973073731e+00	1.744517310e+00	-7.731363289e-01	1.842119627e+00	5.714893437e+00	4.399278987e-01	-1.992825253e+03	-2.089953743e+01
18	5.280933251e-03	1.469607369e+00	1.448769439e+00	3.994437239e-01	2.663434313e+00	-7.293017397e-01	7.847084421e-01	8.055569223e-01	-2.553000035e-02	5.114148559e-04	2.002399223e+00	-1.881087471e+00	-2.439257094e+03	-1.380122257e+01
19	4.997504222e+00	3.311546157e-03	2.172841690e-01	4.861750381e-02	2.185708537e+00	-2.538935250e-01	1.380999156e-01	7.064267368e-01	8.561600560e-01	2.621974356e+00	1.496546208e-02	1.652179983e+00	-2.452891591e+03	-2.121235200e+01
20	6.612087566e-01	1.667989945e-04	3.831763939e+00	1.445088647e+00	7.509612132e-01	6.910900208e-01	9.155348894e-01	9.893536637e-03	-1.851415332e+00	2.071694119e+00	1.815422853e+00	9.393117745e-01	-3.391419281e+03	-2.229643828e+01
21	1.618223343e-02	8.543502936e-03	3.367638891e+00	5.093626497e-01	6.794981315e+00	2.741509699e-01	4.097720254e-01	5.787231749e+00	-5.978016390e-01	4.158427806e+00	1.087197515e+00	5.406931384e-02	-1.986748702e+03	-2.043816742e+01
22	1.739048573e-02	3.688820009e-03	1.467381071e+01	4.116787640e+00	9.043951700e-01	6.003046640e-01	2.188614246e+00	3.831400055e-01	-4.271763171e+00	3.521127004e+00	4.621699384e+00	3.291473201e+00	-2.105082995e+03	-4.101039318e+01
23	1.709498920e-02	6.189349831e-03	3.375743496e+00	2.457554982e+00	4.281912130e+00	5.733718925e-01	1.261114386e+00	1.164430864e+00	-9.509293475e-02	2.676354399e+00	1.205446657e+01	-1.621154549e-02	-1.984213466e+03	-2.283800607e+01
24	1.582206625e-02	5.485473741e-04	6.814032867e+00	4.836374553e+00	2.655078950e+01	-8.832756865e-01	1.413107583e+00	2.077440084e+00	4.937451180e-01	3.394376865e+00	2.676234710e+01	1.176841689e+00	-1.998012141e+03	-3.912579956e+01
25	6.197669563e-03	5.889327075e-01	2.695822052e+00	7.951067599e-01	1.286541129e-01	-7.382551484e-02	1.489566227e+00	8.059600082e-01	-3.899252039e-01	8.096766818e-01	1.645083425e+00	7.865151670e-01	-2.414634269e+03	-1.216342546e+01
26	6.545366278e-03	9.485808340e-01	3.892034267e+00	6.058207293e-05	1.091664431e+00	-9.717930996e-01	2.301323772e-02	1.000330663e+00	2.433510649e-01	1.222702319e+00	6.386458194e+00	3.818017054e-02	-2.326272420e+03	-1.464526409e+01
27	1.685604760e-02	9.803754003e-03	4.115057019e+00	2.789012716e+00	9.399984673e-01	1.319815208e+00	1.094553837e+00	1.586082568e+00	-2.950817405e-02	3.537618691e+00	2.467891389e+00	-6.322722917e-01	-2.002652556e+03	-1.874028066e+01
28	5.958019326e-03	1.577632496e+00	4.234907924e+00	1.086159115e-01	9.147852660e+00	-1.149889679e+00	1.371454445e+00	1.054819703e+00	4.102242941e-01	7.802424310e-01	8.716084016e+00	2.155514050e-01	-2.352528193e+03	-2.230910344e+01
29	6.166645267e-03	4.124960915e+00	3.558187299e+00	1.324863510e+00	4.141897953e+00	3.136463205e-01	1.997287689e+00	7.475356033e-01	1.946379752e-01	4.006624363e+00	4.613585949e+00	6.610585921e-03	-2.320732984e+03	-2.449756739e+01
30	1.948874005e+00	6.318695294e-03	6.672185861e+00	1.027299814e-01	9.293712302e-02	2.135482752e+00	3.511022536e-01	2.912491441e-01	-7.654279691e-01	2.575916928e-01	6.117393906e-01	3.525058052e-01	-2.219610705e+03	-1.474354169e+01
31	1.571811410e-02	4.618210260e-03	3.452596343e+00	1.800030212e+00	4.422958259e+00	4.837838179e-01	5.714377557e-01	1.268963332e+00	-3.855998977e-01	8.395278126e-01	1.220208295e+01	-5.757738440e-01	-1.987850718e+03	-2.010766585e+01
32	2.092245666e-02	1.398505559e-02	9.203308294e+00	9.052614104e-01	3.317707875e+00	-1.334466514e+00	2.641987712e+00	4.433413401e+00	-4.559707289e+00	1.222622282e-01	2.205529989e+01	-1.609634241e-01	-2.098860312e+03	-3.865885602e+01
33	1.807524875e-02	2.766415409e-03	2.641936793e+00	1.384333937e+00	1.216699493e+01	-7.483668505e-01	4.265222618e-01	5.192340212e-01	4.807074086e-01	6.857909219e-01	1.106756555e+01	9.550799051e-02	-2.018591971e+03	-2.096568621e+01
34	4.201485652e+00	2.759964130e-01	3.745083238e+00	1.981332857e+00	1.641121676e+00	-2.802077951e-04	6.343721306e-01	2.052895235e-02	1.153316262e+00	8.024720036e-01	6.043571168e-02	7.751718511e-01	-4.025254958e+05	-2.246887722e+01
35	6.694904962e-03	5.336443893e-01	1.403326478e+00	1.315131636e+00	5.228807166e+00	3.142822856e-01	7.060273475e-01	1.621739582e-01	2.463696829e-01	1.348231531e-02	4.502306085e+00	7.292027144e-01	-2.333527459e+03	-1.529349452e+01
36	3.992883102e-03	2.372120050e+00	1.681440969e+01	1.496574945e-01	1.389395411e+01	1.874974015e+00	2.452988370e+00	1.818454174e+00	-2.570278761e+00	1.017154876e+00	2.344280977e+01	-1.127094211e+00	-2.811249791e+03	-4.222926623e+01
37	6.071038933e-03	8.172821280e-01	1.585008740e+00	1.136679269e-01	2.789710061e+00	8.522595372e-01	3.131667984e-02	2.293798093e+00	-4.763363127e-01	2.324565871e-01	4.230584217e-01	2.000053374e-01	-2.321810313e+03	-1.091492558e+01
38	1.815509006e-02	8.171979158e-03	2.825828419e+00	3.867617771e+00	2.828744676e+00	1.199095682e+00	1.462675713e+00	9.235209822e-01	-1.380181617e-01	4.268408969e+00	1.910665073e+00	4.491256999e-02	-2.007732826e+03	-2.039337717e+01
39	1.649833051e-02	8.891463136e-03	4.532914665e+00	7.437847258e-01	3.692252858e+00	6.132766670e-03	1.010844451e+00	4.071739067e+00	-1.298011372e+00	2.539018008e-01	4.118298977e+00	-9.820486199e-01	-1.981405231e+03	-1.896170847e+01
40	2.199847266e+00	5.025605978e-03	1.297737708e+00	1.009227229e-01	4.645267334e-02	1.412965773e+00	3.304798267e-01	1.716525614e+00	-9.748272771e-01	8.589421255e-01	4.417462771e-01	-9.570180934e-01	-2.259199427e+03	-1.408990198e+01
41	1.851083799e-02	2.395024902e-03	1.374474321e+01	2.423675114e+00	7.204818241e+00	-5.221968179e-01	1.404885047e+00	1.317630462e+00	1.834887966e+00	3.433901862e+00	4.213118214e+00	2.116368909e+00	-2.004075338e+03	-3.186550198e+01
42	1.444763252e-02	3.404894087e-03	4.330834827e+00	2.575302643e+00	5.464468691e+00	-8.504076028e-01	1.471420410e+00	5.682894937e-01	1.188072785e+00	8.738492493e-01	1.347524416e+00	-5.516571902e-02	-2.048512369e+03	-1.760823125e+01
43	1.640024859e-02	2.852388879e-03	1.645397645e+01	3.858535524e+00	7.316446950e+00	1.753308431e+00	4.686720491e+00	1.901601436e+00	-2.331769122e+00	3.781862066e+00	1.591148191e+01	-1.028646700e+00	-1.991444638e+03	-4.388004596e+01
44	4.239334625e-03	9.225320519e-01	8.887634336e+00	2.442200541e+00	1.032370315e+01	3.293168161e-01	1.652387119e+00	1.210364229e+00	-3.290051524e+00	1.202927634e+00	4.600218196e+00	-2.870875931e+00	-3.794768628e+03	-3.485399318e+01
45	1.819370909e-02	3.703798166e-03	3.178774316e-01	3.585907197e-01	8.332335147e-01	-1.417533555e+00	1.773647603e+00	8.881168554e-01	-2.488436104e-01	5.869385520e-01	1.682580562e+01	-4.102653021e-01	-2.048275864e+03	-1.665964591e+01
46	2.639026020e+00	2.251802217e-01	3.644676006e+00	1.593827800e+00	3.455809659e+00	-3.349475911e-01	1.595065031e+00	1.642808135e+00	5.415568649e-01	4.211888916e-01	1.786527560e-02	-1.064875275e+00	-7.064915968e+05	-2.208536307e+01
47	5.128397742e-03	9.787707475e-01	4.496580914e+00	1.088197463e+00	6.307859505e+00	-2.258712077e-01	9.192470628e-02	2.013195886e+00	-1.502049030e+00	2.192627121e+00	2.017844691e+00	5.812438269e-01	-2.408297396e+03	-1.972645507e+01
48	4.378288313e+00	1.900660166e-01	1.679753274e+00	1.832679250e-01	2.016837699e-01	7.836222042e-01	1.529537905e+00	1.619239284e+00	1.501310496e+00	6.918013178e-01	2.795652218e-02	1.064260508e+00	-1.579875953e+05	-1.910667643e+01
49	1.577880513e-02	5.038023461e-02	2.849333526e+00	1.755956114e-01	5.882697728e+00	-1.000750160e+00	1.875433846e+00	2.379782658e+00	5.480624709e-01	4.805434604e-01	6.476847067e+00	-5.955283650e-01	-2.117089431e+03	-1.931526848e+01
0	1.891785028e-02	4.845531503e-03	1.309295852e+00	3.590073561e+00	3.158780477e-01	-1.416827754e+00	1.598801959e+00	1.123210016e+00	8.221702496e-01	7.798959050e-01	3.127678072e+00	-1.549106845e+00	-2.103181508e+03	-1.678486336e+01
1	5.875510922e-03	4.742587415e+00	2.252314522e+00	4.100512274e-01	2.219607312e+00	5.026032437e-01	1.750111034e+00	2.413415036e-01	-2.183637630e-02	1.331056586e+00	1.758471715e+00	-1.890186226e-02	-2.322058270e+03	-1.714978491e+01
2	1.679384608e-02	4.634052006e-03	7.016583537e+00	1.523626287e-01	3.656110310e+00	4.858928687e-01	1.566737155e+00	1.640958255e+00	-8.768543450e-01	2.203755409e+00	5.253440371e+00	1.845716167e+00	-1.992731915e+03	-2.197173295e+01
3	6.303520390e-03	7.489465591e-01	5.607833177e-01	3.319551180e-01	1.858568386e+00	-4.579595227e-01	3.400394914e-01	8.234793284e-01	4.727948972e-01	1.695211250e-05	1.880178350e+00	-1.228660792e+00	-2.401559466e+03	-1.027119603e+01
4	1.779667668e-02	8.987216638e-03	5.270873408e+00	7.672562410e-01	5.967978090e+00	8.669326866e-01	4.246025669e-01	1.738093141e+00	9.236239511e-02	7.738535405e-01	7.103374360e+00	-6.390903540e-01	-1.979090264e+03	-1.959827414e+01
5	7.816549196e-03	6.123007852e-02	4.001677407e+00	3.059491014e+00	5.649906029e-01	1.653626945e-01	1.346594292e+00	5.532504564e-01	-3.517781577e-01	1.515445340e+00	4.625322908e+00	9.076824559e-01	-2.343471565e+03	-1.669610657e+01
6	3.938513431e+00	9.818830208e-02	5.853947898e+00	1.538030456e-01	3.236434943e-01	1.574242829e-01	1.283995398e+00	1.283264522e+00	1.258581917e+00	8.801723209e-01	2.443769041e-02	1.740741567e+00	-4.246111902e+04	-2.101832848e+01
7	1.672443389e-02	9.049282275e-03	7.441393227e+00	8.466231276e-03	8.146244701e-01	1.161658236e+00	9.393836372e-01	5.293613953e-01	-6.746933663e-01	1.397394705e+00	9.689494066e-01	-5.149719487e-01	-2.051407036e+03	-1.302791166e+01
8	6.073912113e-03	2.711467669e+00	1.568343255e+00	1.016182061e+00	6.310644815e-01	1.653512667e-01	1.400785862e-01	7.519618313e-01	9.003803975e-02	2.941462636e+00	2.426742005e+00	6.590207378e-02	-2.320458637e+03	-1.448720658e+01
9	2.831391266e-01	5.354619954e-03	2.046661582e+00	1.961000439e+00	4.515775622e-02	-7.618270857e-01	3.220963148e+00	4.159125580e-01	-1.314109337e+00	1.672860029e+00	1.325801434e+00	9.319124620e-01	-2.255696793e+03	-1.750049686e+01
10	6.095543961e-03	1.967883952e+00	2.440738446e+00	7.250937064e-01	1.363859726e-01	2.723381645e-01	1.556638215e+00	1.181800122e+00	9.667807375e-02	1.488539643e+00	2.942215383e+00	5.929159131e-02	-2.318436035e+03	-1.508395721e+01
